corpus	operator_id	metric_id	classification	delta	both_available
Astafiev	FIXED_OFFSET_WITHIN_GROUP_1	EF3_DEGREE_FREQUENCY_SPEARMAN	CORE	-0.00704352	true
Astafiev	FIXED_OFFSET_WITHIN_GROUP_1	2DL1_LAYOUT_POSITION_MI	CORE	-0.0113827	true
Astafiev	FIXED_OFFSET_WITHIN_GROUP_1	BP1_BOUNDARY_TOKEN_NMI	CORE	0.0222225	true
Astafiev	FIXED_OFFSET_WITHIN_GROUP_1	LS2_POSITIONAL_LEXICON_NMI	CORE	0.0255161	true
Astafiev	FIXED_OFFSET_WITHIN_GROUP_1	LS3_BOUNDARY_LENGTH_ASYMMETRY	CORE	-1.28293	true
Astafiev	FIXED_OFFSET_WITHIN_GROUP_1	EF1_ISOLATE_SHARE	SUPPORTING	0.0495927	true
Astafiev	FIXED_OFFSET_WITHIN_GROUP_1	LP1_RULE_SUPPORT_GINI	SUPPORTING	-0.0813014	true
Astafiev	FIXED_OFFSET_WITHIN_GROUP_1	LP4_PREFIX_ATTACHMENT_NMI	SUPPORTING	0.0265959	true
Astafiev	FIXED_OFFSET_WITHIN_GROUP_1	LP4_SUFFIX_ATTACHMENT_NMI	SUPPORTING	0.0303872	true
Astafiev	FIXED_OFFSET_WITHIN_GROUP_1	cs2/prev-family-current-family	SUPPORTING		false
Astafiev	FIXED_OFFSET_WITHIN_GROUP_1	LS1_LINE_LENGTH_CV	SUPPORTING	-0.0351811	true
Astafiev	FIXED_OFFSET_WITHIN_GROUP_1	LS4_WITHIN_LINE_EXACT_REPETITION	SUPPORTING	0.0164389	true
Astafiev	FIXED_OFFSET_WITHIN_GROUP_1	cs1/family-line-position	SUPPORTING		false
Astafiev	FIXED_OFFSET_WITHIN_GROUP_1	cs6/family-diversity-x-line-length	SUPPORTING	0	true
Astafiev	FIXED_OFFSET_WITHIN_GROUP_1	cs7/edit-distance-x-structural-distance	SUPPORTING	-0.0152562	true
Astafiev	FIXED_OFFSET_WITHIN_GROUP_2	EF1_GIANT_COMPONENT_SHARE	CORE	-0.0131876	true
Astafiev	FIXED_OFFSET_WITHIN_GROUP_2	EF2_GLOBAL_CLUSTERING	CORE	0.0175663	true
Astafiev	FIXED_OFFSET_WITHIN_GROUP_2	EF3_DEGREE_FREQUENCY_SPEARMAN	CORE	-0.0177071	true
Astafiev	FIXED_OFFSET_WITHIN_GROUP_2	2DL1_LAYOUT_POSITION_MI	CORE	-0.0127657	true
Astafiev	FIXED_OFFSET_WITHIN_GROUP_2	BP1_BOUNDARY_TOKEN_NMI	CORE	0.0170567	true
Astafiev	FIXED_OFFSET_WITHIN_GROUP_2	LS2_POSITIONAL_LEXICON_NMI	CORE	0.0197522	true
Astafiev	FIXED_OFFSET_WITHIN_GROUP_2	LS3_BOUNDARY_LENGTH_ASYMMETRY	CORE	-0.935266	true
Astafiev	FIXED_OFFSET_WITHIN_GROUP_2	EF1_ISOLATE_SHARE	SUPPORTING	0.0589565	true
Astafiev	FIXED_OFFSET_WITHIN_GROUP_2	LP1_RULE_SUPPORT_GINI	SUPPORTING	-0.0691351	true
Astafiev	FIXED_OFFSET_WITHIN_GROUP_2	LP4_PREFIX_ATTACHMENT_NMI	SUPPORTING	0.0229785	true
Astafiev	FIXED_OFFSET_WITHIN_GROUP_2	LP4_SUFFIX_ATTACHMENT_NMI	SUPPORTING	0.03212	true
Astafiev	FIXED_OFFSET_WITHIN_GROUP_2	cs2/prev-family-current-family	SUPPORTING		false
Astafiev	FIXED_OFFSET_WITHIN_GROUP_2	LS1_LINE_LENGTH_CV	SUPPORTING	-0.0351811	true
Astafiev	FIXED_OFFSET_WITHIN_GROUP_2	LS4_WITHIN_LINE_EXACT_REPETITION	SUPPORTING	0.00852202	true
Astafiev	FIXED_OFFSET_WITHIN_GROUP_2	cs1/family-line-position	SUPPORTING		false
Astafiev	FIXED_OFFSET_WITHIN_GROUP_2	cs6/family-diversity-x-line-length	SUPPORTING	0	true
Astafiev	FIXED_OFFSET_WITHIN_GROUP_2	cs7/edit-distance-x-structural-distance	SUPPORTING	-0.0491328	true
