abbr_text	expan_text	count	class	uses_mark	mark_combining	ambiguous_expan	info_class
emⰇdare	emendare	3	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
epⰇos	episcopos	3	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
euangⰏo	euangelio	3	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
excoⰆmunicatis	excommunicatis	3	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
exempluⰆ	exemplum	3	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
fecerⰇ	fecerunt	3	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
fructⰊ	fructus	3	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
frⰇi	fratri	3	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
frⰇm	fratrum	3	CONTRACTION	true	true	true	AMBIGUOUS_WITHOUT_CONTEXT
furatⰊ	furatus	3	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
furuⰆ	furum	3	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
gradibⰊ	gradibus	3	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
graduⰆ	gradum	3	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
graⰁ	gradu	3	SUSPENSION	true	false	true	AMBIGUOUS_WITHOUT_CONTEXT
gregⰇ	gregorius	3	SUSPENSION	true	true	true	AMBIGUOUS_WITHOUT_CONTEXT
grⰇa	gratia	3	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
ho mineⰆ 	hominem	3	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
humilitⰇ	humiliter	3	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
ieiunioⰗ	ieiuniorum	3	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
industriaⰆ	industriam	3	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
intⰇfecerit	interfecerit	3	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
inuentⰊ	inuentus	3	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
ipsaⰆ	ipsam	3	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
ipsuⰆ	ipsum	3	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
iteⰆ	item	3	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
iudicamⰊ	iudicamus	3	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
iuramⰇtuⰆ	iuramentum	3	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
licentiaⰆ	licentiam	3	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
liminibⰛ	liminibus	3	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
monasteriuⰆ	monasterium	3	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
mⰇbroⰗ	membrorum	3	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
nominatⰜ	nominatur	3	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
nonaⰆ	nonam	3	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
omⰆipotentis	omnipotentis	3	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
omⰇe	omne	3	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
operatⰊ	operatus	3	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
operibⰛ	operibus	3	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
poeniten tiaⰆ 	poenitentiam	3	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
potuⰆ	potum	3	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
pⰄri	presbyteri	3	CONTRACTION	true	false	true	AMBIGUOUS_WITHOUT_CONTEXT
pⰄris	presbiteris	3	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
pⰄrm	presbiterum	3	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
pⰆ	prae	3	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
pⰆcepit	praecepit	3	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
pⰆceptis	praeceptis	3	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
pⰆdia	praedia	3	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
pⰆsens	praesens	3	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
pⰈmuⰆ	primum	3	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
pⰏi	populi	3	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
qmⰇ	quoniam	3	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
quadrupluⰆ	quadruplum	3	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
quantuⰆ	quantum	3	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
quaⰆdiu	quamdiu	3	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
quaⰆuis	quamuis	3	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
quibⰛ	quibus	3	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
quidaⰆ	quidam	3	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
quinquenniuⰆ	quinquennium	3	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
quisqⰛ	quisque	3	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
qⰇ	que	3	SUSPENSION	true	true	true	AMBIGUOUS_WITHOUT_CONTEXT
qⰈbⰊ	quibus	3	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
qⰈdaⰆ	quidam	3	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
qⰈdeⰆ	quidem	3	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
qⰋdragesima	quadragesima	3	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
rationeⰆ	rationem	3	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
reatuⰆ	reatum	3	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
recipiatⰜ	recipiatur	3	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
reguⰆ	regum	3	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
reliqⰈs	reliquis	3	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
reliqⰋ	reliqua	3	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
reuⰆ	reum	3	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
sabbatuⰆ	sabbatum	3	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
sacerdotuⰆ	sacerdotum	3	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
sacramⰇta	sacramenta	3	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
salteⰆ	saltem	3	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
sanguineⰆ	sanguinem	3	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
sceleribⰛ	sceleribus	3	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
scientⰇ	scienter	3	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
scⰏi	saeculi	3	CONTRACTION	true	false	true	AMBIGUOUS_WITHOUT_CONTEXT
spⰇm	spiritum	3	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
spⰇu	spiritu	3	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
sumⰊ	sumus	3	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
tcⰇ	tunc	3	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
testimoniuⰆ	testimonium	3	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
teⰆporibⰊ	temporibus	3	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
totuⰆ	totum	3	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
tribⰛ	tribus	3	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
triuⰆ	trium	3	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
tⰇciaⰆ	terciam	3	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
tⰇra	terra	3	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
tⰇram	terram	3	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
tⰈ	tibi	3	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
ueraⰆ	ueram	3	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
uerboⰗ	uerborum	3	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
uillaⰆ	uillam	3	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
uiruⰆ	uirum	3	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
urⰇa	uestra	3	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
usibⰛ	usibus	3	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
utatⰜ	utatur	3	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
utraqⰛ	utraque	3	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
xpⰇianos	christianos	3	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
xpⰇianⰊ	christianus	3	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
xpⰇm	christum	3	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
ęccⰏa	ęcclesia	3	CONTRACTION	true	false	true	AMBIGUOUS_WITHOUT_CONTEXT
ęccⰏam	ęcclesiam	3	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
ęccⰏastica	ęcclesiastica	3	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
ęccⰏaⰆ	ęcclesiam	3	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
ⰂccⰏa	Ⰲcclesia	3	CONTRACTION	true	false	true	AMBIGUOUS_WITHOUT_CONTEXT
ⰂccⰏasticis	Ⰲcclesiasticis	3	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱀ	Per	3	SPECIAL_SIGN_WHOLE_WORD	true	false	false	CONVENTION_DEPENDENT
Ⱁiuri	periuri	3	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁtinet	pertinet	3	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱃmissa	promissa	3	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱃnepos	pronepos	3	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱃnepotes	pronepotes	3	CONTRACTION	true	false	true	AMBIGUOUS_WITHOUT_CONTEXT
Ⱃneptis	proneptis	3	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱃpria	propria	3	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
ⰓpⰈuⰆ	proprium	3	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
ⰓuinciⰂ	prouinciⰂ	3	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱃximi	proximi	3	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
ⰓximuⰆ	proximum	3	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
Ⱄd	Quid	3	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
		2	NO_VISIBLE_CHANGE	false	false	false	SELF_SUFFICIENT
CapituluⰆ	Capitulum	2	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
CarneⰆ	Carnem	2	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
CauenduⰆ	Cauendum	2	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
DnⰇs	Dominus	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
EadeⰆ	Eadem	2	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
ExcoⰆmunicatⰇ	Excommunicatio	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
ExcⰇmuni	Excommuni	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
IuramⰇtuⰆ	Iuramentum	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
MaledictⰊ	Maledictus	2	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
OmⰇs	Omnes	2	CONTRACTION	true	true	true	AMBIGUOUS_WITHOUT_CONTEXT
PatⰇ	Pater	2	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
ProptⰇ	Propter	2	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
QuaⰓptⰇ	Quapropter	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
QuibⰛ	Quibus	2	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
SacramⰇtuⰆ	Sacramentum	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
abstinenduⰆ	abstinendum	2	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
acutⰊ	acutus	2	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
aliaⰆ	aliam	2	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
aliisqⰛ	aliisque	2	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
alioⰗ	aliorum	2	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
aliuⰆ	alium	2	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
amⰇ	amen	2	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
ani maruⰆ 	animarum	2	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
annoⰗ	annorum	2	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
antequaⰆ	antequam	2	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
antiqⰈoribⰊ	antiquioribus	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
apostasiaⰆ	apostasiam	2	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
appellantⰜ	appellantur	2	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
apⰏicaⰆ	apostolicam	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
apⰏicⰂ	apostolicⰂ	2	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
apⰏoruⰆ	apostolorum	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
arboreⰆ	arborem	2	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
assensuⰆ	assensum	2	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
audiatⰜ	audiatur	2	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
beatⰊ	beatus	2	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
caluⰆniatus	calumniatus	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
caluⰆniatⰊ	calumniatus	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
captⰊ	captus	2	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
cauenduⰆ	cauendum	2	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
cinguluⰆ	cingulum	2	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
circuⰆstare	circumstare	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
clementiaⰆ	clementiam	2	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
cogatⰜ	cogatur	2	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
communioneⰆ	communionem	2	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
consiliuⰆ	consilium	2	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
copulaⰆ	copulam	2	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
corpⰊ	corpus	2	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
corripiatⰜ	corripiatur	2	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
coⰆ munioneⰆ 	communionem	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰆmisso	commisso	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰆmune	commune	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰆmuni care 	communicare	2	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
coⰆmunica re 	communicare	2	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
coⰆmunicare	communicare	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰆmunicauerint	communicauerint	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰆmunionis	communionis	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
creditⰜ	creditur	2	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
criminibⰛ	criminibus	2	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
crucifixerⰇ	crucifixerunt	2	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
cuiⰊ	cuius	2	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
cupimⰊ	cupimus	2	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
cybuⰆ	cybum	2	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
cⰂluⰆ	cⰂlum	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇcedatⰜ	concedatur	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇcessa	concessa	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇcilii	concilii	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇcilio	concilio	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇciliuⰆ	concilium	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇdignaⰆ	condignam	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇfessus	confessus	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇfitetⰜ	confitetur	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇiugeⰆ	coniugem	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇmunione	communione	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇsanguineis	consanguineis	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇsanguinitateⰆ	consanguinitatem	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇsanguinitatis	consanguinitatis	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇscientia	conscientia	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇsecratuⰆ	consecratum	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇsenserit	consenserit	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇsensu	consensu	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇstitutioneⰆ	constitutionem	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇstitutuⰆ	constitutum	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇstringatur	constringatur	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇteⰆpnere	contempnere	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇuentu	conuentu	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
debemⰊ	debemus	2	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
definitioneⰆ	definitionem	2	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
delationeⰆ	delationem	2	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
depⰆhensus	deprehensus	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
deⰄ	debet	2	SUSPENSION	true	false	true	AMBIGUOUS_WITHOUT_CONTEXT
diaconuⰆ	diaconum	2	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
dicimⰊ	dicimus	2	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
differatⰜ	differatur	2	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
dig naⰆ 	dignam	2	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
disciplinaⰆ	disciplinam	2	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
diuinaⰆ	diuinam	2	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
dixⰇ	dixit	2	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
dnⰇicis	dominicis	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
domoⰗ	domorum	2	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
duobⰊ	duobus	2	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
eccⰏasticaruⰆ	ecclesiasticarum	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
eccⰏⰂ	ecclesiae	2	SUSPENSION	true	false	true	AMBIGUOUS_WITHOUT_CONTEXT
emⰇda tioneⰆ 	emendationem	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
emⰇdauerit	emendauerit	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
emⰇdent	emendent	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
eodeⰆ	eodem	2	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
eosdeⰆ	eosdem	2	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
eosqⰛ	eosque	2	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
eoⰗqⰛ	eorumque	2	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
epis copalibⰊ 	episcopalibus	2	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
epⰏa	epistola	2	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
ethnicⰊ	ethnicus	2	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
euangelicaⰆ	euangelicam	2	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
examinationeⰆ	examinationem	2	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
excludimⰊ	excludimus	2	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
excoⰆ municatis 	excommunicatis	2	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
excoⰆmuni cationeⰆ 	excommunicationem	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
excoⰆmunicare	excommunicare	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
excoⰆmunicⰇ	excommunicare	2	CONTRACTION	true	true	true	AMBIGUOUS_WITHOUT_CONTEXT
exigentibⰛ	exigentibus	2	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
exituⰆ	exitum	2	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
eⰇ	esse	2	SUSPENSION	true	true	true	AMBIGUOUS_WITHOUT_CONTEXT
facimⰊ	facimus	2	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
facinⰊ	facinus	2	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
facturuⰆ	facturum	2	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
famⰇ	famen	2	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
fidelibⰊ	fidelibus	2	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
fidelitⰇ	fideliter	2	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
filiuⰊ	filius	2	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
firmamⰊ	firmamus	2	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
fratreⰆ	fratrem	2	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
frequentⰇ	frequenter	2	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
friⰇs	fratris	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
frⰇm	fratrem	2	CONTRACTION	true	true	true	AMBIGUOUS_WITHOUT_CONTEXT
fugienteⰆ	fugientem	2	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
furibⰛ	furibus	2	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
galliaruⰆ	galliarum	2	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
generalitⰇ	generaliter	2	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
getⰜ	getur	2	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
gra uitⰇ 	grauiter	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
grauitⰇ	grauiter	2	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
gregeⰆ	gregem	2	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
grⰇam	gratiam	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
habetⰜ	habetur	2	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
hactenⰊ	hactenus	2	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
ho micidiuⰆ 	homicidium	2	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
homi nuⰆ 	hominum	2	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
homicidaⰆ	homicidam	2	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
ibideⰆ	ibidem	2	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
ihuⰆ	iesu	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
illiuⰊ	illius	2	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
illoⰗ	illorum	2	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
indictuⰆ	indictum	2	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
ingrediatⰜ	ingrediatur	2	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
initiuⰆ	initium	2	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
innocenteⰆ	innocentem	2	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
inqtⰇ	inquit	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
itaqⰛ	itaque	2	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
iteruⰆ	iterum	2	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
iubentibⰛ	iubentibus	2	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
iudicatⰜ	iudicatur	2	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
iudicetⰜ	iudicetur	2	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
iungantⰜ	iungantur	2	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
iurauⰇ	iurauit	2	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
iustaⰆ	iustam	2	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
iⰆcestuⰆ	incestum	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
iⰆfra	infra	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
iⰆqⰈrenda	inquirenda	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
iⰇtⰇfecerit	interfecerit	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
kmⰇe	karissime	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
lacrimaruⰆ	lacrimarum	2	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
lectioneⰆ	lectionem	2	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
legibⰛ	legibus	2	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
lineaⰆ	lineam	2	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
liquoⰗ	liquorum	2	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
liⰄ	liber	2	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
locuⰆ	locum	2	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
loqⰈ	loqui	2	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
lupoⰗ	luporum	2	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
manibⰊ	manibus	2	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
manibⰛ	manibus	2	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
manⰊ	manus	2	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
marituⰆ	maritum	2	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
matreⰆ	matrem	2	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
matⰇ	mater	2	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
matⰇtera	matertera	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
matⰇterⰂ	materterę	2	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
