abbr_text	n_observed_expansions	expansions	ambiguous	info_class
obse qⰈo 	1	obsequio	false	SELF_SUFFICIENT
obsecrationibⰛ	1	obsecrationibus	false	SELF_SUFFICIENT
obseruationibⰊ	1	obseruationibus	false	SELF_SUFFICIENT
obseruatuⰆ	1	obseruatum	false	SELF_SUFFICIENT
obtineatⰜ	1	obtineatur	false	SELF_SUFFICIENT
obuiauerⰇ	1	obuiauerunt	false	SELF_SUFFICIENT
obuⰆbrati	1	obumbrati	false	SELF_SUFFICIENT
occideVntⰜ	1	occideVntur	false	SELF_SUFFICIENT
occiditⰜ	1	occiditur	false	SELF_SUFFICIENT
occiduntⰜ	1	occiduntur	false	SELF_SUFFICIENT
odiuⰆ	1	odium	false	SELF_SUFFICIENT
offensaⰆ	1	offensam	false	SELF_SUFFICIENT
officiuⰆ	1	officium	false	SELF_SUFFICIENT
om neⰆ 	1	omnem	false	SELF_SUFFICIENT
omibⰛ	1	omibus	false	SELF_SUFFICIENT
omneⰆ	1	omnem	false	SELF_SUFFICIENT
omniuⰆ	1	omnium	false	SELF_SUFFICIENT
omⰆe	1	omne	false	SELF_SUFFICIENT
omⰆem	1	omnem	false	SELF_SUFFICIENT
omⰆi nⰉ 	1	omnino	false	SELF_SUFFICIENT
omⰆia	2	ommia; omnia	true	AMBIGUOUS_WITHOUT_CONTEXT
omⰆibⰊ	1	omnibus	false	SELF_SUFFICIENT
omⰆibⰛ	1	omnibus	false	SELF_SUFFICIENT
omⰆimodis	1	omnimodis	false	SELF_SUFFICIENT
omⰆino	1	omnino	false	SELF_SUFFICIENT
omⰆipotentis	1	omnipotentis	false	SELF_SUFFICIENT
omⰆiqⰛ	1	ommique	false	SELF_SUFFICIENT
omⰇa	1	omnia	false	SELF_SUFFICIENT
omⰇe	1	omne	false	SELF_SUFFICIENT
omⰇi	1	omni	false	SELF_SUFFICIENT
omⰇi bⰛ 	1	omnibus	false	SELF_SUFFICIENT
omⰇia	1	omnia	false	SELF_SUFFICIENT
omⰇibus	1	omnibus	false	SELF_SUFFICIENT
omⰇibⰊ	1	omnibus	false	SELF_SUFFICIENT
omⰇibⰛ	1	omnibus	false	SELF_SUFFICIENT
omⰇimodo	1	omnimodo	false	SELF_SUFFICIENT
omⰇimⰉ	1	omnimodo	false	SELF_SUFFICIENT
omⰇis	1	omnis	false	SELF_SUFFICIENT
omⰇiuⰆ	1	omnium	false	SELF_SUFFICIENT
omⰇiuⰆqⰛ	1	omniumque	false	SELF_SUFFICIENT
omⰇivⰆ	1	omnivm	false	SELF_SUFFICIENT
omⰇps	1	omnipotens	false	SELF_SUFFICIENT
omⰇs	1	omnes	false	SELF_SUFFICIENT
ope ratⰊ 	1	operatus	false	SELF_SUFFICIENT
operatⰊ	1	operatus	false	SELF_SUFFICIENT
operibⰊ	1	operibus	false	SELF_SUFFICIENT
operibⰛ	1	operibus	false	SELF_SUFFICIENT
oppⰆssionibⰛ	1	oppressionibus	false	SELF_SUFFICIENT
oppⰈmens	1	opprimens	false	SELF_SUFFICIENT
oppⰈmunt	1	opprimunt	false	SELF_SUFFICIENT
optamⰊ	1	optamus	false	SELF_SUFFICIENT
opⰊ	1	opus	false	SELF_SUFFICIENT
ora tionuⰆ 	1	orationum	false	SELF_SUFFICIENT
oranduⰆ	1	orandum	false	SELF_SUFFICIENT
orationibⰊ	1	orationibus	false	SELF_SUFFICIENT
orationibⰛqⰛ	1	orationibusque	false	SELF_SUFFICIENT
orationuⰆ	1	orationum	false	SELF_SUFFICIENT
ordi neⰆ 	1	ordinem	false	SELF_SUFFICIENT
ordinanduⰆ	1	ordinandum	false	SELF_SUFFICIENT
ordinatⰊ	1	ordinatus	false	SELF_SUFFICIENT
ordiniⰄ	1	ordinibus	false	SELF_SUFFICIENT
ordinuⰆ	1	ordinum	false	SELF_SUFFICIENT
oscu luⰆ 	1	osculum	false	SELF_SUFFICIENT
osculentⰜ	1	osculentur	false	SELF_SUFFICIENT
ouibⰛ	1	ouibus	false	SELF_SUFFICIENT
ouiuⰆ	1	ouium	false	SELF_SUFFICIENT
pa ginaⰆ 	1	paginam	false	SELF_SUFFICIENT
pa treⰆ                              	1	patrem	false	SELF_SUFFICIENT
pa tⰇno 	1	paterno	false	SELF_SUFFICIENT
pacasiuⰆ	1	pacasium	false	SELF_SUFFICIENT
paceⰆ	1	pacem	false	SELF_SUFFICIENT
pacisqⰛ	1	pacisque	false	SELF_SUFFICIENT
paganoⰗ	1	paganorum	false	SELF_SUFFICIENT
paganuⰆ	1	paganum	false	SELF_SUFFICIENT
paganⰊ	1	paganus	false	SELF_SUFFICIENT
palaⰆ	1	palam	false	SELF_SUFFICIENT
paneⰆ	1	panem	false	SELF_SUFFICIENT
parentuⰆ	1	parentum	false	SELF_SUFFICIENT
parileⰆ	1	parilem	false	SELF_SUFFICIENT
paritⰇ	1	pariter	false	SELF_SUFFICIENT
parrici daⰆ 	1	parricidam	false	SELF_SUFFICIENT
parroechi aⰆ 	1	parroechiam	false	SELF_SUFFICIENT
parroechianuⰆ	1	parroechianum	false	SELF_SUFFICIENT
parroechianvⰆ	1	parroechianvm	false	SELF_SUFFICIENT
parroechiaⰆ	1	parroechiam	false	SELF_SUFFICIENT
partibⰊ	1	partibus	false	SELF_SUFFICIENT
partibⰛ	1	partibus	false	SELF_SUFFICIENT
paruisqⰛ	1	paruisque	false	SELF_SUFFICIENT
paruuⰆ	1	paruum	false	SELF_SUFFICIENT
pastoraleⰆ	1	pastoralem	false	SELF_SUFFICIENT
pastoruⰆ	1	pastorum	false	SELF_SUFFICIENT
patefecⰇ	1	patefecit	false	SELF_SUFFICIENT
pateretⰜ	1	pateretur	false	SELF_SUFFICIENT
patimⰜ	1	patimur	false	SELF_SUFFICIENT
patruⰆ	1	patrum	false	SELF_SUFFICIENT
patⰆni	1	paterni	false	SELF_SUFFICIENT
patⰇ	1	pater	false	SELF_SUFFICIENT
patⰇ nⰂ 	1	paternę	false	SELF_SUFFICIENT
patⰇnus	1	paternus	false	SELF_SUFFICIENT
patⰇnⰂ	1	paternⰂ	false	SELF_SUFFICIENT
pau latiⰆ 	1	paulatim	false	SELF_SUFFICIENT
pauluⰆ	1	paulum	false	SELF_SUFFICIENT
pauperi bⰛ 	1	pauperibus	false	SELF_SUFFICIENT
pauperibⰛ	1	pauperibus	false	SELF_SUFFICIENT
pauperuⰆ	1	pauperum	false	SELF_SUFFICIENT
pauⰑ	1	pauper	false	SELF_SUFFICIENT
pbⰇris	1	presbiteris	false	SELF_SUFFICIENT
pe ioreⰆ 	1	peiorem	false	SELF_SUFFICIENT
pe naⰆ 	1	penam	false	SELF_SUFFICIENT
pe nitentiaⰆ 	1	penitentiam	false	SELF_SUFFICIENT
pe riclitantⰜ 	1	periclitantur	false	SELF_SUFFICIENT
pec catoⰗ 	1	peccatorum	false	SELF_SUFFICIENT
peccantibⰛ	1	peccantibus	false	SELF_SUFFICIENT
peccatoruⰆ	1	peccatorum	false	SELF_SUFFICIENT
peccatoⰗ	1	peccatorum	false	SELF_SUFFICIENT
peccatuⰆ	1	peccatum	false	SELF_SUFFICIENT
peccuniaruⰆ	1	peccuniarum	false	SELF_SUFFICIENT
pecu niaruⰆ 	1	pecuniarum	false	SELF_SUFFICIENT
pecuniaⰆ	1	pecuniam	false	SELF_SUFFICIENT
pedibⰊ	1	pedibus	false	SELF_SUFFICIENT
pedibⰛ	1	pedibus	false	SELF_SUFFICIENT
peduⰆ	1	pedum	false	SELF_SUFFICIENT
peiu randuⰆ 	1	peiurandum	false	SELF_SUFFICIENT
pellimⰊ	1	pellimus	false	SELF_SUFFICIENT
penitentiaⰆ	1	penitentiam	false	SELF_SUFFICIENT
penitentiuⰆ	1	penitentium	false	SELF_SUFFICIENT
penitⰇ	2	peniteat; penitentiales	true	AMBIGUOUS_WITHOUT_CONTEXT
penitⰊ	1	penitus	false	SELF_SUFFICIENT
pentecostⰇ	1	pentecostes	false	SELF_SUFFICIENT
perfectioneⰆ	1	perfectionem	false	SELF_SUFFICIENT
personaⰆ	1	personam	false	SELF_SUFFICIENT
pessimuⰆ	1	pessimum	false	SELF_SUFFICIENT
pesteⰆ	1	pestem	false	SELF_SUFFICIENT
petruⰆ	1	petrum	false	SELF_SUFFICIENT
peⰑcisti	1	pepercisti	false	SELF_SUFFICIENT
pinguibⰊ	1	pinguibus	false	SELF_SUFFICIENT
pinguibⰛ	1	pinguibus	false	SELF_SUFFICIENT
piscibⰊ	1	piscibus	false	SELF_SUFFICIENT
piscibⰛ	1	piscibus	false	SELF_SUFFICIENT
placituⰆ	1	placitum	false	SELF_SUFFICIENT
plagaⰆ	1	plagam	false	SELF_SUFFICIENT
planctuⰆ	1	planctum	false	SELF_SUFFICIENT
plantatuⰆ	1	plantatum	false	SELF_SUFFICIENT
plebeⰆ	1	plebem	false	SELF_SUFFICIENT
plebibⰛ	1	plebibus	false	SELF_SUFFICIENT
plenaⰆ	1	plenam	false	SELF_SUFFICIENT
plenitⰇ	1	pleniter	false	SELF_SUFFICIENT
pleriqⰛ	1	plerique	false	SELF_SUFFICIENT
pleruⰆqⰛ	1	plerumque	false	SELF_SUFFICIENT
pliblicanⰊ	1	pliblicanus	false	SELF_SUFFICIENT
poe nitentiaⰆ 	1	poenitentiam	false	SELF_SUFFICIENT
poenalitⰇ	1	poenaliter	false	SELF_SUFFICIENT
poenaⰆ	1	poenam	false	SELF_SUFFICIENT
poeni tentiaⰆ 	1	poenitentiam	false	SELF_SUFFICIENT
poeniten teⰆ 	1	poenitentem	false	SELF_SUFFICIENT
poeniten tiaⰆ 	1	poenitentiam	false	SELF_SUFFICIENT
poenitenciaⰆ	1	poenitenciam	false	SELF_SUFFICIENT
poenitentiaⰆ	1	poenitentiam	false	SELF_SUFFICIENT
poenitentibⰛ	1	poenitentibus	false	SELF_SUFFICIENT
poenitⰇ	2	poeniteat; poenitentiam	true	AMBIGUOUS_WITHOUT_CONTEXT
poenitⰊ	1	poenitus	false	SELF_SUFFICIENT
poententiaⰆ	1	poententiam	false	SELF_SUFFICIENT
pol lutⰊ 	1	pollutus	false	SELF_SUFFICIENT
polli ceatⰜ 	1	polliceatur	false	SELF_SUFFICIENT
pollicitⰊ	1	pollicitus	false	SELF_SUFFICIENT
polluitⰜ	1	polluitur	false	SELF_SUFFICIENT
pollutⰊ	1	pollutus	false	SELF_SUFFICIENT
polluuntⰜ	1	polluuntur	false	SELF_SUFFICIENT
poscenteⰆ	1	poscentem	false	SELF_SUFFICIENT
positoruⰆ	1	positorum	false	SELF_SUFFICIENT
possumⰊ	1	possumus	false	SELF_SUFFICIENT
possv mⰊ 	1	possvmus	false	SELF_SUFFICIENT
posteruⰆ	1	posterum	false	SELF_SUFFICIENT
postquaⰆ	1	postquam	false	SELF_SUFFICIENT
potes tateⰆ 	1	potestatem	false	SELF_SUFFICIENT
potesta teⰆ 	1	potestatem	false	SELF_SUFFICIENT
potestateⰆ	1	potestatem	false	SELF_SUFFICIENT
poteⰆ	1	potest	false	SELF_SUFFICIENT
poteⰇ	1	potest	false	SELF_SUFFICIENT
potibⰛ	1	potibus	false	SELF_SUFFICIENT
potuⰆ	1	potum	false	SELF_SUFFICIENT
ppⰇ	3	apa; papa; papae	true	AMBIGUOUS_WITHOUT_CONTEXT
prauaruⰆ	1	prauarum	false	SELF_SUFFICIENT
pres biteruⰆ 	1	presbiterum	false	SELF_SUFFICIENT
pri muⰆ 	1	primum	false	SELF_SUFFICIENT
primuⰆ	1	primum	false	SELF_SUFFICIENT
primⰊ	1	primus	false	SELF_SUFFICIENT
principeⰆ	1	principem	false	SELF_SUFFICIENT
principeⰇ	1	principem	false	SELF_SUFFICIENT
principibⰊ	1	principibus	false	SELF_SUFFICIENT
principuⰆ	1	principum	false	SELF_SUFFICIENT
pro mittenduⰆ 	1	promittendum	false	SELF_SUFFICIENT
pro ximuⰆ 	1	proximum	false	SELF_SUFFICIENT
prophetaⰆ	1	prophetam	false	SELF_SUFFICIENT
propriuⰆ	1	proprium	false	SELF_SUFFICIENT
proptⰇ	1	propter	false	SELF_SUFFICIENT
propⰈaⰆ	1	propriam	false	SELF_SUFFICIENT
propⰈo	1	proprio	false	SELF_SUFFICIENT
proximaⰆ	1	proximam	false	SELF_SUFFICIENT
publicanⰊ	1	publicanus	false	SELF_SUFFICIENT
publicaⰆ	1	publicam	false	SELF_SUFFICIENT
puraⰆ	1	puram	false	SELF_SUFFICIENT
puta tⰜ 	1	putatur	false	SELF_SUFFICIENT
putatⰜ	1	putatur	false	SELF_SUFFICIENT
putriduⰆ	1	putridum	false	SELF_SUFFICIENT
pęcuniaⰆ	1	pęcuniam	false	SELF_SUFFICIENT
pęnitentiaⰆ	1	pęntentiam	false	SELF_SUFFICIENT
pęnitⰇ	1	pęniteat	false	SELF_SUFFICIENT
pⰂniten ciaⰆ 	1	pⰂnitenciam	false	SELF_SUFFICIENT
pⰂnitentiaⰆ	1	pⰂnitentiam	false	SELF_SUFFICIENT
pⰄr	2	presbiter; presbyter	true	AMBIGUOUS_WITHOUT_CONTEXT
pⰄri	2	presbiteri; presbyteri	true	AMBIGUOUS_WITHOUT_CONTEXT
pⰄris	1	presbiteris	false	SELF_SUFFICIENT
pⰄrm	1	presbiterum	false	SELF_SUFFICIENT
pⰄro	1	presbitero	false	SELF_SUFFICIENT
pⰄroⰗ	1	presbiterorum	false	SELF_SUFFICIENT
pⰆ	1	prae	false	SELF_SUFFICIENT
pⰆ cepta 	1	praecepta	false	SELF_SUFFICIENT
pⰆ cessores 	1	praecessores	false	SELF_SUFFICIENT
pⰆ cipiunt 	1	praecipiunt	false	SELF_SUFFICIENT
pⰆ cipuis 	1	praecipuis	false	SELF_SUFFICIENT
pⰆ daⰆ 	1	praedam	false	SELF_SUFFICIENT
pⰆbe	1	praebe	false	SELF_SUFFICIENT
pⰆbere	1	praebere	false	SELF_SUFFICIENT
pⰆbuerit	1	praebuerit	false	SELF_SUFFICIENT
pⰆbuerⰇ	1	praebuerunt	false	SELF_SUFFICIENT
pⰆcauen da 	1	praecauenda	false	SELF_SUFFICIENT
pⰆceden tiuⰆ 	1	precedentium	false	SELF_SUFFICIENT
pⰆcedentiuⰆ	1	praecedentium	false	SELF_SUFFICIENT
pⰆcepit	1	praecepit	false	SELF_SUFFICIENT
pⰆcepta	1	praecepta	false	SELF_SUFFICIENT
pⰆcepta     	1	praecepta	false	SELF_SUFFICIENT
pⰆcepti	1	praecepti	false	SELF_SUFFICIENT
pⰆceptis	1	praeceptis	false	SELF_SUFFICIENT
pⰆceptuⰆ	1	praeceptum	false	SELF_SUFFICIENT
pⰆceptvⰆ	1	praeceptvm	false	SELF_SUFFICIENT
pⰆci puis 	1	praecipuis	false	SELF_SUFFICIENT
pⰆcibⰊ	1	precibus	false	SELF_SUFFICIENT
pⰆcibⰛ	1	precibus	false	SELF_SUFFICIENT
pⰆcio	1	precio	false	SELF_SUFFICIENT
pⰆciosis	1	praeciosis	false	SELF_SUFFICIENT
pⰆcipiente	1	praecipiente	false	SELF_SUFFICIENT
pⰆcipimus	1	praecipimus	false	SELF_SUFFICIENT
pⰆcipimⰊ	1	praecipimus	false	SELF_SUFFICIENT
pⰆcipit	1	praecipit	false	SELF_SUFFICIENT
pⰆcipitantis	1	praecipitantis	false	SELF_SUFFICIENT
pⰆcipitat	1	praecipitat	false	SELF_SUFFICIENT
pⰆcipites	1	praecipites	false	SELF_SUFFICIENT
pⰆcipitⰜ	1	praecipitur	false	SELF_SUFFICIENT
pⰆcipiunt	1	praecipiunt	false	SELF_SUFFICIENT
pⰆcipuus	1	praecipuus	false	SELF_SUFFICIENT
pⰆda	1	praeda	false	SELF_SUFFICIENT
pⰆdecesso ris 	1	praedecessoris	false	SELF_SUFFICIENT
pⰆdia	1	praedia	false	SELF_SUFFICIENT
pⰆdic tuⰆ 	1	praedictum	false	SELF_SUFFICIENT
pⰆdicanduⰆ	1	praedicandum	false	SELF_SUFFICIENT
pⰆdicantes	1	praedicantes	false	SELF_SUFFICIENT
pⰆdicatori	1	praedicatori	false	SELF_SUFFICIENT
pⰆdicent	1	praedicent	false	SELF_SUFFICIENT
pⰆdictis	1	praedictis	false	SELF_SUFFICIENT
pⰆdis cessoris 	1	praediscessoris	false	SELF_SUFFICIENT
pⰆdones	1	praedones	false	SELF_SUFFICIENT
pⰆdonibus	1	praedonibus	false	SELF_SUFFICIENT
pⰆfatus	1	praefatus	false	SELF_SUFFICIENT
pⰆfatę	1	praefatę	false	SELF_SUFFICIENT
pⰆfigantⰜ	1	praefigantur	false	SELF_SUFFICIENT
pⰆfixuⰆ	1	praefixum	false	SELF_SUFFICIENT
pⰆfuerⰇ	1	praefuerunt	false	SELF_SUFFICIENT
pⰆfuit	1	praefuit	false	SELF_SUFFICIENT
pⰆmiuⰆ	1	praemium	false	SELF_SUFFICIENT
pⰆoccupauⰇ	1	praeoccupauit	false	SELF_SUFFICIENT
pⰆparatⰂ	1	praeparatⰂ	false	SELF_SUFFICIENT
pⰆpedientibⰛ	1	praepedientibus	false	SELF_SUFFICIENT
pⰆscriptⰊ	1	praescriptus	false	SELF_SUFFICIENT
pⰆsens	1	praesens	false	SELF_SUFFICIENT
pⰆsente	1	praesesente	false	SELF_SUFFICIENT
pⰆsenti	1	praesenti	false	SELF_SUFFICIENT
pⰆsentis	1	praesentis	false	SELF_SUFFICIENT
pⰆssuraⰆ	1	pressuram	false	SELF_SUFFICIENT
pⰆsulatui	1	praesulatui	false	SELF_SUFFICIENT
pⰆsule	1	praesule	false	SELF_SUFFICIENT
pⰆsumant	1	praesumant	false	SELF_SUFFICIENT
pⰆsumantⰜ	1	praesumantur	false	SELF_SUFFICIENT
pⰆsumat	2	praesumat; presumat	true	AMBIGUOUS_WITHOUT_CONTEXT
pⰆsuⰆpserint	1	praesumpserint	false	SELF_SUFFICIENT
pⰆsuⰆpserit	2	praseumpserit; prasumpserit	true	AMBIGUOUS_WITHOUT_CONTEXT
pⰆsuⰆptio	1	praesumptio	false	SELF_SUFFICIENT
pⰆsuⰆptione	1	praesumptione	false	SELF_SUFFICIENT
pⰆsuⰆptioneⰆ	1	praesumptionem	false	SELF_SUFFICIENT
pⰆtaxato	1	praetaxato	false	SELF_SUFFICIENT
pⰆter	1	praeter	false	SELF_SUFFICIENT
pⰆtex tu 	1	praetextu	false	SELF_SUFFICIENT
pⰆtio	1	pretio	false	SELF_SUFFICIENT
pⰆtioso	1	pretioso	false	SELF_SUFFICIENT
pⰆtulimus	1	praetulimus	false	SELF_SUFFICIENT
pⰆtⰇ	1	praeter	false	SELF_SUFFICIENT
pⰆtⰇitoⰗ	1	praeteritorum	false	SELF_SUFFICIENT
pⰆuaricatio	1	praeuaricatio	false	SELF_SUFFICIENT
pⰆuaricatoreⰆ	1	praeuaricatorem	false	SELF_SUFFICIENT
pⰆuaricatoribⰛ	1	praeuaricatoribus	false	SELF_SUFFICIENT
pⰆueniatⰜ	1	praeueniatur	false	SELF_SUFFICIENT
pⰆuentⰊ	1	praeuentus	false	SELF_SUFFICIENT
pⰆuidere	1	praeuidere	false	SELF_SUFFICIENT
pⰆⰆside mus 	1	praesidemus	false	SELF_SUFFICIENT
pⰇceptuⰆ	1	praeceptum	false	SELF_SUFFICIENT
pⰇrogari	1	praerogari	false	SELF_SUFFICIENT
pⰇtendere	1	praetendere	false	SELF_SUFFICIENT
pⰈmatibⰊ	1	primatibus	false	SELF_SUFFICIENT
pⰈmo	1	primo	false	SELF_SUFFICIENT
pⰈmuⰆ	1	primum	false	SELF_SUFFICIENT
pⰈor	1	prior	false	SELF_SUFFICIENT
pⰈoris	1	prioris	false	SELF_SUFFICIENT
pⰈuantⰜ	1	priuantur	false	SELF_SUFFICIENT
pⰈuari	1	priuari	false	SELF_SUFFICIENT
pⰈuatuⰆ	1	priuatum	false	SELF_SUFFICIENT
pⰈuatⰊ	1	priuatus	false	SELF_SUFFICIENT
pⰈueatⰜ	1	priueatur	false	SELF_SUFFICIENT
pⰈuet	1	priuet	false	SELF_SUFFICIENT
pⰈuetⰜ	1	priuetur	false	SELF_SUFFICIENT
pⰈus	1	prius	false	SELF_SUFFICIENT
pⰈusquaⰆ	1	priusquam	false	SELF_SUFFICIENT
pⰉ	1	post	false	SELF_SUFFICIENT
pⰉquaⰆ	1	postquam	false	SELF_SUFFICIENT
pⰊ	1	post	false	SELF_SUFFICIENT
pⰊ ponens 	1	postponens	false	SELF_SUFFICIENT
pⰋuuⰆ	1	prauum	false	SELF_SUFFICIENT
pⰏi	1	populi	false	SELF_SUFFICIENT
pⰏm	1	populum	false	SELF_SUFFICIENT
pⰏo	1	populo	false	SELF_SUFFICIENT
pⰏs	1	populus	false	SELF_SUFFICIENT
qmⰇ	1	quoniam	false	SELF_SUFFICIENT
qqⰇ	1	quoque	false	SELF_SUFFICIENT
qua tenⰊ 	1	quatenus	false	SELF_SUFFICIENT
qua ⰓptⰇ 	1	quapropter	false	SELF_SUFFICIENT
quadrageaⰇ	1	quadragesimeam	false	SELF_SUFFICIENT
quadragesⰇ	1	quadragesimas	false	SELF_SUFFICIENT
quadragⰇ	1	quadragesimas	false	SELF_SUFFICIENT
quadrupluⰆ	1	quadruplum	false	SELF_SUFFICIENT
qualeⰆ	1	qualem	false	SELF_SUFFICIENT
qualiscumqⰛ	1	qualiscumque	false	SELF_SUFFICIENT
qualiscuⰆqⰛ	1	qualiscumque	false	SELF_SUFFICIENT
qualitⰇ	1	qualiter	false	SELF_SUFFICIENT
quandocuⰆⰖ	1	quandocumque	false	SELF_SUFFICIENT
quantitateⰆ	1	quantitatem	false	SELF_SUFFICIENT
quantuⰆ	1	quantum	false	SELF_SUFFICIENT
quantuⰆcuⰆ qⰛ 	1	quantumcumque	false	SELF_SUFFICIENT
quartaⰆ	1	quartam	false	SELF_SUFFICIENT
quaruⰆ	1	quarum	false	SELF_SUFFICIENT
quasdaⰆ	1	quasdam	false	SELF_SUFFICIENT
quatuordeciⰆ	1	quatuordecim	false	SELF_SUFFICIENT
quaⰆ	1	quam	false	SELF_SUFFICIENT
quaⰆ uis 	1	quamui	false	SELF_SUFFICIENT
quaⰆdiu	1	quamdiu	false	SELF_SUFFICIENT
quaⰆuis	1	quamuis	false	SELF_SUFFICIENT
quemquaⰆ	1	quemquam	false	SELF_SUFFICIENT
questuⰆ	1	questum	false	SELF_SUFFICIENT
queⰆ	1	quem	false	SELF_SUFFICIENT
queⰆadmoduⰆ	1	quemadmodum	false	SELF_SUFFICIENT
queⰆadmodvⰆ	1	quemadmodvm	false	SELF_SUFFICIENT
queⰆlibet	1	quemlibet	false	SELF_SUFFICIENT
queⰆqⰛ	1	quemque	false	SELF_SUFFICIENT
qui cuⰆqⰛ 	1	quicumque	false	SELF_SUFFICIENT
quibⰛ	1	quibus	false	SELF_SUFFICIENT
quic piaⰆ 	1	quicpiam	false	SELF_SUFFICIENT
quicⰕd	1	quicquid	false	SELF_SUFFICIENT
quidaⰆ	1	quidam	false	SELF_SUFFICIENT
quideⰆ	1	quidem	false	SELF_SUFFICIENT
quinquenniuⰆ	1	quinquennium	false	SELF_SUFFICIENT
quinqⰛ	1	quinque	false	SELF_SUFFICIENT
quippiaⰆ	1	quippiam	false	SELF_SUFFICIENT
quisquaⰆ	1	quisquam	false	SELF_SUFFICIENT
quisqⰛ	1	quisque	false	SELF_SUFFICIENT
quodaⰆ	1	quodam	false	SELF_SUFFICIENT
quomⰉ	1	quomodo	false	SELF_SUFFICIENT
quoqⰉmodo	1	quoquomodo	false	SELF_SUFFICIENT
quoqⰛ	1	quoque	false	SELF_SUFFICIENT
quorundaⰆ	1	quorundam	false	SELF_SUFFICIENT
quos cuⰆqⰛ 	1	quoscumque	false	SELF_SUFFICIENT
quosdaⰆ	1	quosdam	false	SELF_SUFFICIENT
quousqⰛ	1	quousque	false	SELF_SUFFICIENT
quoⰆ	1	quoniam	false	SELF_SUFFICIENT
quoⰖ	1	quoque	false	SELF_SUFFICIENT
quoⰗ	1	quorum	false	SELF_SUFFICIENT
quⰂqⰛ	1	quⰂque	false	SELF_SUFFICIENT
qͧdragesimas	1	quadragesimas	false	SELF_SUFFICIENT
qⰁ	1	quod	false	SELF_SUFFICIENT
qⰁ cuⰆq 	1	quodcumque	false	SELF_SUFFICIENT
qⰁcuⰆqⰛ	1	quodcumque	false	SELF_SUFFICIENT
qⰁsi	1	quodsi	false	SELF_SUFFICIENT
qⰇ	2	quae; que	true	AMBIGUOUS_WITHOUT_CONTEXT
qⰇs	1	quaesumus	false	SELF_SUFFICIENT
qⰈ	1	qui	false	SELF_SUFFICIENT
qⰈ bⰛ 	1	quibus	false	SELF_SUFFICIENT
qⰈa	1	quia	false	SELF_SUFFICIENT
qⰈbus	1	quibus	false	SELF_SUFFICIENT
qⰈbⰊ	1	quibus	false	SELF_SUFFICIENT
qⰈbⰊqⰛ	1	quibusque	false	SELF_SUFFICIENT
qⰈbⰛ	1	quibus	false	SELF_SUFFICIENT
qⰈbⰛcuⰆqⰛ	1	quibuscumque	false	SELF_SUFFICIENT
qⰈbⰛdaⰆ	1	quibusdam	false	SELF_SUFFICIENT
qⰈcuⰆqⰛ	1	quicumque	false	SELF_SUFFICIENT
qⰈdaⰆ	1	quidam	false	SELF_SUFFICIENT
qⰈdeⰆ	1	quidem	false	SELF_SUFFICIENT
qⰈlibet	1	quilibet	false	SELF_SUFFICIENT
qⰈnquennii	1	quinquennii	false	SELF_SUFFICIENT
qⰈs	1	quis	false	SELF_SUFFICIENT
qⰈspiaⰆ	1	quispiam	false	SELF_SUFFICIENT
qⰈsquaⰆ	1	quisquam	false	SELF_SUFFICIENT
qⰈsqⰛ	1	quisque	false	SELF_SUFFICIENT
qⰉ	1	quo	false	SELF_SUFFICIENT
qⰉcuⰆq;	1	quocumque	false	SELF_SUFFICIENT
qⰉdaⰆmodo	1	quodammodo	false	SELF_SUFFICIENT
qⰉdaⰆmⰉ	1	quodammodo	false	SELF_SUFFICIENT
qⰉlibet	1	quolibet	false	SELF_SUFFICIENT
qⰉmⰉ	1	quomodo	false	SELF_SUFFICIENT
qⰉqⰛ	1	quoque	false	SELF_SUFFICIENT
qⰉrum	1	quorum	false	SELF_SUFFICIENT
qⰉruⰆdaⰆ	1	quorumdam	false	SELF_SUFFICIENT
qⰉs	1	quos	false	SELF_SUFFICIENT
qⰉtiens	1	quotiens	false	SELF_SUFFICIENT
qⰉusqⰛ	1	quousque	false	SELF_SUFFICIENT
qⰉⰉmⰉdo	1	quomodo	false	SELF_SUFFICIENT
qⰉⰖ	1	quoque	false	SELF_SUFFICIENT
qⰋ	1	qua	false	SELF_SUFFICIENT
qⰋ cuⰆq; 	1	quacumque	false	SELF_SUFFICIENT
qⰋ daⰆ 	1	quadam	false	SELF_SUFFICIENT
qⰋ dragⰇ 	1	quadragesimas	false	SELF_SUFFICIENT
qⰋ litⰇ 	1	qualiter	false	SELF_SUFFICIENT
qⰋdragesima	1	quadragesima	false	SELF_SUFFICIENT
qⰋdraginta	1	quadraginta	false	SELF_SUFFICIENT
qⰋdragⰇ	1	quadragesimas	false	SELF_SUFFICIENT
qⰋle	1	quale	false	SELF_SUFFICIENT
qⰋm	1	quam	false	SELF_SUFFICIENT
qⰋre	1	quare	false	SELF_SUFFICIENT
qⰋrta	1	quarta	false	SELF_SUFFICIENT
qⰋsi	1	quasi	false	SELF_SUFFICIENT
qⰋtenⰊ	1	quatenus	false	SELF_SUFFICIENT
qⰋtuor	1	quatuor	false	SELF_SUFFICIENT
qⰋⰆ	1	quam	false	SELF_SUFFICIENT
qⰛ	1	quae	false	SELF_SUFFICIENT
rabieⰆ	1	rabiem	false	SELF_SUFFICIENT
radi citⰊ 	1	radicitus	false	SELF_SUFFICIENT
rapiatⰜ	1	rapiatur	false	SELF_SUFFICIENT
