token	count	first_count	early_count	middle_count	late_count	last_count	mean_position	median_position	positional_entropy_bits	corpus_rules	first_inferred_status	last_inferred_status	statistical_class
airy	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
ais	3	0	0	1	1	1	0.7379679144	0.9411764706	1.584962501	NEVER_FIRST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
aisar	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
aithar	1	0	0	0	1	0	0.9090909091	0.9090909091	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
aithy	4	0	2	1	0	1	0.4780701754	0.4005847953	1.5	NEVER_FIRST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
aiy	2	0	0	1	1	0	0.7076923077	0.7076923077	1	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
ajam	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
ajy	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
akaiiky	1	0	1	0	0	0	0.2222222222	0.2222222222	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
akaiin	2	0	1	1	0	0	0.3958333333	0.3958333333	1	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
akain	1	0	0	1	0	0	0.4	0.4	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
akair	1	0	0	1	0	0	0.75	0.75	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
akal	1	0	0	1	0	0	0.7	0.7	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
akar	1	0	0	1	0	0	0.5555555556	0.5555555556	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
akcheey	1	0	0	0	1	0	0.7777777778	0.7777777778	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
akchy	1	0	0	1	0	0	0.3333333333	0.3333333333	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
akeom	1	0	0	1	0	0	0.5454545455	0.5454545455	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
akey	1	0	1	0	0	0	0.1818181818	0.1818181818	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
aky	4	0	0	2	1	1	0.7047619048	0.7666666667	1.5	NEVER_FIRST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
al	262	1	42	136	54	29	0.5753327953	0.6	1.766180054		DEPLETED	EXPECTED	POSITIONALLY_NEUTRAL
alaiiin	1	0	0	1	0	0	0.3695652174	0.3695652174	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alaiin	8	0	1	5	0	2	0.5662137681	0.5398550725	1.298794941	NEVER_FIRST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alaiinom	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alain	4	0	3	1	0	0	0.1828649871	0.1180555556	0.8112781245	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alair	2	0	1	1	0	0	0.3636363636	0.3636363636	1	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alal	7	0	3	3	1	0	0.3884133675	0.3170731707	1.448815636	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alaldy	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alalor	1	0	0	1	0	0	0.7	0.7	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alals	1	0	0	1	0	0	0.5	0.5	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alaly	2	0	0	0	1	1	0.95	0.95	1	NEVER_FIRST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alam	11	0	0	1	0	10	0.9494949495	1	0.4394969869	NEVER_FIRST	EXPECTED	STRONGLY_PREFERRED	STRONGLY_FINAL
alamchy	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alar	5	0	2	1	2	0	0.4821507761	0.4	1.521928095	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alcfhy	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alchar	1	0	1	0	0	0	0.1428571429	0.1428571429	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alchd	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alchdy	2	0	0	1	0	1	0.7727272727	0.7727272727	1	NEVER_FIRST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alched	2	0	0	1	1	0	0.5317460317	0.5317460317	1	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alchedar	1	0	0	1	0	0	0.3333333333	0.3333333333	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alchedy	4	0	1	3	0	0	0.3776785714	0.3928571429	0.8112781245	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alcheeg	1	0	0	0	1	0	0.875	0.875	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alcheey	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alcheky	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alchey	6	1	0	4	0	1	0.4666666667	0.4166666667	1.251629167		EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alchky	1	0	1	0	0	0	0.09090909091	0.09090909091	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alchl	2	0	0	1	0	1	0.8	0.8	1	NEVER_FIRST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alchol	1	0	0	1	0	0	0.3658536585	0.3658536585	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alchor	1	0	1	0	0	0	0.09090909091	0.09090909091	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alchy	2	0	0	2	0	0	0.4583333333	0.4583333333	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alcphy	1	1	0	1	0	1	0.5	0.5	0	FIRST_ONLY|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
ald	5	0	0	3	1	1	0.641025641	0.5384615385	1.370950594	NEVER_FIRST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alda	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
aldaiin	3	0	2	1	0	0	0.3114090211	0.1290322581	0.9182958341	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
aldam	2	0	0	1	0	1	0.8333333333	0.8333333333	1	NEVER_FIRST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
aldar	2	0	1	0	0	1	0.6	0.6	1	NEVER_FIRST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
aldl	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
aldor	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
aldy	14	0	0	1	4	9	0.9275613276	1	1.198117421	NEVER_FIRST	EXPECTED	PREFERRED	STRONGLY_FINAL
aldydy	1	0	0	1	0	0	0.3	0.3	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
aleedy	1	0	1	0	0	0	0.125	0.125	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alekeey	1	0	0	1	0	0	0.5135135135	0.5135135135	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alet	1	0	0	1	0	0	0.5	0.5	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alfo	1	0	1	0	0	0	0.1	0.1	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alfshed	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alg	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alif	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alkaiin	4	0	0	1	2	1	0.8813131313	0.898989899	1.5	NEVER_FIRST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alkain	6	0	1	3	2	0	0.6226310726	0.6964285714	1.459147917	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alkair	1	0	0	1	0	0	0.5454545455	0.5454545455	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alkal	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alkam	4	0	0	0	0	4	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alkan	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alkar	5	0	0	4	1	0	0.5	0.3333333333	0.7219280949	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alkchdy	1	0	0	1	0	0	0.3	0.3	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alkeain	1	0	1	0	0	0	0.1	0.1	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alkedy	1	0	0	1	0	0	0.6153846154	0.6153846154	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alkeedy	2	0	0	0	1	1	0.9545454545	0.9545454545	1	NEVER_FIRST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alkeedym	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alkeeor	1	0	0	1	0	0	0.4166666667	0.4166666667	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alkeey	1	0	0	0	1	0	0.8888888889	0.8888888889	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alkeody	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alkey	1	0	0	1	0	0	0.5454545455	0.5454545455	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alky	3	0	0	0	0	3	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alo	4	0	0	2	2	0	0.6816433566	0.7269230769	1	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
aloal	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alod	2	0	0	0	0	2	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alodam	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alodar	1	0	0	0	1	0	0.8181818182	0.8181818182	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alody	6	0	2	1	0	3	0.6355218855	0.7878787879	1.459147917	NEVER_FIRST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
aloees	2	0	0	2	0	0	0.6071428571	0.6071428571	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
aloifhy	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
aloiiin	1	0	0	1	0	0	0.3	0.3	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
aloiin	1	0	0	1	0	0	0.3	0.3	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
aloin	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
aloky	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alol	8	0	1	4	1	2	0.5693813131	0.4818181818	1.75	NEVER_FIRST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alold	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alolfchy	1	0	0	1	0	0	0.4	0.4	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alolor	1	0	0	1	0	0	0.5454545455	0.5454545455	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alols	1	0	0	1	0	0	0.625	0.625	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alolshey	1	0	0	1	0	0	0.75	0.75	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
aloly	2	1	0	1	0	2	0.75	0.75	1	LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alom	4	0	1	0	0	3	0.8055555556	1	0.8112781245	NEVER_FIRST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alor	9	0	1	6	1	1	0.5731527732	0.6153846154	1.446616668	NEVER_FIRST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alory	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alos	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alosam	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alosheey	1	0	0	1	0	0	0.6	0.6	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
aloy	1	0	1	0	0	0	0.1333333333	0.1333333333	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alpchdar	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alpchdy	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
als	5	0	0	1	2	2	0.8593628594	0.9230769231	1.521928095	NEVER_FIRST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alsar	1	0	0	1	0	0	0.3636363636	0.3636363636	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alshdr	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alshdy	1	0	0	1	0	0	0.380952381	0.380952381	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alshees	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alsheod	1	0	1	0	0	0	0.2	0.2	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alshey	4	1	2	1	0	0	0.1472653363	0.1430155211	1.5	NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alshy	2	0	1	1	0	0	0.1666666667	0.1666666667	1	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alsy	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
altedy	1	0	0	1	0	0	0.4444444444	0.4444444444	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alteol	1	0	0	0	1	0	0.9259259259	0.9259259259	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
aly	27	0	1	8	7	11	0.8032112011	0.9	1.728767789	NEVER_FIRST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alys	2	0	0	0	1	1	0.9583333333	0.9583333333	1	NEVER_FIRST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
alyshy	1	0	0	1	0	0	0.3870967742	0.3870967742	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
am	88	0	4	13	7	64	0.8792814798	1	1.234917973	NEVER_FIRST	STRONGLY_AVOIDED	STRONGLY_PREFERRED	STRONGLY_FINAL
amam	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
aman	1	0	0	0	1	0	0.8181818182	0.8181818182	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
amchg	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
amchy	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
amd	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
amdy	1	0	1	0	0	0	0.06060606061	0.06060606061	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
amg	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
amod	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
amom	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
amy	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
an	5	0	0	3	1	1	0.7214285714	0.75	1.370950594	NEVER_FIRST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
anl	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
aora	1	1	0	1	0	1	0.5	0.5	0	FIRST_ONLY|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
apchedy	1	0	0	0	1	0	0.9166666667	0.9166666667	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
apeeety	1	0	0	1	0	0	0.5	0.5	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
apo	1	0	0	0	1	0	0.8888888889	0.8888888889	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
ar	411	4	100	171	106	32	0.5449801138	0.5833333333	1.859800082		DEPLETED	DEPLETED	POSITIONALLY_NEUTRAL
ara	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
arag	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
araiiin	1	0	0	0	1	0	0.8333333333	0.8333333333	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
araiin	10	0	1	3	5	1	0.6531451158	0.8	1.685475297	NEVER_FIRST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
araiinol	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
arain	4	0	2	1	1	0	0.4521291209	0.4571428571	1.5	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
aral	20	1	3	4	5	9	0.7418366043	0.9	1.903701696		EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
aralar	1	0	0	0	1	0	0.9090909091	0.9090909091	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
aralg	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
arally	1	0	0	1	0	0	0.5	0.5	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
aralor	1	0	0	1	0	0	0.6	0.6	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
araly	2	0	0	0	0	2	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
aram	11	0	0	2	1	8	0.8853535354	1	1.095795255	NEVER_FIRST	EXPECTED	PREFERRED	STRONGLY_FINAL
aran	1	0	0	1	0	0	0.25	0.25	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
arany	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
arar	10	0	2	1	2	5	0.7653651904	0.9871794872	1.760964047	NEVER_FIRST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
araral	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
araram	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
ararchodaiin	1	1	0	1	0	1	0.5	0.5	0	FIRST_ONLY|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
araroy	1	0	0	1	0	0	0.5555555556	0.5555555556	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
arary	2	0	1	1	0	0	0.2962962963	0.2962962963	1	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
araryteop	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
arash	1	0	0	1	0	0	0.5	0.5	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
araydy	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
archeey	1	0	0	0	1	0	0.875	0.875	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
archeo	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
archeody	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
archey	1	0	0	0	1	0	0.9285714286	0.9285714286	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
archol	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
archytaiin	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
ardas	1	1	0	1	0	1	0.5	0.5	0	FIRST_ONLY|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
arg	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
ariin	1	0	0	0	1	0	0.7777777778	0.7777777778	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
arkaldy	1	1	0	1	0	1	0.5	0.5	0	FIRST_ONLY|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
arkeeody	1	0	0	1	0	0	0.3125	0.3125	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
arl	2	0	0	2	0	0	0.4583333333	0.4583333333	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
aro	1	1	0	1	0	1	0.5	0.5	0	FIRST_ONLY|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
arod	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
arodaim	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
arodam	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
