n	context	continuation	sequence	count	context_count	conditional_probability	observed_status	corpus_rule
2	c	1	c1	0	13304	0	UNOBSERVED	NEVER_OBSERVED
2	c	2	c2	0	13304	0	UNOBSERVED	NEVER_OBSERVED
2	c	3	c3	0	13304	0	UNOBSERVED	NEVER_OBSERVED
2	c	4	c4	0	13304	0	UNOBSERVED	NEVER_OBSERVED
2	c	5	c5	0	13304	0	UNOBSERVED	NEVER_OBSERVED
2	c	6	c6	0	13304	0	UNOBSERVED	NEVER_OBSERVED
2	c	7	c7	0	13304	0	UNOBSERVED	NEVER_OBSERVED
2	c	8	c8	0	13304	0	UNOBSERVED	NEVER_OBSERVED
2	c	9	c9	0	13304	0	UNOBSERVED	NEVER_OBSERVED
2	c	I	cI	0	13304	0	UNOBSERVED	NEVER_OBSERVED
2	c	a	ca	3	13304	0.0002254960914	OBSERVED	OBSERVED
2	c	b	cb	0	13304	0	UNOBSERVED	NEVER_OBSERVED
2	c	c	cc	1	13304	7.51653638e-05	OBSERVED	OBSERVED
2	c	d	cd	0	13304	0	UNOBSERVED	NEVER_OBSERVED
2	c	e	ce	0	13304	0	UNOBSERVED	NEVER_OBSERVED
2	c	f	cf	79	13304	0.00593806374	OBSERVED	OBSERVED
2	c	g	cg	0	13304	0	UNOBSERVED	NEVER_OBSERVED
2	c	h	ch	11087	13304	0.8333583885	OBSERVED	OBSERVED
2	c	i	ci	1	13304	7.51653638e-05	OBSERVED	OBSERVED
2	c	j	cj	0	13304	0	UNOBSERVED	NEVER_OBSERVED
2	c	k	ck	934	13304	0.07020444979	OBSERVED	OBSERVED
2	c	l	cl	1	13304	7.51653638e-05	OBSERVED	OBSERVED
2	c	m	cm	0	13304	0	UNOBSERVED	NEVER_OBSERVED
2	c	n	cn	0	13304	0	UNOBSERVED	NEVER_OBSERVED
2	c	o	co	7	13304	0.0005261575466	OBSERVED	OBSERVED
2	c	p	cp	218	13304	0.01638604931	OBSERVED	OBSERVED
2	c	q	cq	0	13304	0	UNOBSERVED	NEVER_OBSERVED
2	c	r	cr	4	13304	0.0003006614552	OBSERVED	OBSERVED
2	c	s	cs	2	13304	0.0001503307276	OBSERVED	OBSERVED
2	c	t	ct	963	13304	0.07238424534	OBSERVED	OBSERVED
2	c	u	cu	0	13304	0	UNOBSERVED	NEVER_OBSERVED
2	c	v	cv	0	13304	0	UNOBSERVED	NEVER_OBSERVED
2	c	x	cx	0	13304	0	UNOBSERVED	NEVER_OBSERVED
2	c	y	cy	4	13304	0.0003006614552	OBSERVED	OBSERVED
2	c	z	cz	0	13304	0	UNOBSERVED	NEVER_OBSERVED
2	d	0	d0	0	12539	0	UNOBSERVED	NEVER_OBSERVED
2	d	1	d1	0	12539	0	UNOBSERVED	NEVER_OBSERVED
2	d	2	d2	0	12539	0	UNOBSERVED	NEVER_OBSERVED
2	d	3	d3	0	12539	0	UNOBSERVED	NEVER_OBSERVED
2	d	4	d4	0	12539	0	UNOBSERVED	NEVER_OBSERVED
2	d	5	d5	0	12539	0	UNOBSERVED	NEVER_OBSERVED
2	d	6	d6	0	12539	0	UNOBSERVED	NEVER_OBSERVED
2	d	7	d7	0	12539	0	UNOBSERVED	NEVER_OBSERVED
2	d	8	d8	0	12539	0	UNOBSERVED	NEVER_OBSERVED
2	d	9	d9	0	12539	0	UNOBSERVED	NEVER_OBSERVED
2	d	I	dI	0	12539	0	UNOBSERVED	NEVER_OBSERVED
2	d	a	da	4205	12539	0.3353536965	OBSERVED	OBSERVED
2	d	b	db	0	12539	0	UNOBSERVED	NEVER_OBSERVED
2	d	c	dc	372	12539	0.02966743759	OBSERVED	OBSERVED
2	d	d	dd	25	12539	0.001993779408	OBSERVED	OBSERVED
2	d	e	de	133	12539	0.01060690645	OBSERVED	OBSERVED
2	d	f	df	0	12539	0	UNOBSERVED	NEVER_OBSERVED
2	d	g	dg	15	12539	0.001196267645	OBSERVED	OBSERVED
2	d	h	dh	0	12539	0	UNOBSERVED	NEVER_OBSERVED
2	d	i	di	4	12539	0.0003190047053	OBSERVED	OBSERVED
2	d	j	dj	0	12539	0	UNOBSERVED	NEVER_OBSERVED
2	d	k	dk	31	12539	0.002472286466	OBSERVED	OBSERVED
2	d	l	dl	83	12539	0.006619347635	OBSERVED	OBSERVED
2	d	m	dm	2	12539	0.0001595023527	OBSERVED	OBSERVED
2	d	n	dn	0	12539	0	UNOBSERVED	NEVER_OBSERVED
2	d	o	do	501	12539	0.03995533934	OBSERVED	OBSERVED
2	d	p	dp	9	12539	0.000717760587	OBSERVED	OBSERVED
2	d	q	dq	0	12539	0	UNOBSERVED	NEVER_OBSERVED
2	d	r	dr	8	12539	0.0006380094106	OBSERVED	OBSERVED
2	d	s	ds	184	12539	0.01467421644	OBSERVED	OBSERVED
2	d	t	dt	7	12539	0.0005582582343	OBSERVED	OBSERVED
2	d	u	du	5	12539	0.0003987558816	OBSERVED	OBSERVED
2	d	v	dv	0	12539	0	UNOBSERVED	NEVER_OBSERVED
2	d	x	dx	1	12539	7.975117633e-05	OBSERVED	OBSERVED
2	d	y	dy	6954	12539	0.5545896802	OBSERVED	OBSERVED
2	d	z	dz	0	12539	0	UNOBSERVED	NEVER_OBSERVED
2	e	0	e0	0	20305	0	UNOBSERVED	NEVER_OBSERVED
2	e	1	e1	0	20305	0	UNOBSERVED	NEVER_OBSERVED
2	e	2	e2	0	20305	0	UNOBSERVED	NEVER_OBSERVED
2	e	3	e3	0	20305	0	UNOBSERVED	NEVER_OBSERVED
2	e	4	e4	0	20305	0	UNOBSERVED	NEVER_OBSERVED
2	e	5	e5	0	20305	0	UNOBSERVED	NEVER_OBSERVED
2	e	6	e6	0	20305	0	UNOBSERVED	NEVER_OBSERVED
2	e	7	e7	0	20305	0	UNOBSERVED	NEVER_OBSERVED
2	e	8	e8	0	20305	0	UNOBSERVED	NEVER_OBSERVED
2	e	9	e9	0	20305	0	UNOBSERVED	NEVER_OBSERVED
2	e	I	eI	0	20305	0	UNOBSERVED	NEVER_OBSERVED
2	e	a	ea	477	20305	0.0234917508	OBSERVED	OBSERVED
2	e	b	eb	15	20305	0.0007387343019	OBSERVED	OBSERVED
2	e	c	ec	412	20305	0.02029056883	OBSERVED	OBSERVED
2	e	d	ed	5117	20305	0.2520068949	OBSERVED	OBSERVED
2	e	e	ee	5309	20305	0.2614626939	OBSERVED	OBSERVED
2	e	f	ef	48	20305	0.002363949766	OBSERVED	OBSERVED
2	e	g	eg	31	20305	0.001526717557	OBSERVED	OBSERVED
2	e	h	eh	0	20305	0	UNOBSERVED	NEVER_OBSERVED
2	e	i	ei	9	20305	0.0004432405811	OBSERVED	OBSERVED
2	e	j	ej	1	20305	4.924895346e-05	OBSERVED	OBSERVED
2	e	k	ek	485	20305	0.02388574243	OBSERVED	OBSERVED
2	e	l	el	8	20305	0.0003939916277	OBSERVED	OBSERVED
2	e	m	em	4	20305	0.0001969958138	OBSERVED	OBSERVED
2	e	n	en	3	20305	0.0001477468604	OBSERVED	OBSERVED
2	e	o	eo	3445	20305	0.1696626447	OBSERVED	OBSERVED
2	e	p	ep	89	20305	0.004383156858	OBSERVED	OBSERVED
2	e	q	eq	0	20305	0	UNOBSERVED	NEVER_OBSERVED
2	e	r	er	19	20305	0.0009357301157	OBSERVED	OBSERVED
2	e	s	es	502	20305	0.02472297464	OBSERVED	OBSERVED
2	e	t	et	214	20305	0.01053927604	OBSERVED	OBSERVED
2	e	u	eu	2	20305	9.849790692e-05	OBSERVED	OBSERVED
2	e	v	ev	0	20305	0	UNOBSERVED	NEVER_OBSERVED
2	e	x	ex	0	20305	0	UNOBSERVED	NEVER_OBSERVED
2	e	y	ey	4115	20305	0.2026594435	OBSERVED	OBSERVED
2	e	z	ez	0	20305	0	UNOBSERVED	NEVER_OBSERVED
2	f	0	f0	0	470	0	UNOBSERVED	NEVER_OBSERVED
2	f	1	f1	0	470	0	UNOBSERVED	NEVER_OBSERVED
2	f	2	f2	0	470	0	UNOBSERVED	NEVER_OBSERVED
2	f	3	f3	0	470	0	UNOBSERVED	NEVER_OBSERVED
2	f	4	f4	0	470	0	UNOBSERVED	NEVER_OBSERVED
2	f	5	f5	0	470	0	UNOBSERVED	NEVER_OBSERVED
2	f	6	f6	0	470	0	UNOBSERVED	NEVER_OBSERVED
2	f	7	f7	0	470	0	UNOBSERVED	NEVER_OBSERVED
2	f	8	f8	0	470	0	UNOBSERVED	NEVER_OBSERVED
2	f	9	f9	0	470	0	UNOBSERVED	NEVER_OBSERVED
2	f	I	fI	0	470	0	UNOBSERVED	NEVER_OBSERVED
2	f	a	fa	86	470	0.1829787234	OBSERVED	OBSERVED
2	f	b	fb	0	470	0	UNOBSERVED	NEVER_OBSERVED
2	f	c	fc	189	470	0.4021276596	OBSERVED	OBSERVED
2	f	d	fd	4	470	0.008510638298	OBSERVED	OBSERVED
2	f	e	fe	1	470	0.002127659574	OBSERVED	OBSERVED
2	f	f	ff	0	470	0	UNOBSERVED	NEVER_OBSERVED
2	f	g	fg	0	470	0	UNOBSERVED	NEVER_OBSERVED
2	f	h	fh	80	470	0.170212766	OBSERVED	OBSERVED
2	f	i	fi	0	470	0	UNOBSERVED	NEVER_OBSERVED
2	f	j	fj	0	470	0	UNOBSERVED	NEVER_OBSERVED
2	f	k	fk	0	470	0	UNOBSERVED	NEVER_OBSERVED
2	f	l	fl	0	470	0	UNOBSERVED	NEVER_OBSERVED
2	f	m	fm	0	470	0	UNOBSERVED	NEVER_OBSERVED
2	f	n	fn	0	470	0	UNOBSERVED	NEVER_OBSERVED
2	f	o	fo	61	470	0.129787234	OBSERVED	OBSERVED
2	f	p	fp	0	470	0	UNOBSERVED	NEVER_OBSERVED
2	f	q	fq	0	470	0	UNOBSERVED	NEVER_OBSERVED
2	f	r	fr	0	470	0	UNOBSERVED	NEVER_OBSERVED
2	f	s	fs	19	470	0.04042553191	OBSERVED	OBSERVED
2	f	t	ft	0	470	0	UNOBSERVED	NEVER_OBSERVED
2	f	u	fu	0	470	0	UNOBSERVED	NEVER_OBSERVED
2	f	v	fv	0	470	0	UNOBSERVED	NEVER_OBSERVED
2	f	x	fx	0	470	0	UNOBSERVED	NEVER_OBSERVED
2	f	y	fy	30	470	0.06382978723	OBSERVED	OBSERVED
2	f	z	fz	0	470	0	UNOBSERVED	NEVER_OBSERVED
2	g	0	g0	0	12	0	UNOBSERVED	NEVER_OBSERVED
2	g	1	g1	0	12	0	UNOBSERVED	NEVER_OBSERVED
2	g	2	g2	0	12	0	UNOBSERVED	NEVER_OBSERVED
2	g	3	g3	0	12	0	UNOBSERVED	NEVER_OBSERVED
2	g	4	g4	0	12	0	UNOBSERVED	NEVER_OBSERVED
2	g	5	g5	0	12	0	UNOBSERVED	NEVER_OBSERVED
2	g	6	g6	0	12	0	UNOBSERVED	NEVER_OBSERVED
2	g	7	g7	0	12	0	UNOBSERVED	NEVER_OBSERVED
2	g	8	g8	0	12	0	UNOBSERVED	NEVER_OBSERVED
2	g	9	g9	0	12	0	UNOBSERVED	NEVER_OBSERVED
2	g	I	gI	0	12	0	UNOBSERVED	NEVER_OBSERVED
2	g	a	ga	4	12	0.3333333333	OBSERVED	OBSERVED
2	g	b	gb	0	12	0	UNOBSERVED	NEVER_OBSERVED
2	g	c	gc	0	12	0	UNOBSERVED	NEVER_OBSERVED
2	g	d	gd	0	12	0	UNOBSERVED	NEVER_OBSERVED
2	g	e	ge	0	12	0	UNOBSERVED	NEVER_OBSERVED
2	g	f	gf	0	12	0	UNOBSERVED	NEVER_OBSERVED
2	g	g	gg	0	12	0	UNOBSERVED	NEVER_OBSERVED
2	g	h	gh	0	12	0	UNOBSERVED	NEVER_OBSERVED
2	g	i	gi	1	12	0.08333333333	OBSERVED	OBSERVED
2	g	j	gj	0	12	0	UNOBSERVED	NEVER_OBSERVED
2	g	k	gk	0	12	0	UNOBSERVED	NEVER_OBSERVED
2	g	l	gl	0	12	0	UNOBSERVED	NEVER_OBSERVED
2	g	m	gm	1	12	0.08333333333	OBSERVED	OBSERVED
2	g	n	gn	0	12	0	UNOBSERVED	NEVER_OBSERVED
2	g	o	go	4	12	0.3333333333	OBSERVED	OBSERVED
2	g	p	gp	0	12	0	UNOBSERVED	NEVER_OBSERVED
2	g	q	gq	0	12	0	UNOBSERVED	NEVER_OBSERVED
2	g	r	gr	1	12	0.08333333333	OBSERVED	OBSERVED
2	g	s	gs	0	12	0	UNOBSERVED	NEVER_OBSERVED
2	g	t	gt	0	12	0	UNOBSERVED	NEVER_OBSERVED
2	g	u	gu	0	12	0	UNOBSERVED	NEVER_OBSERVED
2	g	v	gv	0	12	0	UNOBSERVED	NEVER_OBSERVED
2	g	x	gx	0	12	0	UNOBSERVED	NEVER_OBSERVED
2	g	y	gy	1	12	0.08333333333	OBSERVED	OBSERVED
2	g	z	gz	0	12	0	UNOBSERVED	NEVER_OBSERVED
2	h	0	h0	0	17879	0	UNOBSERVED	NEVER_OBSERVED
2	h	1	h1	0	17879	0	UNOBSERVED	NEVER_OBSERVED
2	h	2	h2	0	17879	0	UNOBSERVED	NEVER_OBSERVED
2	h	3	h3	0	17879	0	UNOBSERVED	NEVER_OBSERVED
2	h	4	h4	0	17879	0	UNOBSERVED	NEVER_OBSERVED
2	h	5	h5	0	17879	0	UNOBSERVED	NEVER_OBSERVED
2	h	6	h6	0	17879	0	UNOBSERVED	NEVER_OBSERVED
2	h	7	h7	0	17879	0	UNOBSERVED	NEVER_OBSERVED
2	h	8	h8	0	17879	0	UNOBSERVED	NEVER_OBSERVED
2	h	9	h9	0	17879	0	UNOBSERVED	NEVER_OBSERVED
2	h	I	hI	0	17879	0	UNOBSERVED	NEVER_OBSERVED
2	h	a	ha	780	17879	0.04362660104	OBSERVED	OBSERVED
2	h	b	hb	0	17879	0	UNOBSERVED	NEVER_OBSERVED
2	h	c	hc	629	17879	0.03518093853	OBSERVED	OBSERVED
2	h	d	hd	1116	17879	0.06241959841	OBSERVED	OBSERVED
2	h	e	he	8274	17879	0.4627775603	OBSERVED	OBSERVED
2	h	f	hf	9	17879	0.0005033838582	OBSERVED	OBSERVED
2	h	g	hg	8	17879	0.0004474523184	OBSERVED	OBSERVED
2	h	h	hh	100	17879	0.00559315398	OBSERVED	OBSERVED
2	h	i	hi	6	17879	0.0003355892388	OBSERVED	OBSERVED
2	h	j	hj	0	17879	0	UNOBSERVED	NEVER_OBSERVED
2	h	k	hk	215	17879	0.01202528106	OBSERVED	OBSERVED
2	h	l	hl	67	17879	0.003747413166	OBSERVED	OBSERVED
2	h	m	hm	0	17879	0	UNOBSERVED	NEVER_OBSERVED
2	h	n	hn	0	17879	0	UNOBSERVED	NEVER_OBSERVED
2	h	o	ho	4047	17879	0.2263549416	OBSERVED	OBSERVED
2	h	p	hp	32	17879	0.001789809273	OBSERVED	OBSERVED
2	h	q	hq	0	17879	0	UNOBSERVED	NEVER_OBSERVED
2	h	r	hr	22	17879	0.001230493875	OBSERVED	OBSERVED
2	h	s	hs	144	17879	0.008054141731	OBSERVED	OBSERVED
2	h	t	ht	103	17879	0.005760948599	OBSERVED	OBSERVED
2	h	u	hu	0	17879	0	UNOBSERVED	NEVER_OBSERVED
2	h	v	hv	0	17879	0	UNOBSERVED	NEVER_OBSERVED
2	h	x	hx	7	17879	0.0003915207786	OBSERVED	OBSERVED
2	h	y	hy	2319	17879	0.1297052408	OBSERVED	OBSERVED
2	h	z	hz	1	17879	5.59315398e-05	OBSERVED	OBSERVED
2	i	0	i0	0	11933	0	UNOBSERVED	NEVER_OBSERVED
2	i	1	i1	0	11933	0	UNOBSERVED	NEVER_OBSERVED
2	i	2	i2	0	11933	0	UNOBSERVED	NEVER_OBSERVED
2	i	3	i3	0	11933	0	UNOBSERVED	NEVER_OBSERVED
2	i	4	i4	0	11933	0	UNOBSERVED	NEVER_OBSERVED
2	i	5	i5	0	11933	0	UNOBSERVED	NEVER_OBSERVED
2	i	6	i6	0	11933	0	UNOBSERVED	NEVER_OBSERVED
2	i	7	i7	0	11933	0	UNOBSERVED	NEVER_OBSERVED
2	i	8	i8	0	11933	0	UNOBSERVED	NEVER_OBSERVED
2	i	9	i9	0	11933	0	UNOBSERVED	NEVER_OBSERVED
2	i	I	iI	0	11933	0	UNOBSERVED	NEVER_OBSERVED
2	i	a	ia	4	11933	0.000335204894	OBSERVED	OBSERVED
2	i	b	ib	0	11933	0	UNOBSERVED	NEVER_OBSERVED
2	i	c	ic	9	11933	0.0007542110115	OBSERVED	OBSERVED
2	i	d	id	25	11933	0.002095030587	OBSERVED	OBSERVED
2	i	e	ie	6	11933	0.000502807341	OBSERVED	OBSERVED
2	i	f	if	9	11933	0.0007542110115	OBSERVED	OBSERVED
2	i	g	ig	8	11933	0.000670409788	OBSERVED	OBSERVED
2	i	h	ih	4	11933	0.000335204894	OBSERVED	OBSERVED
2	i	i	ii	4769	11933	0.3996480349	OBSERVED	OBSERVED
2	i	j	ij	1	11933	8.38012235e-05	OBSERVED	OBSERVED
2	i	k	ik	53	11933	0.004441464845	OBSERVED	OBSERVED
2	i	l	il	53	11933	0.004441464845	OBSERVED	OBSERVED
2	i	m	im	58	11933	0.004860470963	OBSERVED	OBSERVED
2	i	n	in	6046	11933	0.5066621973	OBSERVED	OBSERVED
2	i	o	io	15	11933	0.001257018352	OBSERVED	OBSERVED
2	i	p	ip	16	11933	0.001340819576	OBSERVED	OBSERVED
2	i	q	iq	0	11933	0	UNOBSERVED	NEVER_OBSERVED
2	i	r	ir	776	11933	0.06502974943	OBSERVED	OBSERVED
2	i	s	is	43	11933	0.00360345261	OBSERVED	OBSERVED
2	i	t	it	28	11933	0.002346434258	OBSERVED	OBSERVED
2	i	u	iu	0	11933	0	UNOBSERVED	NEVER_OBSERVED
2	i	v	iv	0	11933	0	UNOBSERVED	NEVER_OBSERVED
2	i	x	ix	1	11933	8.38012235e-05	OBSERVED	OBSERVED
2	i	y	iy	8	11933	0.000670409788	OBSERVED	OBSERVED
2	i	z	iz	1	11933	8.38012235e-05	OBSERVED	OBSERVED
2	j	0	j0	0	10	0	UNOBSERVED	NEVER_OBSERVED
2	j	1	j1	0	10	0	UNOBSERVED	NEVER_OBSERVED
2	j	2	j2	0	10	0	UNOBSERVED	NEVER_OBSERVED
2	j	3	j3	0	10	0	UNOBSERVED	NEVER_OBSERVED
2	j	4	j4	0	10	0	UNOBSERVED	NEVER_OBSERVED
2	j	5	j5	0	10	0	UNOBSERVED	NEVER_OBSERVED
2	j	6	j6	0	10	0	UNOBSERVED	NEVER_OBSERVED
2	j	7	j7	0	10	0	UNOBSERVED	NEVER_OBSERVED
2	j	8	j8	0	10	0	UNOBSERVED	NEVER_OBSERVED
2	j	9	j9	0	10	0	UNOBSERVED	NEVER_OBSERVED
2	j	I	jI	0	10	0	UNOBSERVED	NEVER_OBSERVED
2	j	a	ja	4	10	0.4	OBSERVED	OBSERVED
2	j	b	jb	0	10	0	UNOBSERVED	NEVER_OBSERVED
2	j	c	jc	0	10	0	UNOBSERVED	NEVER_OBSERVED
2	j	d	jd	0	10	0	UNOBSERVED	NEVER_OBSERVED
2	j	e	je	1	10	0.1	OBSERVED	OBSERVED
2	j	f	jf	0	10	0	UNOBSERVED	NEVER_OBSERVED
2	j	g	jg	0	10	0	UNOBSERVED	NEVER_OBSERVED
2	j	h	jh	0	10	0	UNOBSERVED	NEVER_OBSERVED
2	j	i	ji	0	10	0	UNOBSERVED	NEVER_OBSERVED
2	j	j	jj	0	10	0	UNOBSERVED	NEVER_OBSERVED
2	j	k	jk	0	10	0	UNOBSERVED	NEVER_OBSERVED
2	j	l	jl	0	10	0	UNOBSERVED	NEVER_OBSERVED
2	j	m	jm	0	10	0	UNOBSERVED	NEVER_OBSERVED
2	j	n	jn	0	10	0	UNOBSERVED	NEVER_OBSERVED
2	j	o	jo	0	10	0	UNOBSERVED	NEVER_OBSERVED
2	j	p	jp	0	10	0	UNOBSERVED	NEVER_OBSERVED
2	j	q	jq	0	10	0	UNOBSERVED	NEVER_OBSERVED
2	j	r	jr	0	10	0	UNOBSERVED	NEVER_OBSERVED
2	j	s	js	0	10	0	UNOBSERVED	NEVER_OBSERVED
2	j	t	jt	0	10	0	UNOBSERVED	NEVER_OBSERVED
2	j	u	ju	0	10	0	UNOBSERVED	NEVER_OBSERVED
2	j	v	jv	0	10	0	UNOBSERVED	NEVER_OBSERVED
2	j	x	jx	0	10	0	UNOBSERVED	NEVER_OBSERVED
2	j	y	jy	5	10	0.5	OBSERVED	OBSERVED
2	j	z	jz	0	10	0	UNOBSERVED	NEVER_OBSERVED
2	k	0	k0	0	10985	0	UNOBSERVED	NEVER_OBSERVED
2	k	1	k1	0	10985	0	UNOBSERVED	NEVER_OBSERVED
2	k	2	k2	0	10985	0	UNOBSERVED	NEVER_OBSERVED
2	k	3	k3	0	10985	0	UNOBSERVED	NEVER_OBSERVED
2	k	4	k4	0	10985	0	UNOBSERVED	NEVER_OBSERVED
2	k	5	k5	0	10985	0	UNOBSERVED	NEVER_OBSERVED
2	k	6	k6	0	10985	0	UNOBSERVED	NEVER_OBSERVED
2	k	7	k7	0	10985	0	UNOBSERVED	NEVER_OBSERVED
2	k	8	k8	0	10985	0	UNOBSERVED	NEVER_OBSERVED
2	k	9	k9	0	10985	0	UNOBSERVED	NEVER_OBSERVED
2	k	I	kI	0	10985	0	UNOBSERVED	NEVER_OBSERVED
2	k	a	ka	3105	10985	0.2826581702	OBSERVED	OBSERVED
2	k	b	kb	0	10985	0	UNOBSERVED	NEVER_OBSERVED
2	k	c	kc	1063	10985	0.09676832044	OBSERVED	OBSERVED
2	k	d	kd	9	10985	0.0008192990442	OBSERVED	OBSERVED
2	k	e	ke	4024	10985	0.366317706	OBSERVED	OBSERVED
2	k	f	kf	0	10985	0	UNOBSERVED	NEVER_OBSERVED
2	k	g	kg	1	10985	9.103322713e-05	OBSERVED	OBSERVED
2	k	h	kh	953	10985	0.08675466545	OBSERVED	OBSERVED
2	k	i	ki	11	10985	0.001001365498	OBSERVED	OBSERVED
2	k	j	kj	0	10985	0	UNOBSERVED	NEVER_OBSERVED
2	k	k	kk	0	10985	0	UNOBSERVED	NEVER_OBSERVED
2	k	l	kl	34	10985	0.003095129722	OBSERVED	OBSERVED
2	k	m	km	0	10985	0	UNOBSERVED	NEVER_OBSERVED
2	k	n	kn	0	10985	0	UNOBSERVED	NEVER_OBSERVED
2	k	o	ko	799	10985	0.07273554848	OBSERVED	OBSERVED
2	k	p	kp	0	10985	0	UNOBSERVED	NEVER_OBSERVED
2	k	q	kq	0	10985	0	UNOBSERVED	NEVER_OBSERVED
2	k	r	kr	1	10985	9.103322713e-05	OBSERVED	OBSERVED
2	k	s	ks	216	10985	0.01966317706	OBSERVED	OBSERVED
2	k	t	kt	0	10985	0	UNOBSERVED	NEVER_OBSERVED
2	k	u	ku	0	10985	0	UNOBSERVED	NEVER_OBSERVED
2	k	v	kv	0	10985	0	UNOBSERVED	NEVER_OBSERVED
2	k	x	kx	0	10985	0	UNOBSERVED	NEVER_OBSERVED
2	k	y	ky	769	10985	0.07000455166	OBSERVED	OBSERVED
2	k	z	kz	0	10985	0	UNOBSERVED	NEVER_OBSERVED
2	l	0	l0	0	4659	0	UNOBSERVED	NEVER_OBSERVED
2	l	1	l1	0	4659	0	UNOBSERVED	NEVER_OBSERVED
2	l	2	l2	0	4659	0	UNOBSERVED	NEVER_OBSERVED
2	l	3	l3	0	4659	0	UNOBSERVED	NEVER_OBSERVED
2	l	4	l4	0	4659	0	UNOBSERVED	NEVER_OBSERVED
2	l	5	l5	0	4659	0	UNOBSERVED	NEVER_OBSERVED
2	l	6	l6	0	4659	0	UNOBSERVED	NEVER_OBSERVED
2	l	7	l7	0	4659	0	UNOBSERVED	NEVER_OBSERVED
2	l	8	l8	0	4659	0	UNOBSERVED	NEVER_OBSERVED
2	l	9	l9	0	4659	0	UNOBSERVED	NEVER_OBSERVED
2	l	I	lI	0	4659	0	UNOBSERVED	NEVER_OBSERVED
2	l	a	la	459	4659	0.09851899549	OBSERVED	OBSERVED
2	l	b	lb	0	4659	0	UNOBSERVED	NEVER_OBSERVED
2	l	c	lc	759	4659	0.1629104958	OBSERVED	OBSERVED
2	l	d	ld	497	4659	0.1066752522	OBSERVED	OBSERVED
2	l	e	le	54	4659	0.01159047006	OBSERVED	OBSERVED
2	l	f	lf	40	4659	0.008585533376	OBSERVED	OBSERVED
2	l	g	lg	17	4659	0.003648851685	OBSERVED	OBSERVED
2	l	h	lh	0	4659	0	UNOBSERVED	NEVER_OBSERVED
2	l	i	li	1	4659	0.0002146383344	OBSERVED	OBSERVED
2	l	j	lj	0	4659	0	UNOBSERVED	NEVER_OBSERVED
2	l	k	lk	1063	4659	0.2281605495	OBSERVED	OBSERVED
2	l	l	ll	27	4659	0.005795235029	OBSERVED	OBSERVED
2	l	m	lm	4	4659	0.0008585533376	OBSERVED	OBSERVED
2	l	n	ln	0	4659	0	UNOBSERVED	NEVER_OBSERVED
2	l	o	lo	557	4659	0.1195535523	OBSERVED	OBSERVED
2	l	p	lp	43	4659	0.009229448379	OBSERVED	OBSERVED
2	l	q	lq	2	4659	0.0004292766688	OBSERVED	OBSERVED
2	l	r	lr	29	4659	0.006224511698	OBSERVED	OBSERVED
2	l	s	ls	472	4659	0.1013092938	OBSERVED	OBSERVED
2	l	t	lt	102	4659	0.02189311011	OBSERVED	OBSERVED
2	l	u	lu	0	4659	0	UNOBSERVED	NEVER_OBSERVED
2	l	v	lv	0	4659	0	UNOBSERVED	NEVER_OBSERVED
2	l	x	lx	4	4659	0.0008585533376	OBSERVED	OBSERVED
2	l	y	ly	528	4659	0.1133290406	OBSERVED	OBSERVED
2	l	z	lz	1	4659	0.0002146383344	OBSERVED	OBSERVED
2	m	0	m0	0	40	0	UNOBSERVED	NEVER_OBSERVED
2	m	1	m1	0	40	0	UNOBSERVED	NEVER_OBSERVED
2	m	2	m2	0	40	0	UNOBSERVED	NEVER_OBSERVED
2	m	3	m3	0	40	0	UNOBSERVED	NEVER_OBSERVED
2	m	4	m4	0	40	0	UNOBSERVED	NEVER_OBSERVED
2	m	5	m5	0	40	0	UNOBSERVED	NEVER_OBSERVED
2	m	6	m6	0	40	0	UNOBSERVED	NEVER_OBSERVED
2	m	7	m7	0	40	0	UNOBSERVED	NEVER_OBSERVED
2	m	8	m8	0	40	0	UNOBSERVED	NEVER_OBSERVED
2	m	9	m9	0	40	0	UNOBSERVED	NEVER_OBSERVED
2	m	I	mI	0	40	0	UNOBSERVED	NEVER_OBSERVED
2	m	a	ma	7	40	0.175	OBSERVED	OBSERVED
2	m	b	mb	0	40	0	UNOBSERVED	NEVER_OBSERVED
2	m	c	mc	4	40	0.1	OBSERVED	OBSERVED
2	m	d	md	8	40	0.2	OBSERVED	OBSERVED
2	m	e	me	0	40	0	UNOBSERVED	NEVER_OBSERVED
2	m	f	mf	0	40	0	UNOBSERVED	NEVER_OBSERVED
2	m	g	mg	2	40	0.05	OBSERVED	OBSERVED
2	m	h	mh	0	40	0	UNOBSERVED	NEVER_OBSERVED
2	m	i	mi	0	40	0	UNOBSERVED	NEVER_OBSERVED
2	m	j	mj	0	40	0	UNOBSERVED	NEVER_OBSERVED
2	m	k	mk	0	40	0	UNOBSERVED	NEVER_OBSERVED
2	m	l	ml	0	40	0	UNOBSERVED	NEVER_OBSERVED
2	m	m	mm	1	40	0.025	OBSERVED	OBSERVED
2	m	n	mn	0	40	0	UNOBSERVED	NEVER_OBSERVED
2	m	o	mo	10	40	0.25	OBSERVED	OBSERVED
2	m	p	mp	0	40	0	UNOBSERVED	NEVER_OBSERVED
2	m	q	mq	0	40	0	UNOBSERVED	NEVER_OBSERVED
2	m	r	mr	0	40	0	UNOBSERVED	NEVER_OBSERVED
