token	frequency	length_symbols	glyph_composition	initial_glyph	final_glyph	physical_line_coverage	folio_coverage	section_coverage	mean_normalized_line_position	median_normalized_line_position	edit_family_id
ariin	1	5	a|r|i|i|n	a	n	1	1	1	0.7777777778	0.7777777778	1
arkaldy	1	7	a|r|k|a|l|d|y	a	y	1	1	1	0.5	0.5	93
arkeeody	1	8	a|r|k|e|e|o|d|y	a	y	1	1	1	0.3125	0.3125	94
arl	2	3	a|r|l	a	l	2	2	2	0.4583333333	0.4583333333	1
aro	1	3	a|r|o	a	o	1	1	1	0.5	0.5	1
arod	1	4	a|r|o|d	a	d	1	1	1	1	1	1
arodaim	1	7	a|r|o|d|a|i|m	a	m	1	1	1	1	1	1
arodam	1	6	a|r|o|d|a|m	a	m	1	1	1	1	1	1
arodar	1	6	a|r|o|d|a|r	a	r	1	1	1	0.75	0.75	1
arodchedy	1	9	a|r|o|d|c|h|e|d|y	a	y	1	1	1	0.0625	0.0625	95
arodl	2	5	a|r|o|d|l	a	l	2	2	2	0.7	0.7	1
arodly	1	6	a|r|o|d|l|y	a	y	1	1	1	1	1	1
arody	12	5	a|r|o|d|y	a	y	12	11	5	0.7519360269	1	1
aroiiin	1	7	a|r|o|i|i|i|n	a	n	1	1	1	0.8333333333	0.8333333333	1
arojy	1	5	a|r|o|j|y	a	y	1	1	1	0.4444444444	0.4444444444	1
aroky	1	5	a|r|o|k|y	a	y	1	1	1	1	1	1
arol	9	4	a|r|o|l	a	l	9	9	5	0.5926086259	0.7142857143	1
arolkeedy	1	9	a|r|o|l|k|e|e|d|y	a	y	1	1	1	0.625	0.625	1
arolkeey	1	8	a|r|o|l|k|e|e|y	a	y	1	1	1	0.25	0.25	1
arolor	1	6	a|r|o|l|o|r	a	r	1	1	1	0.4	0.4	1
aroly	1	5	a|r|o|l|y	a	y	1	1	1	0.08333333333	0.08333333333	1
arom	3	4	a|r|o|m	a	m	3	3	3	0.7727272727	0.8181818182	1
arood	1	5	a|r|o|o|d	a	d	1	1	1	1	1	1
aropam	1	6	a|r|o|p|a|m	a	m	1	1	1	1	1	1
aror	6	4	a|r|o|r	a	r	6	4	2	0.7283068783	0.8	1
arorochees	1	10	a|r|o|r|o|c|h|e|e|s	a	s	1	1	1	1	1	96
arorshy	1	7	a|r|o|r|s|h|y	a	y	1	1	1	0.1111111111	0.1111111111	10
aros	1	4	a|r|o|s	a	s	1	1	1	0.4	0.4	1
aroshy	1	6	a|r|o|s|h|y	a	y	1	1	1	1	1	10
aroyser	1	7	a|r|o|y|s|e|r	a	r	1	1	1	1	1	97
arshedy	1	7	a|r|s|h|e|d|y	a	y	1	1	1	0.1	0.1	1
arsheey	1	7	a|r|s|h|e|e|y	a	y	1	1	1	0.5	0.5	1
arshey	1	6	a|r|s|h|e|y	a	y	1	1	1	0.5	0.5	1
arxor	1	5	a|r|x|o|r	a	r	1	1	1	0.1	0.1	1
ary	26	3	a|r|y	a	y	26	22	7	0.972985348	1	1
aryly	1	5	a|r|y|l|y	a	y	1	1	1	1	1	1
as	12	2	a|s	a	s	12	11	5	0.6124699375	0.75	1
ase	1	3	a|s|e	a	e	1	1	1	0.7	0.7	1
aseso	1	5	a|s|e|s|o	a	o	1	1	1	0.875	0.875	98
ashyteed	1	8	a|s|h|y|t|e|e|d	a	d	1	1	1	0.1428571429	0.1428571429	99
asiin	1	5	a|s|i|i|n	a	n	1	1	1	0.875	0.875	1
asy	1	3	a|s|y	a	y	1	1	1	0.125	0.125	1
ataiin	1	6	a|t|a|i|i|n	a	n	1	1	1	0.3333333333	0.3333333333	1
atam	1	4	a|t|a|m	a	m	1	1	1	1	1	1
atar	1	4	a|t|a|r	a	r	1	1	1	0	0	1
atchor	1	6	a|t|c|h|o|r	a	r	1	1	1	0.9166666667	0.9166666667	1
ateey	1	5	a|t|e|e|y	a	y	1	1	1	0.1111111111	0.1111111111	1
atolg	1	5	a|t|o|l|g	a	g	1	1	1	1	1	1
aty	1	3	a|t|y	a	y	1	1	1	1	1	1
axor	1	4	a|x|o|r	a	r	1	1	1	0.4444444444	0.4444444444	1
ay	2	2	a|y	a	y	2	2	2	0.7075471698	0.7075471698	1
azg	1	3	a|z|g	a	g	1	1	1	0.1428571429	0.1428571429	1
c	50	1	c	c	c	45	43	8	0.2675204029	0.25	1
caeky	1	5	c|a|e|k|y	c	y	1	1	1	0.7058823529	0.7058823529	1
cfair	1	5	c|f|a|i|r	c	r	1	1	1	0	0	1
cfarsa	1	6	c|f|a|r|s|a	c	a	1	1	1	0.6666666667	0.6666666667	100
cfhaiin	2	7	c|f|h|a|i|i|n	c	n	2	2	2	0.5714285714	0.5714285714	1
cfham	1	5	c|f|h|a|m	c	m	1	1	1	0.75	0.75	1
cfhar	2	5	c|f|h|a|r	c	r	2	2	1	0.5803571429	0.5803571429	1
cfhdarol	1	8	c|f|h|d|a|r|o|l	c	l	1	1	1	1	1	101
cfhdy	1	5	c|f|h|d|y	c	y	1	1	1	0.5	0.5	1
cfheey	1	6	c|f|h|e|e|y	c	y	1	1	1	0.9	0.9	1
cfhekchdy	1	9	c|f|h|e|k|c|h|d|y	c	y	1	1	1	0.375	0.375	1
cfheo	1	5	c|f|h|e|o	c	o	1	1	1	0.7692307692	0.7692307692	1
cfheody	1	7	c|f|h|e|o|d|y	c	y	1	1	1	0.6	0.6	1
cfheol	2	6	c|f|h|e|o|l	c	l	2	2	1	0.8416666667	0.8416666667	1
cfheos	1	6	c|f|h|e|o|s	c	s	1	1	1	0.1818181818	0.1818181818	1
cfhey	2	5	c|f|h|e|y	c	y	2	2	1	0.3392857143	0.3392857143	1
cfhoaiin	1	8	c|f|h|o|a|i|i|n	c	n	1	1	1	0.8888888889	0.8888888889	1
cfhodar	1	7	c|f|h|o|d|a|r	c	r	1	1	1	0.875	0.875	1
cfhol	4	5	c|f|h|o|l	c	l	4	4	2	0.5034722222	0.5	1
cfholdar	1	8	c|f|h|o|l|d|a|r	c	r	1	1	1	0.4	0.4	1
cfholdy	1	7	c|f|h|o|l|d|y	c	y	1	1	1	1	1	1
cfhs	1	4	c|f|h|s	c	s	1	1	1	0.3333333333	0.3333333333	1
cfhy	7	4	c|f|h|y	c	y	7	7	3	0.3777210884	0.2857142857	1
ch	25	2	c|h	c	h	25	23	6	0.4190615059	0.5	1
cha	2	3	c|h|a	c	a	2	2	2	0.8174603175	0.8174603175	1
chad	1	4	c|h|a|d	c	d	1	1	1	0.8	0.8	1
chady	2	5	c|h|a|d|y	c	y	2	2	2	0.4055555556	0.4055555556	1
chag	1	4	c|h|a|g	c	g	1	1	1	0.6	0.6	1
chaies	1	6	c|h|a|i|e|s	c	s	1	1	1	0.25	0.25	102
chaiiin	1	7	c|h|a|i|i|i|n	c	n	1	1	1	1	1	1
chaiin	48	6	c|h|a|i|i|n	c	n	47	36	3	0.5633237133	0.5	1
chaim	1	5	c|h|a|i|m	c	m	1	1	1	1	1	1
chain	19	5	c|h|a|i|n	c	n	18	17	3	0.4822087269	0.5	1
chair	2	5	c|h|a|i|r	c	r	2	2	1	0.3611111111	0.3611111111	1
chairal	1	7	c|h|a|i|r|a|l	c	l	1	1	1	0.3333333333	0.3333333333	103
chakair	1	7	c|h|a|k|a|i|r	c	r	1	1	1	0.4166666667	0.4166666667	1
chakal	1	6	c|h|a|k|a|l	c	l	1	1	1	0.6666666667	0.6666666667	1
chakchy	1	7	c|h|a|k|c|h|y	c	y	1	1	1	0	0	1
chakod	1	6	c|h|a|k|o|d	c	d	1	1	1	0.875	0.875	104
chal	49	4	c|h|a|l	c	l	48	33	7	0.5396206968	0.5	1
chalaiin	1	8	c|h|a|l|a|i|i|n	c	n	1	1	1	0.5714285714	0.5714285714	1
chalal	2	6	c|h|a|l|a|l	c	l	2	2	2	0.6818181818	0.6818181818	1
chalaly	1	7	c|h|a|l|a|l|y	c	y	1	1	1	0.3636363636	0.3636363636	1
chald	1	5	c|h|a|l|d	c	d	1	1	1	1	1	1
chaldy	1	6	c|h|a|l|d|y	c	y	1	1	1	0.9285714286	0.9285714286	1
chalkain	1	8	c|h|a|l|k|a|i|n	c	n	1	1	1	0.3	0.3	1
chalkar	2	7	c|h|a|l|k|a|r	c	r	2	2	2	0.5833333333	0.5833333333	1
chalkeedy	1	9	c|h|a|l|k|e|e|d|y	c	y	1	1	1	1	1	1
chalkeey	1	8	c|h|a|l|k|e|e|y	c	y	1	1	1	0.6	0.6	1
chalky	1	6	c|h|a|l|k|y	c	y	1	1	1	1	1	1
chalolky	1	8	c|h|a|l|o|l|k|y	c	y	1	1	1	0.5555555556	0.5555555556	1
chaloly	1	7	c|h|a|l|o|l|y	c	y	1	1	1	1	1	1
chalor	1	6	c|h|a|l|o|r	c	r	1	1	1	1	1	1
chalr	1	5	c|h|a|l|r	c	r	1	1	1	1	1	1
chals	2	5	c|h|a|l|s	c	s	2	2	1	0.5714285714	0.5714285714	1
chalsain	1	8	c|h|a|l|s|a|i|n	c	n	1	1	1	0.5	0.5	1
chaltar	1	7	c|h|a|l|t|a|r	c	r	1	1	1	0.1818181818	0.1818181818	1
chaly	5	5	c|h|a|l|y	c	y	5	4	3	0.5816666667	0.5555555556	1
cham	17	4	c|h|a|m	c	m	17	15	4	0.8608607079	1	1
chan	12	4	c|h|a|n	c	n	12	11	2	0.6522396585	0.7142857143	1
chap	1	4	c|h|a|p	c	p	1	1	1	0.375	0.375	1
chapchy	1	7	c|h|a|p|c|h|y	c	y	1	1	1	0.5555555556	0.5555555556	1
char	85	4	c|h|a|r	c	r	84	60	7	0.5226554568	0.5	1
charaiin	1	8	c|h|a|r|a|i|i|n	c	n	1	1	1	1	1	1
charain	2	7	c|h|a|r|a|i|n	c	n	2	2	1	0.9444444444	0.9444444444	1
charam	2	6	c|h|a|r|a|m	c	m	2	2	1	0.8	0.8	1
charan	1	6	c|h|a|r|a|n	c	n	1	1	1	1	1	1
chariin	1	7	c|h|a|r|i|i|n	c	n	1	1	1	0.375	0.375	1
charochy	1	8	c|h|a|r|o|c|h|y	c	y	1	1	1	1	1	105
charor	1	6	c|h|a|r|o|r	c	r	1	1	1	1	1	1
chary	5	5	c|h|a|r|y	c	y	5	5	3	0.85	1	1
chas	2	4	c|h|a|s	c	s	2	2	1	0.929280397	0.929280397	1
chcfhal	1	7	c|h|c|f|h|a|l	c	l	1	1	1	0.4444444444	0.4444444444	1
chcfhdy	1	7	c|h|c|f|h|d|y	c	y	1	1	1	0.09090909091	0.09090909091	1
chcfhey	1	7	c|h|c|f|h|e|y	c	y	1	1	1	0.7777777778	0.7777777778	1
chcfhhy	3	7	c|h|c|f|h|h|y	c	y	3	3	1	0.8055555556	0.75	1
chcfhol	1	7	c|h|c|f|h|o|l	c	l	1	1	1	0.375	0.375	1
chcfhor	1	7	c|h|c|f|h|o|r	c	r	1	1	1	0.5	0.5	1
chcfhy	2	6	c|h|c|f|h|y	c	y	2	2	2	0.6060606061	0.6060606061	1
chchdam	1	7	c|h|c|h|d|a|m	c	m	1	1	1	0.6071428571	0.6071428571	106
chchdy	1	6	c|h|c|h|d|y	c	y	1	1	1	1	1	1
chcheey	1	7	c|h|c|h|e|e|y	c	y	1	1	1	0.2727272727	0.2727272727	1
chchet	1	6	c|h|c|h|e|t	c	t	1	1	1	0.6666666667	0.6666666667	107
chchky	2	6	c|h|c|h|k|y	c	y	2	2	2	0.75	0.75	1
chchotaiin	1	10	c|h|c|h|o|t|a|i|i|n	c	n	1	1	1	0.7142857143	0.7142857143	108
chchoty	1	7	c|h|c|h|o|t|y	c	y	1	1	1	0.6	0.6	1
chchs	2	5	c|h|c|h|s	c	s	2	2	2	0.3363636364	0.3363636364	1
chchty	1	6	c|h|c|h|t|y	c	y	1	1	1	0.875	0.875	1
chchy	2	5	c|h|c|h|y	c	y	2	2	2	0.3645833333	0.3645833333	1
chck	1	4	c|h|c|k	c	k	1	1	1	0.75	0.75	1
chckh	3	5	c|h|c|k|h	c	h	3	3	2	0.271043771	0.2222222222	1
chckhaiin	3	9	c|h|c|k|h|a|i|i|n	c	n	3	3	2	0.5481481481	0.6666666667	4
chckhal	4	7	c|h|c|k|h|a|l	c	l	4	4	2	0.6833333333	0.7	1
chckhaly	1	8	c|h|c|k|h|a|l|y	c	y	1	1	1	0.2	0.2	1
chckham	1	7	c|h|c|k|h|a|m	c	m	1	1	1	1	1	1
chckhan	1	7	c|h|c|k|h|a|n	c	n	1	1	1	1	1	1
chckhd	4	6	c|h|c|k|h|d	c	d	4	4	3	0.6464285714	0.6428571429	1
chckhdy	13	7	c|h|c|k|h|d|y	c	y	13	11	4	0.4638111888	0.4	1
chckheal	1	8	c|h|c|k|h|e|a|l	c	l	1	1	1	0.2222222222	0.2222222222	1
chckhedy	11	8	c|h|c|k|h|e|d|y	c	y	11	10	4	0.497979798	0.4444444444	1
chckheed	1	8	c|h|c|k|h|e|e|d	c	d	1	1	1	0.6666666667	0.6666666667	1
chckheey	1	8	c|h|c|k|h|e|e|y	c	y	1	1	1	0.8333333333	0.8333333333	1
chckheody	2	9	c|h|c|k|h|e|o|d|y	c	y	2	2	2	0.5972222222	0.5972222222	1
chckhes	1	7	c|h|c|k|h|e|s	c	s	1	1	1	0.8333333333	0.8333333333	1
chckhey	30	7	c|h|c|k|h|e|y	c	y	30	27	6	0.5072282347	0.4083333333	1
chckhhhy	2	8	c|h|c|k|h|h|h|y	c	y	2	2	2	0.7	0.7	1
chckhhy	7	7	c|h|c|k|h|h|y	c	y	7	6	4	0.5398886827	0.5	1
chckho	1	6	c|h|c|k|h|o	c	o	1	1	1	0.25	0.25	1
chckhodu	1	8	c|h|c|k|h|o|d|u	c	u	1	1	1	0.5	0.5	1
chckhody	1	8	c|h|c|k|h|o|d|y	c	y	1	1	1	0.4545454545	0.4545454545	1
chckhol	4	7	c|h|c|k|h|o|l	c	l	4	4	2	0.4930555556	0.5	1
chckhom	1	7	c|h|c|k|h|o|m	c	m	1	1	1	1	1	1
chckhor	2	7	c|h|c|k|h|o|r	c	r	2	2	2	0.9166666667	0.9166666667	1
chckhs	1	6	c|h|c|k|h|s	c	s	1	1	1	1	1	1
chckhy	140	6	c|h|c|k|h|y	c	y	135	77	7	0.5554896879	0.5555555556	1
chckhyfchy	1	10	c|h|c|k|h|y|f|c|h|y	c	y	1	1	1	0.7142857143	0.7142857143	109
chckohy	1	7	c|h|c|k|o|h|y	c	y	1	1	1	0.625	0.625	1
chckom	1	6	c|h|c|k|o|m	c	m	1	1	1	0.375	0.375	1
chcky	1	5	c|h|c|k|y	c	y	1	1	1	0.3333333333	0.3333333333	1
chcpham	1	7	c|h|c|p|h|a|m	c	m	1	1	1	1	1	1
chcphar	1	7	c|h|c|p|h|a|r	c	r	1	1	1	0.9	0.9	1
chcphdar	1	8	c|h|c|p|h|d|a|r	c	r	1	1	1	1	1	1
chcphdy	2	7	c|h|c|p|h|d|y	c	y	2	2	1	0.6022727273	0.6022727273	1
chcphedy	4	8	c|h|c|p|h|e|d|y	c	y	4	4	3	0.5767857143	0.575	1
chcpheor	1	8	c|h|c|p|h|e|o|r	c	r	1	1	1	0.5	0.5	110
chcphey	3	7	c|h|c|p|h|e|y	c	y	3	3	2	0.6111111111	0.5	1
chcphhdy	1	8	c|h|c|p|h|h|d|y	c	y	1	1	1	0.1428571429	0.1428571429	1
chcphhy	3	7	c|h|c|p|h|h|y	c	y	3	3	3	0.6549145299	0.5897435897	1
chcphol	1	7	c|h|c|p|h|o|l	c	l	1	1	1	0.1666666667	0.1666666667	1
chcphy	10	6	c|h|c|p|h|y	c	y	10	10	3	0.5385858586	0.4090909091	1
chct	1	4	c|h|c|t	c	t	1	1	1	0.3333333333	0.3333333333	1
chctahy	1	7	c|h|c|t|a|h|y	c	y	1	1	1	0.4444444444	0.4444444444	1
chctchy	1	7	c|h|c|t|c|h|y	c	y	1	1	1	0.6923076923	0.6923076923	1
chcth	2	5	c|h|c|t|h	c	h	2	2	1	0.8333333333	0.8333333333	1
chcthaiin	1	9	c|h|c|t|h|a|i|i|n	c	n	1	1	1	1	1	4
chcthain	1	8	c|h|c|t|h|a|i|n	c	n	1	1	1	1	1	4
chcthal	2	7	c|h|c|t|h|a|l	c	l	2	2	2	0.2666666667	0.2666666667	1
chctham	2	7	c|h|c|t|h|a|m	c	m	2	2	2	1	1	1
chcthar	1	7	c|h|c|t|h|a|r	c	r	1	1	1	0.7272727273	0.7272727273	1
chcthd	1	6	c|h|c|t|h|d	c	d	1	1	1	1	1	1
chcthdy	7	7	c|h|c|t|h|d|y	c	y	7	7	4	0.5515873016	0.5	1
chcthed	1	7	c|h|c|t|h|e|d	c	d	1	1	1	0.25	0.25	1
chcthedy	6	8	c|h|c|t|h|e|d|y	c	y	6	6	4	0.6221963222	0.6161616162	1
chcthey	7	7	c|h|c|t|h|e|y	c	y	7	7	3	0.5960884354	0.625	1
chcthh	1	6	c|h|c|t|h|h	c	h	1	1	1	0.8571428571	0.8571428571	1
chcthhy	4	7	c|h|c|t|h|h|y	c	y	4	4	4	0.4955808081	0.4772727273	1
chctho	3	6	c|h|c|t|h|o	c	o	3	3	2	0.844047619	0.8571428571	1
chcthod	1	7	c|h|c|t|h|o|d	c	d	1	1	1	0.25	0.25	1
chcthody	3	8	c|h|c|t|h|o|d|y	c	y	3	3	2	0.5055555556	0.6	1
chcthol	1	7	c|h|c|t|h|o|l	c	l	1	1	1	1	1	1
chcthor	1	7	c|h|c|t|h|o|r	c	r	1	1	1	0.375	0.375	1
chcthory	1	8	c|h|c|t|h|o|r|y	c	y	1	1	1	0.5	0.5	1
chcthy	81	6	c|h|c|t|h|y	c	y	79	57	7	0.572385013	0.5714285714	1
chcthydain	1	10	c|h|c|t|h|y|d|a|i|n	c	n	1	1	1	1	1	111
chcthykedy	1	10	c|h|c|t|h|y|k|e|d|y	c	y	1	1	1	0.7	0.7	112
chcti	1	5	c|h|c|t|i	c	i	1	1	1	0.5714285714	0.5714285714	1
chcty	1	5	c|h|c|t|y	c	y	1	1	1	0.2	0.2	1
chd	7	3	c|h|d	c	d	7	7	2	0.5928571429	0.4	1
chda	1	4	c|h|d|a	c	a	1	1	1	0.3870967742	0.3870967742	1
chdaiin	17	7	c|h|d|a|i|i|n	c	n	17	12	3	0.4985548765	0.5	1
chdaiirdainy	1	12	c|h|d|a|i|i|r|d|a|i|n|y	c	y	1	1	1	0.5	0.5	113
chdail	1	6	c|h|d|a|i|l	c	l	1	1	1	0.5	0.5	1
chdain	9	6	c|h|d|a|i|n	c	n	9	9	4	0.4899270483	0.5	1
chdair	2	6	c|h|d|a|i|r	c	r	2	2	2	0.4615384615	0.4615384615	1
chdairod	1	8	c|h|d|a|i|r|o|d	c	d	1	1	1	0.5454545455	0.5454545455	114
chdal	19	5	c|h|d|a|l	c	l	18	15	5	0.5479532164	0.5833333333	1
chdalal	1	7	c|h|d|a|l|a|l	c	l	1	1	1	0.9	0.9	1
chdalchdy	1	9	c|h|d|a|l|c|h|d|y	c	y	1	1	1	0.7	0.7	115
chdaldy	1	7	c|h|d|a|l|d|y	c	y	1	1	1	1	1	1
chdalkair	1	9	c|h|d|a|l|k|a|i|r	c	r	1	1	1	0.6	0.6	116
chdalor	1	7	c|h|d|a|l|o|r	c	r	1	1	1	0.4545454545	0.4545454545	1
chdaly	3	6	c|h|d|a|l|y	c	y	3	3	2	0.7333333333	1	1
chdam	10	5	c|h|d|a|m	c	m	9	8	3	0.9114285714	1	1
chdar	24	5	c|h|d|a|r	c	r	24	18	7	0.6249081997	0.6904761905	1
chdchol	1	7	c|h|d|c|h|o|l	c	l	1	1	1	0.2	0.2	1
chdchy	1	6	c|h|d|c|h|y	c	y	1	1	1	0	0	1
chddy	1	5	c|h|d|d|y	c	y	1	1	1	0.625	0.625	1
chdedy	2	6	c|h|d|e|d|y	c	y	2	2	1	0.6948051948	0.6948051948	1
chdeedy	1	7	c|h|d|e|e|d|y	c	y	1	1	1	0.6666666667	0.6666666667	1
chdeey	1	6	c|h|d|e|e|y	c	y	1	1	1	0.2	0.2	1
chdlety	1	7	c|h|d|l|e|t|y	c	y	1	1	1	0.4	0.4	117
chdo	1	4	c|h|d|o	c	o	1	1	1	0.75	0.75	1
chdodaiin	1	9	c|h|d|o|d|a|i|i|n	c	n	1	1	1	0.25	0.25	1
chdody	1	6	c|h|d|o|d|y	c	y	1	1	1	0.4166666667	0.4166666667	1
chdol	2	5	c|h|d|o|l	c	l	2	2	2	0.6333333333	0.6333333333	1
chdolaiin	1	9	c|h|d|o|l|a|i|i|n	c	n	1	1	1	1	1	1
chdoly	1	6	c|h|d|o|l|y	c	y	1	1	1	0.6	0.6	1
chdor	9	5	c|h|d|o|r	c	r	9	7	3	0.43330065	0.4285714286	1
chdy	147	4	c|h|d|y	c	y	134	68	7	0.5800318437	0.5555555556	1
chdykain	1	8	c|h|d|y|k|a|i|n	c	n	1	1	1	0.5	0.5	1
chdykchedy	1	10	c|h|d|y|k|c|h|e|d|y	c	y	1	1	1	0.7	0.7	118
chdyshdy	1	8	c|h|d|y|s|h|d|y	c	y	1	1	1	0.8888888889	0.8888888889	119
chdyty	1	6	c|h|d|y|t|y	c	y	1	1	1	0.4	0.4	1
che	7	3	c|h|e	c	e	7	7	5	0.2785296575	0.1666666667	1
chea	1	4	c|h|e|a	c	a	1	1	1	1	1	1
chead	1	5	c|h|e|a|d	c	d	1	1	1	0.7777777778	0.7777777778	1
cheaiin	4	7	c|h|e|a|i|i|n	c	n	4	4	2	0.5625	0.5625	1
cheaikhy	1	8	c|h|e|a|i|k|h|y	c	y	1	1	1	1	1	1
cheain	2	6	c|h|e|a|i|n	c	n	2	2	1	0.3333333333	0.3333333333	1
cheal	30	5	c|h|e|a|l	c	l	30	16	6	0.4348107765	0.3603896104	1
chealainor	1	10	c|h|e|a|l|a|i|n|o|r	c	r	1	1	1	1	1	120
chealdy	1	7	c|h|e|a|l|d|y	c	y	1	1	1	0.8695652174	0.8695652174	1
chealol	1	7	c|h|e|a|l|o|l	c	l	1	1	1	0.4444444444	0.4444444444	1
chealor	1	7	c|h|e|a|l|o|r	c	r	1	1	1	0.5714285714	0.5714285714	1
chealpy	1	7	c|h|e|a|l|p|y	c	y	1	1	1	0.5	0.5	1
chealror	1	8	c|h|e|a|l|r|o|r	c	r	1	1	1	1	1	1
chealy	3	6	c|h|e|a|l|y	c	y	3	3	2	1	1	1
cheam	6	5	c|h|e|a|m	c	m	6	6	2	0.9406565657	1	1
cheamar	1	7	c|h|e|a|m|a|r	c	r	1	1	1	1	1	121
cheamy	1	6	c|h|e|a|m|y	c	y	1	1	1	1	1	1
chean	2	5	c|h|e|a|n	c	n	2	2	1	0.5267857143	0.5267857143	1
chear	51	5	c|h|e|a|r	c	r	48	34	7	0.504586176	0.5	1
chearaiin	1	9	c|h|e|a|r|a|i|i|n	c	n	1	1	1	0.8	0.8	1
chearam	1	7	c|h|e|a|r|a|m	c	m	1	1	1	1	1	1
chearory	1	8	c|h|e|a|r|o|r|y	c	y	1	1	1	1	1	122
cheary	2	6	c|h|e|a|r|y	c	y	2	2	2	0.4722222222	0.4722222222	1
cheas	2	5	c|h|e|a|s	c	s	2	2	2	0.4375	0.4375	1
checfhy	1	7	c|h|e|c|f|h|y	c	y	1	1	1	0.3	0.3	1
chechdaiin	1	10	c|h|e|c|h|d|a|i|i|n	c	n	1	1	1	0.6	0.6	123
chechey	2	7	c|h|e|c|h|e|y	c	y	2	2	2	0.4	0.4	1
checholtar	1	10	c|h|e|c|h|o|l|t|a|r	c	r	1	1	1	0.125	0.125	124
chechy	1	6	c|h|e|c|h|y	c	y	1	1	1	0.1	0.1	1
checkedy	1	8	c|h|e|c|k|e|d|y	c	y	1	1	1	0.5	0.5	1
checkhd	1	7	c|h|e|c|k|h|d	c	d	1	1	1	0.5	0.5	1
checkhdy	1	8	c|h|e|c|k|h|d|y	c	y	1	1	1	1	1	1
checkhed	2	8	c|h|e|c|k|h|e|d	c	d	2	2	1	0.375	0.375	1
checkhedy	1	9	c|h|e|c|k|h|e|d|y	c	y	1	1	1	0.8181818182	0.8181818182	1
checkhey	11	8	c|h|e|c|k|h|e|y	c	y	11	10	5	0.4262626263	0.3333333333	1
checkho	1	7	c|h|e|c|k|h|o	c	o	1	1	1	0.5714285714	0.5714285714	1
checkhol	2	8	c|h|e|c|k|h|o|l	c	l	2	2	1	0.7619047619	0.7619047619	1
checkhy	48	7	c|h|e|c|k|h|y	c	y	47	33	6	0.518488456	0.4772727273	1
checphedy	1	9	c|h|e|c|p|h|e|d|y	c	y	1	1	1	0.125	0.125	1
checphey	2	8	c|h|e|c|p|h|e|y	c	y	2	2	2	0.4777777778	0.4777777778	1
checthal	1	8	c|h|e|c|t|h|a|l	c	l	1	1	1	0.5	0.5	1
chectham	1	8	c|h|e|c|t|h|a|m	c	m	1	1	1	1	1	1
checthdy	1	8	c|h|e|c|t|h|d|y	c	y	1	1	1	0.7272727273	0.7272727273	1
checthedy	2	9	c|h|e|c|t|h|e|d|y	c	y	2	2	2	0.7222222222	0.7222222222	1
checthey	3	8	c|h|e|c|t|h|e|y	c	y	3	3	2	0.6919191919	0.9090909091	1
checthhy	1	8	c|h|e|c|t|h|h|y	c	y	1	1	1	0.5714285714	0.5714285714	1
checthy	30	7	c|h|e|c|t|h|y	c	y	28	20	4	0.6083886484	0.6458333333	1
ched	18	4	c|h|e|d	c	d	18	17	5	0.6290177415	0.6515151515	1
cheda	2	5	c|h|e|d|a	c	a	2	2	2	0.5549450549	0.5549450549	1
chedady	1	7	c|h|e|d|a|d|y	c	y	1	1	1	0.3529411765	0.3529411765	1
chedaiiin	1	9	c|h|e|d|a|i|i|i|n	c	n	1	1	1	1	1	1
chedaiin	39	8	c|h|e|d|a|i|i|n	c	n	38	26	6	0.5009597773	0.5	1
chedaiir	1	8	c|h|e|d|a|i|i|r	c	r	1	1	1	0.75	0.75	1
chedain	19	7	c|h|e|d|a|i|n	c	n	19	14	6	0.5061992101	0.5454545455	1
chedaiphy	1	9	c|h|e|d|a|i|p|h|y	c	y	1	1	1	0.5454545455	0.5454545455	18
chedal	26	6	c|h|e|d|a|l	c	l	26	19	5	0.4452822853	0.4444444444	1
chedalkedy	1	10	c|h|e|d|a|l|k|e|d|y	c	y	1	1	1	0.4444444444	0.4444444444	125
chedalos	1	8	c|h|e|d|a|l|o|s	c	s	1	1	1	1	1	126
chedaly	3	7	c|h|e|d|a|l|y	c	y	3	3	3	0.8333333333	1	1
chedam	6	6	c|h|e|d|a|m	c	m	6	6	1	0.8484848485	1	1
chedan	1	6	c|h|e|d|a|n	c	n	1	1	1	1	1	1
chedar	34	6	c|h|e|d|a|r	c	r	34	23	6	0.5022246544	0.4772727273	1
chedaraly	1	9	c|h|e|d|a|r|a|l|y	c	y	1	1	1	1	1	127
chedas	1	6	c|h|e|d|a|s	c	s	1	1	1	0.07547169811	0.07547169811	1
chedchey	1	8	c|h|e|d|c|h|e|y	c	y	1	1	1	0.75	0.75	1
chedchs	1	7	c|h|e|d|c|h|s	c	s	1	1	1	0.5714285714	0.5714285714	1
chedchy	1	7	c|h|e|d|c|h|y	c	y	1	1	1	0.125	0.125	1
chedees	1	7	c|h|e|d|e|e|s	c	s	1	1	1	0.3611111111	0.3611111111	1
chedeey	1	7	c|h|e|d|e|e|y	c	y	1	1	1	0.6666666667	0.6666666667	1
chedey	1	6	c|h|e|d|e|y	c	y	1	1	1	0.2857142857	0.2857142857	1
chedkain	1	8	c|h|e|d|k|a|i|n	c	n	1	1	1	0.8	0.8	1
chedkaly	1	8	c|h|e|d|k|a|l|y	c	y	1	1	1	1	1	1
chedky	1	6	c|h|e|d|k|y	c	y	1	1	1	0.6666666667	0.6666666667	1
chedl	3	5	c|h|e|d|l	c	l	3	2	1	0.5818181818	0.6363636364	1
