candidate	corpus	splitting_fraction	replicate	seed	split_classes	changed_glyphs	glyph_recovery_frozen	token_recovery_frozen	glyph_recovery_collapsed_oracle	word_error_rate_frozen	decoder
M2_HOMOPHONY_H2	Doyle	0.050	1	67201320	2	29	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.050	2	67202329	2	29	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.050	3	67203338	2	23	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.050	4	67204347	2	21	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.050	5	67205356	2	21	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.050	6	67206365	2	8	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.050	7	67207374	2	7	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.050	8	67208383	2	35	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.050	9	67209392	2	13	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.050	10	67210401	2	13	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.050	11	67211410	2	17	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.050	12	67212419	2	9	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.050	13	67213428	2	8	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.050	14	67214437	2	14	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.050	15	67215446	2	12	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.050	16	67216455	2	12	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.050	17	67217464	2	37	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.050	18	67218473	2	9	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.050	19	67219482	2	22	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.050	20	67220491	2	30	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.050	21	67221500	2	12	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.050	22	67222509	2	33	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.050	23	67223518	2	19	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.050	24	67224527	2	14	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.050	25	67225536	2	7	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.050	26	67226545	2	7	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.050	27	67227554	2	14	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.050	28	67228563	2	25	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.050	29	67229572	2	47	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.100	0	67200361	5	50	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.100	1	67201370	5	72	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.100	2	67202379	5	39	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.100	3	67203388	5	65	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.100	4	67204397	5	77	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.100	5	67205406	5	48	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.100	6	67206415	5	44	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.100	7	67207424	5	77	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.100	8	67208433	5	54	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.100	9	67209442	5	43	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.100	10	67210451	5	38	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.100	11	67211460	5	38	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.100	12	67212469	5	38	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.100	13	67213478	5	21	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.100	14	67214487	5	49	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.100	15	67215496	5	32	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.100	16	67216505	5	47	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.100	17	67217514	5	103	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.100	18	67218523	5	50	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.100	19	67219532	5	72	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.100	20	67220541	5	35	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.100	21	67221550	5	33	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.100	22	67222559	5	65	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.100	23	67223568	5	50	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.100	24	67224577	5	39	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.100	25	67225586	5	104	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.100	26	67226595	5	29	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.100	27	67227604	5	74	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.100	28	67228613	5	90	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.100	29	67229622	5	61	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.250	0	67200511	12	131	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.250	1	67201520	12	145	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.250	2	67202529	12	86	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.250	3	67203538	12	161	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.250	4	67204547	12	114	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.250	5	67205556	12	138	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.250	6	67206565	12	122	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.250	7	67207574	12	102	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.250	8	67208583	12	100	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.250	9	67209592	12	142	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.250	10	67210601	12	165	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.250	11	67211610	12	142	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.250	12	67212619	12	132	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.250	13	67213628	12	158	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.250	14	67214637	12	113	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.250	15	67215646	12	116	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.250	16	67216655	12	123	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.250	17	67217664	12	145	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.250	18	67218673	12	96	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.250	19	67219682	12	195	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.250	20	67220691	12	122	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.250	21	67221700	12	173	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.250	22	67222709	12	144	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.250	23	67223718	12	122	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.250	24	67224727	12	147	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.250	25	67225736	12	134	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.250	26	67226745	12	135	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.250	27	67227754	12	118	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.250	28	67228763	12	138	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Doyle	0.250	29	67229772	12	126	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Doyle	0.050	0	67200277	1	29	0.50860421	0.46875000	0.62332696	0.53125000	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Doyle	0.050	1	67201286	1	86	0.40963855	0.39062500	0.62332696	0.60937500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Doyle	0.050	2	67202295	1	43	0.50095602	0.45312500	0.62332696	0.54687500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Doyle	0.050	3	67203304	1	80	0.62332696	0.57031250	0.62332696	0.42968750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Doyle	0.050	4	67204313	1	46	0.62332696	0.57031250	0.62332696	0.42968750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Doyle	0.050	5	67205322	1	32	0.62332696	0.57031250	0.62332696	0.42968750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Doyle	0.050	6	67206331	1	151	0.40564374	0.35937500	0.62332696	0.64062500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Doyle	0.050	7	67207340	1	32	0.62332696	0.57031250	0.62332696	0.42968750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Doyle	0.050	8	67208349	1	86	0.40963855	0.39062500	0.62332696	0.60937500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Doyle	0.050	9	67209358	1	24	0.49713193	0.44531250	0.62332696	0.55468750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Doyle	0.050	10	67210367	1	80	0.62332696	0.57031250	0.62332696	0.42968750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Doyle	0.050	11	67211376	1	46	0.62332696	0.57031250	0.62332696	0.42968750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Doyle	0.050	12	67212385	1	24	0.49713193	0.44531250	0.62332696	0.55468750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Doyle	0.050	13	67213394	1	24	0.49713193	0.44531250	0.62332696	0.55468750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Doyle	0.050	14	67214403	1	86	0.40963855	0.39062500	0.62332696	0.60937500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Doyle	0.050	15	67215412	1	89	0.39122486	0.37500000	0.62332696	0.62500000	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Doyle	0.050	16	67216421	1	46	0.62332696	0.57031250	0.62332696	0.42968750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Doyle	0.050	17	67217430	1	32	0.62332696	0.57031250	0.62332696	0.42968750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Doyle	0.050	18	67218439	1	151	0.40564374	0.35937500	0.62332696	0.64062500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Doyle	0.050	19	67219448	1	24	0.49713193	0.44531250	0.62332696	0.55468750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Doyle	0.050	20	67220457	1	80	0.62332696	0.57031250	0.62332696	0.42968750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Doyle	0.050	21	67221466	1	46	0.62332696	0.57031250	0.62332696	0.42968750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Doyle	0.050	22	67222475	1	43	0.50095602	0.45312500	0.62332696	0.54687500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Doyle	0.050	23	67223484	1	43	0.50095602	0.45312500	0.62332696	0.54687500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Doyle	0.050	24	67224493	1	29	0.50860421	0.46875000	0.62332696	0.53125000	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Doyle	0.050	25	67225502	1	151	0.40564374	0.35937500	0.62332696	0.64062500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Doyle	0.050	26	67226511	1	80	0.62332696	0.57031250	0.62332696	0.42968750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Doyle	0.050	27	67227520	1	24	0.49713193	0.44531250	0.62332696	0.55468750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Doyle	0.050	28	67228529	1	32	0.62332696	0.57031250	0.62332696	0.42968750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Doyle	0.050	29	67229538	1	89	0.39122486	0.37500000	0.62332696	0.62500000	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Doyle	0.100	0	67200327	1	89	0.39122486	0.37500000	0.62332696	0.62500000	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Doyle	0.100	1	67201336	1	32	0.62332696	0.57031250	0.62332696	0.42968750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Doyle	0.100	2	67202345	1	32	0.62332696	0.57031250	0.62332696	0.42968750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Doyle	0.100	3	67203354	1	151	0.40564374	0.35937500	0.62332696	0.64062500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Doyle	0.100	4	67204363	1	24	0.49713193	0.44531250	0.62332696	0.55468750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Doyle	0.100	5	67205372	1	86	0.40963855	0.39062500	0.62332696	0.60937500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Doyle	0.100	6	67206381	1	29	0.50860421	0.46875000	0.62332696	0.53125000	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Doyle	0.100	7	67207390	1	29	0.50860421	0.46875000	0.62332696	0.53125000	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Doyle	0.100	8	67208399	1	32	0.62332696	0.57031250	0.62332696	0.42968750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Doyle	0.100	9	67209408	1	86	0.40963855	0.39062500	0.62332696	0.60937500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Doyle	0.100	10	67210417	1	151	0.40564374	0.35937500	0.62332696	0.64062500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Doyle	0.100	11	67211426	1	80	0.62332696	0.57031250	0.62332696	0.42968750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Doyle	0.100	12	67212435	1	43	0.50095602	0.45312500	0.62332696	0.54687500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Doyle	0.100	13	67213444	1	80	0.62332696	0.57031250	0.62332696	0.42968750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Doyle	0.100	14	67214453	1	46	0.62332696	0.57031250	0.62332696	0.42968750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Doyle	0.100	15	67215462	1	43	0.50095602	0.45312500	0.62332696	0.54687500	frozen decoder plus explicitly marked collapse oracle
