job_id	stage	model_class	candidate_id	corpus	transcription	partition	status	failure_class
job-000280	CALIBRATION	M2	M2-007	MFC0	P04	CALIBRATION	OK	
job-000281	CALIBRATION	M2	M2-008	MFC0	P04	CALIBRATION	OK	
job-000282	CALIBRATION	M2	M2-009	MFC0	P04	CALIBRATION	OK	
job-000283	CALIBRATION	M3	M3-001	MFC0	P04	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000284	CALIBRATION	M3	M3-002	MFC0	P04	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000285	CALIBRATION	M3	M3-003	MFC0	P04	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000286	CALIBRATION	M3	M3-004	MFC0	P04	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000287	CALIBRATION	M3	M3-005	MFC0	P04	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000288	CALIBRATION	M3	M3-006	MFC0	P04	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000289	CALIBRATION	M3	M3-007	MFC0	P04	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000290	CALIBRATION	M3	M3-008	MFC0	P04	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000291	CALIBRATION	M3	M3-009	MFC0	P04	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000292	CALIBRATION	M4	M4-001	MFC0	P04	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000293	CALIBRATION	M4	M4-002	MFC0	P04	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000294	CALIBRATION	M4	M4-003	MFC0	P04	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000295	CALIBRATION	M4	M4-004	MFC0	P04	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000296	CALIBRATION	M4	M4-005	MFC0	P04	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000297	CALIBRATION	M4	M4-006	MFC0	P04	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000298	CALIBRATION	M4	M4-007	MFC0	P04	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000299	CALIBRATION	M4	M4-008	MFC0	P04	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000300	CALIBRATION	M4	M4-009	MFC0	P04	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000301	CALIBRATION	M4	M4-010	MFC0	P04	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000302	CALIBRATION	M4	M4-011	MFC0	P04	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000303	CALIBRATION	M4	M4-012	MFC0	P04	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000304	CALIBRATION	M4	M4-013	MFC0	P04	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000305	CALIBRATION	M4	M4-014	MFC0	P04	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000306	CALIBRATION	M4	M4-015	MFC0	P04	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000307	CALIBRATION	M4	M4-016	MFC0	P04	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000308	CALIBRATION	M4	M4-017	MFC0	P04	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000309	CALIBRATION	M4	M4-018	MFC0	P04	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000310	CALIBRATION	M4	M4-019	MFC0	P04	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000311	CALIBRATION	M4	M4-020	MFC0	P04	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000312	CALIBRATION	M4	M4-021	MFC0	P04	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000313	CALIBRATION	M4	M4-022	MFC0	P04	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000314	CALIBRATION	M4	M4-023	MFC0	P04	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000315	CALIBRATION	M4	M4-024	MFC0	P04	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000316	CALIBRATION	M4	M4-025	MFC0	P04	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000317	CALIBRATION	M4	M4-026	MFC0	P04	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000318	CALIBRATION	M4	M4-027	MFC0	P04	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000319	CALIBRATION	M5	M5-001	MFC0	P04	CALIBRATION	OK	
job-000320	CALIBRATION	M5	M5-002	MFC0	P04	CALIBRATION	OK	
job-000321	CALIBRATION	M5	M5-003	MFC0	P04	CALIBRATION	OK	
job-000322	CALIBRATION	M5	M5-004	MFC0	P04	CALIBRATION	OK	
job-000323	CALIBRATION	M5	M5-005	MFC0	P04	CALIBRATION	OK	
job-000324	CALIBRATION	M5	M5-006	MFC0	P04	CALIBRATION	OK	
job-000325	CALIBRATION	M5	M5-007	MFC0	P04	CALIBRATION	OK	
job-000326	CALIBRATION	M5	M5-008	MFC0	P04	CALIBRATION	OK	
job-000327	CALIBRATION	M5	M5-009	MFC0	P04	CALIBRATION	OK	
job-000328	CALIBRATION	M5	M5-010	MFC0	P04	CALIBRATION	OK	
job-000329	CALIBRATION	M5	M5-011	MFC0	P04	CALIBRATION	OK	
job-000330	CALIBRATION	M5	M5-012	MFC0	P04	CALIBRATION	OK	
job-000331	CALIBRATION	M5	M5-013	MFC0	P04	CALIBRATION	OK	
job-000332	CALIBRATION	M5	M5-014	MFC0	P04	CALIBRATION	OK	
job-000333	CALIBRATION	M5	M5-015	MFC0	P04	CALIBRATION	OK	
job-000334	CALIBRATION	M5	M5-016	MFC0	P04	CALIBRATION	OK	
job-000335	CALIBRATION	M5	M5-017	MFC0	P04	CALIBRATION	OK	
job-000336	CALIBRATION	M5	M5-018	MFC0	P04	CALIBRATION	OK	
job-000337	CALIBRATION	M0	M0-001	MFC0	P05	CALIBRATION	OK	
job-000338	CALIBRATION	M0	M0-002	MFC0	P05	CALIBRATION	OK	
job-000339	CALIBRATION	M0	M0-003	MFC0	P05	CALIBRATION	OK	
job-000340	CALIBRATION	M1	M1-001	MFC0	P05	CALIBRATION	OK	
job-000341	CALIBRATION	M1	M1-002	MFC0	P05	CALIBRATION	OK	
job-000342	CALIBRATION	M1	M1-003	MFC0	P05	CALIBRATION	OK	
job-000343	CALIBRATION	M1	M1-004	MFC0	P05	CALIBRATION	OK	
job-000344	CALIBRATION	M1	M1-005	MFC0	P05	CALIBRATION	OK	
job-000345	CALIBRATION	M1	M1-006	MFC0	P05	CALIBRATION	OK	
job-000346	CALIBRATION	M1	M1-007	MFC0	P05	CALIBRATION	OK	
job-000347	CALIBRATION	M1	M1-008	MFC0	P05	CALIBRATION	OK	
job-000348	CALIBRATION	M1	M1-009	MFC0	P05	CALIBRATION	OK	
job-000349	CALIBRATION	M1	M1-010	MFC0	P05	CALIBRATION	OK	
job-000350	CALIBRATION	M1	M1-011	MFC0	P05	CALIBRATION	OK	
job-000351	CALIBRATION	M1	M1-012	MFC0	P05	CALIBRATION	OK	
job-000352	CALIBRATION	M1	M1-013	MFC0	P05	CALIBRATION	OK	
job-000353	CALIBRATION	M1	M1-014	MFC0	P05	CALIBRATION	OK	
job-000354	CALIBRATION	M1	M1-015	MFC0	P05	CALIBRATION	OK	
job-000355	CALIBRATION	M1	M1-016	MFC0	P05	CALIBRATION	OK	
job-000356	CALIBRATION	M1	M1-017	MFC0	P05	CALIBRATION	OK	
job-000357	CALIBRATION	M1	M1-018	MFC0	P05	CALIBRATION	OK	
job-000358	CALIBRATION	M2	M2-001	MFC0	P05	CALIBRATION	OK	
job-000359	CALIBRATION	M2	M2-002	MFC0	P05	CALIBRATION	OK	
job-000360	CALIBRATION	M2	M2-003	MFC0	P05	CALIBRATION	OK	
job-000361	CALIBRATION	M2	M2-004	MFC0	P05	CALIBRATION	OK	
job-000362	CALIBRATION	M2	M2-005	MFC0	P05	CALIBRATION	OK	
job-000363	CALIBRATION	M2	M2-006	MFC0	P05	CALIBRATION	OK	
job-000364	CALIBRATION	M2	M2-007	MFC0	P05	CALIBRATION	OK	
job-000365	CALIBRATION	M2	M2-008	MFC0	P05	CALIBRATION	OK	
job-000366	CALIBRATION	M2	M2-009	MFC0	P05	CALIBRATION	OK	
job-000367	CALIBRATION	M3	M3-001	MFC0	P05	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000368	CALIBRATION	M3	M3-002	MFC0	P05	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000369	CALIBRATION	M3	M3-003	MFC0	P05	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000370	CALIBRATION	M3	M3-004	MFC0	P05	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000371	CALIBRATION	M3	M3-005	MFC0	P05	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000372	CALIBRATION	M3	M3-006	MFC0	P05	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000373	CALIBRATION	M3	M3-007	MFC0	P05	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000374	CALIBRATION	M3	M3-008	MFC0	P05	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000375	CALIBRATION	M3	M3-009	MFC0	P05	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000376	CALIBRATION	M4	M4-001	MFC0	P05	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000377	CALIBRATION	M4	M4-002	MFC0	P05	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000378	CALIBRATION	M4	M4-003	MFC0	P05	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000379	CALIBRATION	M4	M4-004	MFC0	P05	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000380	CALIBRATION	M4	M4-005	MFC0	P05	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000381	CALIBRATION	M4	M4-006	MFC0	P05	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000382	CALIBRATION	M4	M4-007	MFC0	P05	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000383	CALIBRATION	M4	M4-008	MFC0	P05	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000384	CALIBRATION	M4	M4-009	MFC0	P05	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000385	CALIBRATION	M4	M4-010	MFC0	P05	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000386	CALIBRATION	M4	M4-011	MFC0	P05	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000387	CALIBRATION	M4	M4-012	MFC0	P05	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000388	CALIBRATION	M4	M4-013	MFC0	P05	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000389	CALIBRATION	M4	M4-014	MFC0	P05	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000390	CALIBRATION	M4	M4-015	MFC0	P05	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000391	CALIBRATION	M4	M4-016	MFC0	P05	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000392	CALIBRATION	M4	M4-017	MFC0	P05	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000393	CALIBRATION	M4	M4-018	MFC0	P05	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000394	CALIBRATION	M4	M4-019	MFC0	P05	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000395	CALIBRATION	M4	M4-020	MFC0	P05	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000396	CALIBRATION	M4	M4-021	MFC0	P05	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000397	CALIBRATION	M4	M4-022	MFC0	P05	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000398	CALIBRATION	M4	M4-023	MFC0	P05	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000399	CALIBRATION	M4	M4-024	MFC0	P05	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000400	CALIBRATION	M4	M4-025	MFC0	P05	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000401	CALIBRATION	M4	M4-026	MFC0	P05	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000402	CALIBRATION	M4	M4-027	MFC0	P05	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000403	CALIBRATION	M5	M5-001	MFC0	P05	CALIBRATION	OK	
job-000404	CALIBRATION	M5	M5-002	MFC0	P05	CALIBRATION	OK	
job-000405	CALIBRATION	M5	M5-003	MFC0	P05	CALIBRATION	OK	
job-000406	CALIBRATION	M5	M5-004	MFC0	P05	CALIBRATION	OK	
job-000407	CALIBRATION	M5	M5-005	MFC0	P05	CALIBRATION	OK	
job-000408	CALIBRATION	M5	M5-006	MFC0	P05	CALIBRATION	OK	
job-000409	CALIBRATION	M5	M5-007	MFC0	P05	CALIBRATION	OK	
job-000410	CALIBRATION	M5	M5-008	MFC0	P05	CALIBRATION	OK	
job-000411	CALIBRATION	M5	M5-009	MFC0	P05	CALIBRATION	OK	
job-000412	CALIBRATION	M5	M5-010	MFC0	P05	CALIBRATION	OK	
job-000413	CALIBRATION	M5	M5-011	MFC0	P05	CALIBRATION	OK	
job-000414	CALIBRATION	M5	M5-012	MFC0	P05	CALIBRATION	OK	
job-000415	CALIBRATION	M5	M5-013	MFC0	P05	CALIBRATION	OK	
job-000416	CALIBRATION	M5	M5-014	MFC0	P05	CALIBRATION	OK	
job-000417	CALIBRATION	M5	M5-015	MFC0	P05	CALIBRATION	OK	
job-000418	CALIBRATION	M5	M5-016	MFC0	P05	CALIBRATION	OK	
job-000419	CALIBRATION	M5	M5-017	MFC0	P05	CALIBRATION	OK	
job-000420	CALIBRATION	M5	M5-018	MFC0	P05	CALIBRATION	OK	
job-000421	CALIBRATION	M0	M0-001	MFC0	P06	CALIBRATION	OK	
job-000422	CALIBRATION	M0	M0-002	MFC0	P06	CALIBRATION	OK	
job-000423	CALIBRATION	M0	M0-003	MFC0	P06	CALIBRATION	OK	
job-000424	CALIBRATION	M1	M1-001	MFC0	P06	CALIBRATION	OK	
job-000425	CALIBRATION	M1	M1-002	MFC0	P06	CALIBRATION	OK	
job-000426	CALIBRATION	M1	M1-003	MFC0	P06	CALIBRATION	OK	
job-000427	CALIBRATION	M1	M1-004	MFC0	P06	CALIBRATION	OK	
job-000428	CALIBRATION	M1	M1-005	MFC0	P06	CALIBRATION	OK	
job-000429	CALIBRATION	M1	M1-006	MFC0	P06	CALIBRATION	OK	
job-000430	CALIBRATION	M1	M1-007	MFC0	P06	CALIBRATION	OK	
job-000431	CALIBRATION	M1	M1-008	MFC0	P06	CALIBRATION	OK	
job-000432	CALIBRATION	M1	M1-009	MFC0	P06	CALIBRATION	OK	
job-000433	CALIBRATION	M1	M1-010	MFC0	P06	CALIBRATION	OK	
job-000434	CALIBRATION	M1	M1-011	MFC0	P06	CALIBRATION	OK	
job-000435	CALIBRATION	M1	M1-012	MFC0	P06	CALIBRATION	OK	
job-000436	CALIBRATION	M1	M1-013	MFC0	P06	CALIBRATION	OK	
job-000437	CALIBRATION	M1	M1-014	MFC0	P06	CALIBRATION	OK	
job-000438	CALIBRATION	M1	M1-015	MFC0	P06	CALIBRATION	OK	
job-000439	CALIBRATION	M1	M1-016	MFC0	P06	CALIBRATION	OK	
job-000440	CALIBRATION	M1	M1-017	MFC0	P06	CALIBRATION	OK	
job-000441	CALIBRATION	M1	M1-018	MFC0	P06	CALIBRATION	OK	
job-000442	CALIBRATION	M2	M2-001	MFC0	P06	CALIBRATION	OK	
job-000443	CALIBRATION	M2	M2-002	MFC0	P06	CALIBRATION	OK	
job-000444	CALIBRATION	M2	M2-003	MFC0	P06	CALIBRATION	OK	
job-000445	CALIBRATION	M2	M2-004	MFC0	P06	CALIBRATION	OK	
job-000446	CALIBRATION	M2	M2-005	MFC0	P06	CALIBRATION	OK	
job-000447	CALIBRATION	M2	M2-006	MFC0	P06	CALIBRATION	OK	
job-000448	CALIBRATION	M2	M2-007	MFC0	P06	CALIBRATION	OK	
job-000449	CALIBRATION	M2	M2-008	MFC0	P06	CALIBRATION	OK	
job-000450	CALIBRATION	M2	M2-009	MFC0	P06	CALIBRATION	OK	
job-000451	CALIBRATION	M3	M3-001	MFC0	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000452	CALIBRATION	M3	M3-002	MFC0	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000453	CALIBRATION	M3	M3-003	MFC0	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000454	CALIBRATION	M3	M3-004	MFC0	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000455	CALIBRATION	M3	M3-005	MFC0	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000456	CALIBRATION	M3	M3-006	MFC0	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000457	CALIBRATION	M3	M3-007	MFC0	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000458	CALIBRATION	M3	M3-008	MFC0	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000459	CALIBRATION	M3	M3-009	MFC0	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000460	CALIBRATION	M4	M4-001	MFC0	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000461	CALIBRATION	M4	M4-002	MFC0	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000462	CALIBRATION	M4	M4-003	MFC0	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000463	CALIBRATION	M4	M4-004	MFC0	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000464	CALIBRATION	M4	M4-005	MFC0	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000465	CALIBRATION	M4	M4-006	MFC0	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000466	CALIBRATION	M4	M4-007	MFC0	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000467	CALIBRATION	M4	M4-008	MFC0	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000468	CALIBRATION	M4	M4-009	MFC0	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000469	CALIBRATION	M4	M4-010	MFC0	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000470	CALIBRATION	M4	M4-011	MFC0	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000471	CALIBRATION	M4	M4-012	MFC0	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000472	CALIBRATION	M4	M4-013	MFC0	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000473	CALIBRATION	M4	M4-014	MFC0	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000474	CALIBRATION	M4	M4-015	MFC0	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000475	CALIBRATION	M4	M4-016	MFC0	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000476	CALIBRATION	M4	M4-017	MFC0	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000477	CALIBRATION	M4	M4-018	MFC0	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000478	CALIBRATION	M4	M4-019	MFC0	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000479	CALIBRATION	M4	M4-020	MFC0	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000480	CALIBRATION	M4	M4-021	MFC0	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000481	CALIBRATION	M4	M4-022	MFC0	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000482	CALIBRATION	M4	M4-023	MFC0	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000483	CALIBRATION	M4	M4-024	MFC0	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000484	CALIBRATION	M4	M4-025	MFC0	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000485	CALIBRATION	M4	M4-026	MFC0	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000486	CALIBRATION	M4	M4-027	MFC0	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000487	CALIBRATION	M5	M5-001	MFC0	P06	CALIBRATION	OK	
job-000488	CALIBRATION	M5	M5-002	MFC0	P06	CALIBRATION	OK	
job-000489	CALIBRATION	M5	M5-003	MFC0	P06	CALIBRATION	OK	
job-000490	CALIBRATION	M5	M5-004	MFC0	P06	CALIBRATION	OK	
job-000491	CALIBRATION	M5	M5-005	MFC0	P06	CALIBRATION	OK	
job-000492	CALIBRATION	M5	M5-006	MFC0	P06	CALIBRATION	OK	
job-000493	CALIBRATION	M5	M5-007	MFC0	P06	CALIBRATION	OK	
job-000494	CALIBRATION	M5	M5-008	MFC0	P06	CALIBRATION	OK	
job-000495	CALIBRATION	M5	M5-009	MFC0	P06	CALIBRATION	OK	
job-000496	CALIBRATION	M5	M5-010	MFC0	P06	CALIBRATION	OK	
job-000497	CALIBRATION	M5	M5-011	MFC0	P06	CALIBRATION	OK	
job-000498	CALIBRATION	M5	M5-012	MFC0	P06	CALIBRATION	OK	
job-000499	CALIBRATION	M5	M5-013	MFC0	P06	CALIBRATION	OK	
job-000500	CALIBRATION	M5	M5-014	MFC0	P06	CALIBRATION	OK	
job-000501	CALIBRATION	M5	M5-015	MFC0	P06	CALIBRATION	OK	
job-000502	CALIBRATION	M5	M5-016	MFC0	P06	CALIBRATION	OK	
job-000503	CALIBRATION	M5	M5-017	MFC0	P06	CALIBRATION	OK	
job-000504	CALIBRATION	M5	M5-018	MFC0	P06	CALIBRATION	OK	
job-000505	CALIBRATION	M0	M0-001	MFC0	P07	CALIBRATION	OK	
job-000506	CALIBRATION	M0	M0-002	MFC0	P07	CALIBRATION	OK	
job-000507	CALIBRATION	M0	M0-003	MFC0	P07	CALIBRATION	OK	
job-000508	CALIBRATION	M1	M1-001	MFC0	P07	CALIBRATION	OK	
job-000509	CALIBRATION	M1	M1-002	MFC0	P07	CALIBRATION	OK	
job-000510	CALIBRATION	M1	M1-003	MFC0	P07	CALIBRATION	OK	
job-000511	CALIBRATION	M1	M1-004	MFC0	P07	CALIBRATION	OK	
job-000512	CALIBRATION	M1	M1-005	MFC0	P07	CALIBRATION	OK	
job-000513	CALIBRATION	M1	M1-006	MFC0	P07	CALIBRATION	OK	
job-000514	CALIBRATION	M1	M1-007	MFC0	P07	CALIBRATION	OK	
job-000515	CALIBRATION	M1	M1-008	MFC0	P07	CALIBRATION	OK	
job-000516	CALIBRATION	M1	M1-009	MFC0	P07	CALIBRATION	OK	
job-000517	CALIBRATION	M1	M1-010	MFC0	P07	CALIBRATION	OK	
job-000518	CALIBRATION	M1	M1-011	MFC0	P07	CALIBRATION	OK	
job-000519	CALIBRATION	M1	M1-012	MFC0	P07	CALIBRATION	OK	
job-000520	CALIBRATION	M1	M1-013	MFC0	P07	CALIBRATION	OK	
job-000521	CALIBRATION	M1	M1-014	MFC0	P07	CALIBRATION	OK	
job-000522	CALIBRATION	M1	M1-015	MFC0	P07	CALIBRATION	OK	
job-000523	CALIBRATION	M1	M1-016	MFC0	P07	CALIBRATION	OK	
job-000524	CALIBRATION	M1	M1-017	MFC0	P07	CALIBRATION	OK	
job-000525	CALIBRATION	M1	M1-018	MFC0	P07	CALIBRATION	OK	
job-000526	CALIBRATION	M2	M2-001	MFC0	P07	CALIBRATION	OK	
job-000527	CALIBRATION	M2	M2-002	MFC0	P07	CALIBRATION	OK	
job-000528	CALIBRATION	M2	M2-003	MFC0	P07	CALIBRATION	OK	
job-000529	CALIBRATION	M2	M2-004	MFC0	P07	CALIBRATION	OK	
job-000530	CALIBRATION	M2	M2-005	MFC0	P07	CALIBRATION	OK	
job-000531	CALIBRATION	M2	M2-006	MFC0	P07	CALIBRATION	OK	
job-000532	CALIBRATION	M2	M2-007	MFC0	P07	CALIBRATION	OK	
job-000533	CALIBRATION	M2	M2-008	MFC0	P07	CALIBRATION	OK	
job-000534	CALIBRATION	M2	M2-009	MFC0	P07	CALIBRATION	OK	
job-000535	CALIBRATION	M3	M3-001	MFC0	P07	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000536	CALIBRATION	M3	M3-002	MFC0	P07	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000537	CALIBRATION	M3	M3-003	MFC0	P07	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000538	CALIBRATION	M3	M3-004	MFC0	P07	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000539	CALIBRATION	M3	M3-005	MFC0	P07	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000540	CALIBRATION	M3	M3-006	MFC0	P07	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000541	CALIBRATION	M3	M3-007	MFC0	P07	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000542	CALIBRATION	M3	M3-008	MFC0	P07	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000543	CALIBRATION	M3	M3-009	MFC0	P07	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000544	CALIBRATION	M4	M4-001	MFC0	P07	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000545	CALIBRATION	M4	M4-002	MFC0	P07	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000546	CALIBRATION	M4	M4-003	MFC0	P07	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000547	CALIBRATION	M4	M4-004	MFC0	P07	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000548	CALIBRATION	M4	M4-005	MFC0	P07	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000549	CALIBRATION	M4	M4-006	MFC0	P07	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-000550	CALIBRATION	M4	M4-007	MFC0	P07	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
