token_position	token	folio	locus_id	locus_type	line_id	paragraph_id	paragraph_start	currier	hand	quire	token_index_in_locus	token_index_in_line	token_index_in_folio
348	cthy	f2r	f2r.6	P	f2r.6	1	false	1	1	A	8	8	41
349	shor	f2r	f2r.7	P	f2r.7	1	false	1	1	A	0	0	42
350	ckhy	f2r	f2r.7	P	f2r.7	1	false	1	1	A	1	1	43
351	daiiny	f2r	f2r.7	P	f2r.7	1	false	1	1	A	2	2	44
352	chol	f2r	f2r.7	P	f2r.7	1	false	1	1	A	3	3	45
353	dan	f2r	f2r.7	P	f2r.7	1	false	1	1	A	4	4	46
354	kydain	f2r	f2r.8	P	f2r.8	2	true	1	1	A	0	0	47
355	shaiin	f2r	f2r.8	P	f2r.8	2	false	1	1	A	1	1	48
356	qoy	f2r	f2r.8	P	f2r.8	2	false	1	1	A	2	2	49
357	s	f2r	f2r.8	P	f2r.8	2	false	1	1	A	3	3	50
358	shol	f2r	f2r.8	P	f2r.8	2	false	1	1	A	4	4	51
359	fodan	f2r	f2r.8	P	f2r.8	2	false	1	1	A	5	5	52
360	yksh	f2r	f2r.8	P	f2r.8	2	false	1	1	A	6	6	53
361	olsheey	f2r	f2r.8	P	f2r.8	2	false	1	1	A	7	7	54
362	daiildy	f2r	f2r.8	P	f2r.8	2	false	1	1	A	8	8	55
363	dls	f2r	f2r.9	P	f2r.9	2	false	1	1	A	0	0	56
364	sho	f2r	f2r.9	P	f2r.9	2	false	1	1	A	1	1	57
365	kol	f2r	f2r.9	P	f2r.9	2	false	1	1	A	2	2	58
366	sheey	f2r	f2r.9	P	f2r.9	2	false	1	1	A	3	3	59
367	qokey	f2r	f2r.9	P	f2r.9	2	false	1	1	A	4	4	60
368	ykody	f2r	f2r.9	P	f2r.9	2	false	1	1	A	5	5	61
369	so	f2r	f2r.9	P	f2r.9	2	false	1	1	A	6	6	62
370	chol	f2r	f2r.9	P	f2r.9	2	false	1	1	A	7	7	63
371	yky	f2r	f2r.9	P	f2r.9	2	false	1	1	A	8	8	64
372	dain	f2r	f2r.9	P	f2r.9	2	false	1	1	A	9	9	65
373	daiisol	f2r	f2r.9	P	f2r.9	2	false	1	1	A	10	10	66
374	qo'ky	f2r	f2r.10	P	f2r.10	2	false	1	1	A	0	0	67
375	cholaiin	f2r	f2r.10	P	f2r.10	2	false	1	1	A	1	1	68
376	shol	f2r	f2r.10	P	f2r.10	2	false	1	1	A	2	2	69
377	sheky	f2r	f2r.10	P	f2r.10	2	false	1	1	A	3	3	70
378	daiin	f2r	f2r.10	P	f2r.10	2	false	1	1	A	4	4	71
379	cthey	f2r	f2r.10	P	f2r.10	2	false	1	1	A	5	5	72
380	keol	f2r	f2r.10	P	f2r.10	2	false	1	1	A	6	6	73
381	saiin	f2r	f2r.10	P	f2r.10	2	false	1	1	A	7	7	74
382	e'a'iin	f2r	f2r.10	P	f2r.10	2	false	1	1	A	8	8	75
383	ychain	f2r	f2r.11	P	f2r.11	2	false	1	1	A	0	0	76
384	dal	f2r	f2r.11	P	f2r.11	2	false	1	1	A	1	1	77
385	chy	f2r	f2r.11	P	f2r.11	2	false	1	1	A	2	2	78
386	dalor	f2r	f2r.11	P	f2r.11	2	false	1	1	A	3	3	79
387	shan	f2r	f2r.11	P	f2r.11	2	false	1	1	A	4	4	80
388	dan	f2r	f2r.11	P	f2r.11	2	false	1	1	A	5	5	81
389	olsaiin	f2r	f2r.11	P	f2r.11	2	false	1	1	A	6	6	82
390	sheey	f2r	f2r.11	P	f2r.11	2	false	1	1	A	7	7	83
391	ckhor	f2r	f2r.11	P	f2r.11	2	false	1	1	A	8	8	84
392	okol	f2r	f2r.12	P	f2r.12	2	false	1	1	A	0	0	85
393	chy	f2r	f2r.12	P	f2r.12	2	false	1	1	A	1	1	86
394	chor	f2r	f2r.12	P	f2r.12	2	false	1	1	A	2	2	87
395	cthor	f2r	f2r.12	P	f2r.12	2	false	1	1	A	3	3	88
396	yor	f2r	f2r.12	P	f2r.12	2	false	1	1	A	4	4	89
397	an	f2r	f2r.12	P	f2r.12	2	false	1	1	A	5	5	90
398	chan	f2r	f2r.12	P	f2r.12	2	false	1	1	A	6	6	91
399	saiin	f2r	f2r.12	P	f2r.12	2	false	1	1	A	7	7	92
400	chety	f2r	f2r.12	P	f2r.12	2	false	1	1	A	8	8	93
401	chyky	f2r	f2r.12	P	f2r.12	2	false	1	1	A	9	9	94
402	sal	f2r	f2r.12	P	f2r.12	2	false	1	1	A	10	10	95
403	sho	f2r	f2r.13	P	f2r.13	2	false	1	1	A	0	0	96
404	ykeey	f2r	f2r.13	P	f2r.13	2	false	1	1	A	1	1	97
405	chey	f2r	f2r.13	P	f2r.13	2	false	1	1	A	2	2	98
406	daiin	f2r	f2r.13	P	f2r.13	2	false	1	1	A	3	3	99
407	chcthy	f2r	f2r.13	P	f2r.13	2	false	1	1	A	4	4	100
408	ytoail	f2r	f2r.14	L	f2r.14	2	false	1	1	A	0	0	101
409	ios	f2r	f2r.15	L	f2r.15	2	false	1	1	A	0	0	102
410	an	f2r	f2r.15	L	f2r.15	2	false	1	1	A	1	1	103
411	on	f2r	f2r.15	L	f2r.15	2	false	1	1	A	2	2	104
412	kooiin	f2v	f2v.1	P	f2v.1	1	true	1	1	A	0	0	0
413	cheo	f2v	f2v.1	P	f2v.1	1	false	1	1	A	1	1	1
414	pchor	f2v	f2v.1	P	f2v.1	1	false	1	1	A	2	2	2
415	otaiin	f2v	f2v.1	P	f2v.1	1	false	1	1	A	3	3	3
416	odain	f2v	f2v.1	P	f2v.1	1	false	1	1	A	4	4	4
417	chor	f2v	f2v.1	P	f2v.1	1	false	1	1	A	5	5	5
418	dair	f2v	f2v.1	P	f2v.1	1	false	1	1	A	6	6	6
419	shty	f2v	f2v.1	P	f2v.1	1	false	1	1	A	7	7	7
420	kcho	f2v	f2v.2	P	f2v.2	1	false	1	1	A	0	0	8
421	kchy	f2v	f2v.2	P	f2v.2	1	false	1	1	A	1	1	9
422	sho	f2v	f2v.2	P	f2v.2	1	false	1	1	A	2	2	10
423	shol	f2v	f2v.2	P	f2v.2	1	false	1	1	A	3	3	11
424	qotcho	f2v	f2v.2	P	f2v.2	1	false	1	1	A	4	4	12
425	loeees	f2v	f2v.2	P	f2v.2	1	false	1	1	A	5	5	13
426	qoty	f2v	f2v.2	P	f2v.2	1	false	1	1	A	6	6	14
427	chor	f2v	f2v.2	P	f2v.2	1	false	1	1	A	7	7	15
428	daiin	f2v	f2v.2	P	f2v.2	1	false	1	1	A	8	8	16
429	otchy	f2v	f2v.3	P	f2v.3	1	false	1	1	A	0	0	17
430	chor	f2v	f2v.3	P	f2v.3	1	false	1	1	A	1	1	18
431	lshy	f2v	f2v.3	P	f2v.3	1	false	1	1	A	2	2	19
432	chol	f2v	f2v.3	P	f2v.3	1	false	1	1	A	3	3	20
433	chody	f2v	f2v.3	P	f2v.3	1	false	1	1	A	4	4	21
434	chodain	f2v	f2v.3	P	f2v.3	1	false	1	1	A	5	5	22
435	chcthy	f2v	f2v.3	P	f2v.3	1	false	1	1	A	6	6	23
436	daiin	f2v	f2v.3	P	f2v.3	1	false	1	1	A	7	7	24
437	sho	f2v	f2v.4	P	f2v.4	1	false	1	1	A	0	0	25
438	cholo	f2v	f2v.4	P	f2v.4	1	false	1	1	A	1	1	26
439	cheor	f2v	f2v.4	P	f2v.4	1	false	1	1	A	2	2	27
440	chodaiin	f2v	f2v.4	P	f2v.4	1	false	1	1	A	3	3	28
441	kchor	f2v	f2v.5	P	f2v.5	2	true	1	1	A	0	0	29
442	shy	f2v	f2v.5	P	f2v.5	2	false	1	1	A	1	1	30
443	daiiin	f2v	f2v.5	P	f2v.5	2	false	1	1	A	2	2	31
444	chckom	f2v	f2v.5	P	f2v.5	2	false	1	1	A	3	3	32
445	s	f2v	f2v.5	P	f2v.5	2	false	1	1	A	4	4	33
446	shey	f2v	f2v.5	P	f2v.5	2	false	1	1	A	5	5	34
447	dor	f2v	f2v.5	P	f2v.5	2	false	1	1	A	6	6	35
448	chol	f2v	f2v.5	P	f2v.5	2	false	1	1	A	7	7	36
449	daiin	f2v	f2v.5	P	f2v.5	2	false	1	1	A	8	8	37
450	dor	f2v	f2v.6	P	f2v.6	2	false	1	1	A	0	0	38
451	chol	f2v	f2v.6	P	f2v.6	2	false	1	1	A	1	1	39
452	chor	f2v	f2v.6	P	f2v.6	2	false	1	1	A	2	2	40
453	chol	f2v	f2v.6	P	f2v.6	2	false	1	1	A	3	3	41
454	keol	f2v	f2v.6	P	f2v.6	2	false	1	1	A	4	4	42
455	chy	f2v	f2v.6	P	f2v.6	2	false	1	1	A	5	5	43
456	chty	f2v	f2v.6	P	f2v.6	2	false	1	1	A	6	6	44
457	daiin	f2v	f2v.6	P	f2v.6	2	false	1	1	A	7	7	45
458	o	f2v	f2v.6	P	f2v.6	2	false	1	1	A	8	8	46
459	tchor	f2v	f2v.6	P	f2v.6	2	false	1	1	A	9	9	47
460	chan	f2v	f2v.6	P	f2v.6	2	false	1	1	A	10	10	48
461	daiin	f2v	f2v.7	P	f2v.7	2	false	1	1	A	0	0	49
462	chotchey	f2v	f2v.7	P	f2v.7	2	false	1	1	A	1	1	50
463	qoteeey	f2v	f2v.7	P	f2v.7	2	false	1	1	A	2	2	51
464	chokeos	f2v	f2v.7	P	f2v.7	2	false	1	1	A	3	3	52
465	chees	f2v	f2v.7	P	f2v.7	2	false	1	1	A	4	4	53
466	chr	f2v	f2v.7	P	f2v.7	2	false	1	1	A	5	5	54
467	cheaiin	f2v	f2v.7	P	f2v.7	2	false	1	1	A	6	6	55
468	chokoishe	f2v	f2v.8	P	f2v.8	2	false	1	1	A	0	0	56
469	chor	f2v	f2v.8	P	f2v.8	2	false	1	1	A	1	1	57
470	cheol	f2v	f2v.8	P	f2v.8	2	false	1	1	A	2	2	58
471	chol	f2v	f2v.8	P	f2v.8	2	false	1	1	A	3	3	59
472	dolody	f2v	f2v.8	P	f2v.8	2	false	1	1	A	4	4	60
473	tsheos	f3r	f3r.1	P	f3r.1	1	true	1	1	A	0	0	0
474	qopal	f3r	f3r.1	P	f3r.1	1	false	1	1	A	1	1	1
475	chol	f3r	f3r.1	P	f3r.1	1	false	1	1	A	2	2	2
476	cthol	f3r	f3r.1	P	f3r.1	1	false	1	1	A	3	3	3
477	daimg	f3r	f3r.1	P	f3r.1	1	false	1	1	A	4	4	4
478	ycheor	f3r	f3r.2	P	f3r.2	1	false	1	1	A	0	0	5
479	chor	f3r	f3r.2	P	f3r.2	1	false	1	1	A	1	1	6
480	dam	f3r	f3r.2	P	f3r.2	1	false	1	1	A	2	2	7
481	qotcham	f3r	f3r.2	P	f3r.2	1	false	1	1	A	3	3	8
482	cham	f3r	f3r.2	P	f3r.2	1	false	1	1	A	4	4	9
483	ochor	f3r	f3r.3	P	f3r.3	1	false	1	1	A	0	0	10
484	qocheor	f3r	f3r.3	P	f3r.3	1	false	1	1	A	1	1	11
485	chol	f3r	f3r.3	P	f3r.3	1	false	1	1	A	2	2	12
486	daiin	f3r	f3r.3	P	f3r.3	1	false	1	1	A	3	3	13
487	cthy	f3r	f3r.3	P	f3r.3	1	false	1	1	A	4	4	14
488	schey	f3r	f3r.4	P	f3r.4	1	false	1	1	A	0	0	15
489	chor	f3r	f3r.4	P	f3r.4	1	false	1	1	A	1	1	16
490	chal	f3r	f3r.4	P	f3r.4	1	false	1	1	A	2	2	17
491	chag	f3r	f3r.4	P	f3r.4	1	false	1	1	A	3	3	18
492	cham	f3r	f3r.4	P	f3r.4	1	false	1	1	A	4	4	19
493	cho	f3r	f3r.4	P	f3r.4	1	false	1	1	A	5	5	20
494	qokol	f3r	f3r.5	P	f3r.5	1	false	1	1	A	0	0	21
495	chololy	f3r	f3r.5	P	f3r.5	1	false	1	1	A	1	1	22
496	s	f3r	f3r.5	P	f3r.5	1	false	1	1	A	2	2	23
497	cham	f3r	f3r.5	P	f3r.5	1	false	1	1	A	3	3	24
498	cthol	f3r	f3r.5	P	f3r.5	1	false	1	1	A	4	4	25
499	ychtaiin	f3r	f3r.6	P	f3r.6	1	false	1	1	A	0	0	26
500	chor	f3r	f3r.6	P	f3r.6	1	false	1	1	A	1	1	27
501	cthom	f3r	f3r.6	P	f3r.6	1	false	1	1	A	2	2	28
502	otaldam	f3r	f3r.6	P	f3r.6	1	false	1	1	A	3	3	29
503	otchol	f3r	f3r.7	P	f3r.7	1	false	1	1	A	0	0	30
504	qodaiin	f3r	f3r.7	P	f3r.7	1	false	1	1	A	1	1	31
505	chom	f3r	f3r.7	P	f3r.7	1	false	1	1	A	2	2	32
506	shom	f3r	f3r.7	P	f3r.7	1	false	1	1	A	3	3	33
507	damo	f3r	f3r.7	P	f3r.7	1	false	1	1	A	4	4	34
508	ysheor	f3r	f3r.8	P	f3r.8	1	false	1	1	A	0	0	35
509	chor	f3r	f3r.8	P	f3r.8	1	false	1	1	A	1	1	36
510	chol	f3r	f3r.8	P	f3r.8	1	false	1	1	A	2	2	37
511	oky	f3r	f3r.8	P	f3r.8	1	false	1	1	A	3	3	38
512	dago	f3r	f3r.8	P	f3r.8	1	false	1	1	A	4	4	39
513	sho	f3r	f3r.9	P	f3r.9	1	false	1	1	A	0	0	40
514	vor	f3r	f3r.9	P	f3r.9	1	false	1	1	A	1	1	41
515	sheoldam	f3r	f3r.9	P	f3r.9	1	false	1	1	A	2	2	42
516	otchody	f3r	f3r.9	P	f3r.9	1	false	1	1	A	3	3	43
517	ol	f3r	f3r.9	P	f3r.9	1	false	1	1	A	4	4	44
518	ydar	f3r	f3r.10	P	f3r.10	1	false	1	1	A	0	0	45
519	cholcthom	f3r	f3r.10	P	f3r.10	1	false	1	1	A	1	1	46
520	pcheol	f3r	f3r.11	P	f3r.11	2	true	1	1	A	0	0	47
521	shol	f3r	f3r.11	P	f3r.11	2	false	1	1	A	1	1	48
522	sols	f3r	f3r.11	P	f3r.11	2	false	1	1	A	2	2	49
523	sheol	f3r	f3r.11	P	f3r.11	2	false	1	1	A	3	3	50
524	shey	f3r	f3r.11	P	f3r.11	2	false	1	1	A	4	4	51
525	okadaiin	f3r	f3r.12	P	f3r.12	2	false	1	1	A	0	0	52
526	qokchor	f3r	f3r.12	P	f3r.12	2	false	1	1	A	1	1	53
527	qo	f3r	f3r.12	P	f3r.12	2	false	1	1	A	2	2	54
528	schodam	f3r	f3r.12	P	f3r.12	2	false	1	1	A	3	3	55
529	octhy	f3r	f3r.12	P	f3r.12	2	false	1	1	A	4	4	56
530	qokeey	f3r	f3r.13	P	f3r.13	2	false	1	1	A	0	0	57
531	qot	f3r	f3r.13	P	f3r.13	2	false	1	1	A	1	1	58
532	shey	f3r	f3r.13	P	f3r.13	2	false	1	1	A	2	2	59
533	qokody	f3r	f3r.13	P	f3r.13	2	false	1	1	A	3	3	60
534	qokshey	f3r	f3r.13	P	f3r.13	2	false	1	1	A	4	4	61
535	cheody	f3r	f3r.13	P	f3r.13	2	false	1	1	A	5	5	62
536	chor	f3r	f3r.14	P	f3r.14	2	false	1	1	A	0	0	63
537	qodair	f3r	f3r.14	P	f3r.14	2	false	1	1	A	1	1	64
538	okeey	f3r	f3r.14	P	f3r.14	2	false	1	1	A	2	2	65
539	qokeey	f3r	f3r.14	P	f3r.14	2	false	1	1	A	3	3	66
540	tsheoarom	f3r	f3r.15	P	f3r.15	3	true	1	1	A	0	0	67
541	shor	f3r	f3r.15	P	f3r.15	3	false	1	1	A	1	1	68
542	or	f3r	f3r.15	P	f3r.15	3	false	1	1	A	2	2	69
543	chor	f3r	f3r.15	P	f3r.15	3	false	1	1	A	3	3	70
544	olchsy	f3r	f3r.15	P	f3r.15	3	false	1	1	A	4	4	71
545	chom	f3r	f3r.15	P	f3r.15	3	false	1	1	A	5	5	72
546	otchom	f3r	f3r.15	P	f3r.15	3	false	1	1	A	6	6	73
547	oporar	f3r	f3r.15	P	f3r.15	3	false	1	1	A	7	7	74
548	oteol	f3r	f3r.16	P	f3r.16	3	false	1	1	A	0	0	75
549	chol	f3r	f3r.16	P	f3r.16	3	false	1	1	A	1	1	76
550	s	f3r	f3r.16	P	f3r.16	3	false	1	1	A	2	2	77
551	cheol	f3r	f3r.16	P	f3r.16	3	false	1	1	A	3	3	78
552	ekshy	f3r	f3r.16	P	f3r.16	3	false	1	1	A	4	4	79
553	qokeom	f3r	f3r.16	P	f3r.16	3	false	1	1	A	5	5	80
554	qokol	f3r	f3r.16	P	f3r.16	3	false	1	1	A	6	6	81
555	daiin	f3r	f3r.16	P	f3r.16	3	false	1	1	A	7	7	82
556	soleeg	f3r	f3r.16	P	f3r.16	3	false	1	1	A	8	8	83
557	soeom	f3r	f3r.17	P	f3r.17	3	false	1	1	A	0	0	84
558	okeom	f3r	f3r.17	P	f3r.17	3	false	1	1	A	1	1	85
559	yteody	f3r	f3r.17	P	f3r.17	3	false	1	1	A	2	2	86
560	qokeeodal	f3r	f3r.17	P	f3r.17	3	false	1	1	A	3	3	87
561	sam	f3r	f3r.17	P	f3r.17	3	false	1	1	A	4	4	88
562	pcheoldom	f3r	f3r.18	P	f3r.18	4	true	1	1	A	0	0	89
563	shodaiin	f3r	f3r.18	P	f3r.18	4	false	1	1	A	1	1	90
564	qopchor	f3r	f3r.18	P	f3r.18	4	false	1	1	A	2	2	91
565	qopol	f3r	f3r.18	P	f3r.18	4	false	1	1	A	3	3	92
566	opchol	f3r	f3r.18	P	f3r.18	4	false	1	1	A	4	4	93
567	qoty	f3r	f3r.18	P	f3r.18	4	false	1	1	A	5	5	94
568	otolom	f3r	f3r.18	P	f3r.18	4	false	1	1	A	6	6	95
569	otchor	f3r	f3r.19	P	f3r.19	4	false	1	1	A	0	0	96
570	ol	f3r	f3r.19	P	f3r.19	4	false	1	1	A	1	1	97
571	cheor	f3r	f3r.19	P	f3r.19	4	false	1	1	A	2	2	98
572	qoeor	f3r	f3r.19	P	f3r.19	4	false	1	1	A	3	3	99
573	dair	f3r	f3r.19	P	f3r.19	4	false	1	1	A	4	4	100
574	qoteol	f3r	f3r.19	P	f3r.19	4	false	1	1	A	5	5	101
575	qosaiin	f3r	f3r.19	P	f3r.19	4	false	1	1	A	6	6	102
576	chor	f3r	f3r.19	P	f3r.19	4	false	1	1	A	7	7	103
577	cthy	f3r	f3r.19	P	f3r.19	4	false	1	1	A	8	8	104
578	ycheor	f3r	f3r.20	P	f3r.20	4	false	1	1	A	0	0	105
579	chol	f3r	f3r.20	P	f3r.20	4	false	1	1	A	1	1	106
580	odaiin	f3r	f3r.20	P	f3r.20	4	false	1	1	A	2	2	107
581	chol	f3r	f3r.20	P	f3r.20	4	false	1	1	A	3	3	108
582	s	f3r	f3r.20	P	f3r.20	4	false	1	1	A	4	4	109
583	aiin	f3r	f3r.20	P	f3r.20	4	false	1	1	A	5	5	110
584	okol	f3r	f3r.20	P	f3r.20	4	false	1	1	A	6	6	111
585	or	f3r	f3r.20	P	f3r.20	4	false	1	1	A	7	7	112
586	am	f3r	f3r.20	P	f3r.20	4	false	1	1	A	8	8	113
587	koaiin	f3v	f3v.1	P	f3v.1	1	true	1	1	A	0	0	0
588	cphor	f3v	f3v.1	P	f3v.1	1	false	1	1	A	1	1	1
589	qotoy	f3v	f3v.1	P	f3v.1	1	false	1	1	A	2	2	2
590	sha	f3v	f3v.1	P	f3v.1	1	false	1	1	A	3	3	3
591	ckhol	f3v	f3v.1	P	f3v.1	1	false	1	1	A	4	4	4
592	ykoaiin	f3v	f3v.1	P	f3v.1	1	false	1	1	A	5	5	5
593	s	f3v	f3v.1	P	f3v.1	1	false	1	1	A	6	6	6
594	oly	f3v	f3v.1	P	f3v.1	1	false	1	1	A	7	7	7
595	daiidy	f3v	f3v.2	P	f3v.2	1	false	1	1	A	0	0	8
596	qoteeol	f3v	f3v.2	P	f3v.2	1	false	1	1	A	1	1	9
597	okeeor	f3v	f3v.2	P	f3v.2	1	false	1	1	A	2	2	10
598	okor	f3v	f3v.2	P	f3v.2	1	false	1	1	A	3	3	11
599	olytol	f3v	f3v.2	P	f3v.2	1	false	1	1	A	4	4	12
600	dol	f3v	f3v.2	P	f3v.2	1	false	1	1	A	5	5	13
601	dar	f3v	f3v.2	P	f3v.2	1	false	1	1	A	6	6	14
602	okom	f3v	f3v.3	P	f3v.3	1	false	1	1	A	0	0	15
603	chol	f3v	f3v.3	P	f3v.3	1	false	1	1	A	1	1	16
604	shol	f3v	f3v.3	P	f3v.3	1	false	1	1	A	2	2	17
605	seees	f3v	f3v.3	P	f3v.3	1	false	1	1	A	3	3	18
606	chom	f3v	f3v.3	P	f3v.3	1	false	1	1	A	4	4	19
607	cheeykam	f3v	f3v.3	P	f3v.3	1	false	1	1	A	5	5	20
608	okai	f3v	f3v.3	P	f3v.3	1	false	1	1	A	6	6	21
609	qodar	f3v	f3v.4	P	f3v.4	1	false	1	1	A	0	0	22
610	ees	f3v	f3v.4	P	f3v.4	1	false	1	1	A	1	1	23
611	eey	f3v	f3v.4	P	f3v.4	1	false	1	1	A	2	2	24
612	kcheol	f3v	f3v.4	P	f3v.4	1	false	1	1	A	3	3	25
613	okal	f3v	f3v.4	P	f3v.4	1	false	1	1	A	4	4	26
614	do	f3v	f3v.4	P	f3v.4	1	false	1	1	A	5	5	27
615	r	f3v	f3v.4	P	f3v.4	1	false	1	1	A	6	6	28
616	chear	f3v	f3v.4	P	f3v.4	1	false	1	1	A	7	7	29
617	een	f3v	f3v.4	P	f3v.4	1	false	1	1	A	8	8	30
618	ychear	f3v	f3v.5	P	f3v.5	1	false	1	1	A	0	0	31
619	otchal	f3v	f3v.5	P	f3v.5	1	false	1	1	A	1	1	32
620	cho	f3v	f3v.5	P	f3v.5	1	false	1	1	A	2	2	33
621	r	f3v	f3v.5	P	f3v.5	1	false	1	1	A	3	3	34
622	char	f3v	f3v.5	P	f3v.5	1	false	1	1	A	4	4	35
623	ckha	f3v	f3v.5	P	f3v.5	1	false	1	1	A	5	5	36
624	or	f3v	f3v.6	P	f3v.6	1	false	1	1	A	0	0	37
625	cheor	f3v	f3v.6	P	f3v.6	1	false	1	1	A	1	1	38
626	kor	f3v	f3v.6	P	f3v.6	1	false	1	1	A	2	2	39
627	chodaly	f3v	f3v.6	P	f3v.6	1	false	1	1	A	3	3	40
628	chom	f3v	f3v.6	P	f3v.6	1	false	1	1	A	4	4	41
629	tchor	f3v	f3v.7	P	f3v.7	2	true	1	1	A	0	0	42
630	otcham	f3v	f3v.7	P	f3v.7	2	false	1	1	A	1	1	43
631	chor	f3v	f3v.7	P	f3v.7	2	false	1	1	A	2	2	44
632	cfham	f3v	f3v.7	P	f3v.7	2	false	1	1	A	3	3	45
633	s	f3v	f3v.7	P	f3v.7	2	false	1	1	A	4	4	46
634	ykchy	f3v	f3v.8	P	f3v.8	2	false	1	1	A	0	0	47
635	kchom	f3v	f3v.8	P	f3v.8	2	false	1	1	A	1	1	48
636	chor	f3v	f3v.8	P	f3v.8	2	false	1	1	A	2	2	49
637	chckhol	f3v	f3v.8	P	f3v.8	2	false	1	1	A	3	3	50
638	oka	f3v	f3v.8	P	f3v.8	2	false	1	1	A	4	4	51
639	ytcheear	f3v	f3v.9	P	f3v.9	2	false	1	1	A	0	0	52
640	okeol	f3v	f3v.9	P	f3v.9	2	false	1	1	A	1	1	53
641	cthodoaly	f3v	f3v.9	P	f3v.9	2	false	1	1	A	2	2	54
642	chor	f3v	f3v.9	P	f3v.9	2	false	1	1	A	3	3	55
643	cthy	f3v	f3v.9	P	f3v.9	2	false	1	1	A	4	4	56
644	ochos	f3v	f3v.10	P	f3v.10	2	false	1	1	A	0	0	57
645	daiin	f3v	f3v.10	P	f3v.10	2	false	1	1	A	1	1	58
646	qokshol	f3v	f3v.10	P	f3v.10	2	false	1	1	A	2	2	59
647	daiim	f3v	f3v.10	P	f3v.10	2	false	1	1	A	3	3	60
648	chol	f3v	f3v.10	P	f3v.10	2	false	1	1	A	4	4	61
649	okary	f3v	f3v.10	P	f3v.10	2	false	1	1	A	5	5	62
650	sho	f3v	f3v.11	P	f3v.11	2	false	1	1	A	0	0	63
651	shockho	f3v	f3v.11	P	f3v.11	2	false	1	1	A	1	1	64
652	ckhy	f3v	f3v.11	P	f3v.11	2	false	1	1	A	2	2	65
653	tchor	f3v	f3v.11	P	f3v.11	2	false	1	1	A	3	3	66
654	chodaiin	f3v	f3v.11	P	f3v.11	2	false	1	1	A	4	4	67
655	chom	f3v	f3v.11	P	f3v.11	2	false	1	1	A	5	5	68
656	osh	f3v	f3v.12	P	f3v.12	2	false	1	1	A	0	0	69
657	chodair	f3v	f3v.12	P	f3v.12	2	false	1	1	A	1	1	70
658	ytchy	f3v	f3v.12	P	f3v.12	2	false	1	1	A	2	2	71
659	tchor	f3v	f3v.12	P	f3v.12	2	false	1	1	A	3	3	72
660	kcham	f3v	f3v.12	P	f3v.12	2	false	1	1	A	4	4	73
661	s	f3v	f3v.12	P	f3v.12	2	false	1	1	A	5	5	74
662	shar	f3v	f3v.13	P	f3v.13	2	false	1	1	A	0	0	75
663	shkaiin	f3v	f3v.13	P	f3v.13	2	false	1	1	A	1	1	76
664	qokchy	f3v	f3v.13	P	f3v.13	2	false	1	1	A	2	2	77
665	yty	f3v	f3v.13	P	f3v.13	2	false	1	1	A	3	3	78
666	cthal	f3v	f3v.13	P	f3v.13	2	false	1	1	A	4	4	79
667	chky	f3v	f3v.13	P	f3v.13	2	false	1	1	A	5	5	80
668	dain	f3v	f3v.14	P	f3v.14	2	false	1	1	A	0	0	81
669	sheam	f3v	f3v.14	P	f3v.14	2	false	1	1	A	1	1	82
670	y	f3v	f3v.14	P	f3v.14	2	false	1	1	A	2	2	83
671	keam	f3v	f3v.14	P	f3v.14	2	false	1	1	A	3	3	84
672	kodalchy	f4r	f4r.1	P	f4r.1	1	true	1	1	A	0	0	0
673	chpady	f4r	f4r.1	P	f4r.1	1	false	1	1	A	1	1	1
674	sheol	f4r	f4r.1	P	f4r.1	1	false	1	1	A	2	2	2
675	ol	f4r	f4r.1	P	f4r.1	1	false	1	1	A	3	3	3
676	sheey	f4r	f4r.1	P	f4r.1	1	false	1	1	A	4	4	4
677	qotey	f4r	f4r.1	P	f4r.1	1	false	1	1	A	5	5	5
678	doiin	f4r	f4r.1	P	f4r.1	1	false	1	1	A	6	6	6
679	chor	f4r	f4r.1	P	f4r.1	1	false	1	1	A	7	7	7
680	ytoy	f4r	f4r.1	P	f4r.1	1	false	1	1	A	8	8	8
681	dchor	f4r	f4r.2	P	f4r.2	1	false	1	1	A	0	0	9
682	shol	f4r	f4r.2	P	f4r.2	1	false	1	1	A	1	1	10
683	shol	f4r	f4r.2	P	f4r.2	1	false	1	1	A	2	2	11
684	cthol	f4r	f4r.2	P	f4r.2	1	false	1	1	A	3	3	12
685	shtchy	f4r	f4r.2	P	f4r.2	1	false	1	1	A	4	4	13
686	chaiin	f4r	f4r.2	P	f4r.2	1	false	1	1	A	5	5	14
687	@163;s	f4r	f4r.2	P	f4r.2	1	false	1	1	A	6	6	15
688	choraiin	f4r	f4r.2	P	f4r.2	1	false	1	1	A	7	7	16
689	chom	f4r	f4r.2	P	f4r.2	1	false	1	1	A	8	8	17
690	otchol	f4r	f4r.3	P	f4r.3	1	false	1	1	A	0	0	18
691	chol	f4r	f4r.3	P	f4r.3	1	false	1	1	A	1	1	19
692	chy	f4r	f4r.3	P	f4r.3	1	false	1	1	A	2	2	20
693	chaiin	f4r	f4r.3	P	f4r.3	1	false	1	1	A	3	3	21
694	qotaiin	f4r	f4r.3	P	f4r.3	1	false	1	1	A	4	4	22
695	daiin	f4r	f4r.3	P	f4r.3	1	false	1	1	A	5	5	23
696	shain	f4r	f4r.3	P	f4r.3	1	false	1	1	A	6	6	24
