transcription	class	mechanism_id	frozen_family	corpus	policy	scale	replicate	direct_core_distance	coverage_adjusted_distance	core_coverage	metric_n	corpus_stability	seed_stability	scale_stability	cue_policy_effect	input_dependence	EM_class	recovery	knowledge_dependence
ZL3b	FONTANA	f12_horalogius_core	F12_TEMPORAL_ASSOCIATIVE_CUE	Doyle	CUE_RESET_LOCAL_V1	SMALL	1	NA	NA	0.000000	0	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=0/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f12_horalogius_core	F12_TEMPORAL_ASSOCIATIVE_CUE	Longfellow	CUE_RESET_GLOBAL_V1	LARGE	0	0.647296	0.647296	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=0/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f12_horalogius_core	F12_TEMPORAL_ASSOCIATIVE_CUE	Longfellow	CUE_RESET_GLOBAL_V1	LARGE	1	0.647296	0.647296	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=0/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f12_horalogius_core	F12_TEMPORAL_ASSOCIATIVE_CUE	Longfellow	CUE_RESET_GLOBAL_V1	MEDIUM	0	0.570386	0.570386	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=0/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f12_horalogius_core	F12_TEMPORAL_ASSOCIATIVE_CUE	Longfellow	CUE_RESET_GLOBAL_V1	MEDIUM	1	0.570386	0.570386	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=0/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f12_horalogius_core	F12_TEMPORAL_ASSOCIATIVE_CUE	Longfellow	CUE_RESET_GLOBAL_V1	SMALL	0	0.599691	0.599691	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=0/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f12_horalogius_core	F12_TEMPORAL_ASSOCIATIVE_CUE	Longfellow	CUE_RESET_GLOBAL_V1	SMALL	1	0.599691	0.599691	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=0/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f12_horalogius_core	F12_TEMPORAL_ASSOCIATIVE_CUE	Longfellow	CUE_RESET_LOCAL_V1	LARGE	0	NA	NA	0.000000	0	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=0/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f12_horalogius_core	F12_TEMPORAL_ASSOCIATIVE_CUE	Longfellow	CUE_RESET_LOCAL_V1	LARGE	1	NA	NA	0.000000	0	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=0/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f12_horalogius_core	F12_TEMPORAL_ASSOCIATIVE_CUE	Longfellow	CUE_RESET_LOCAL_V1	MEDIUM	0	NA	NA	0.000000	0	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=0/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f12_horalogius_core	F12_TEMPORAL_ASSOCIATIVE_CUE	Longfellow	CUE_RESET_LOCAL_V1	MEDIUM	1	NA	NA	0.000000	0	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=0/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f12_horalogius_core	F12_TEMPORAL_ASSOCIATIVE_CUE	Longfellow	CUE_RESET_LOCAL_V1	SMALL	0	NA	NA	0.000000	0	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=0/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f12_horalogius_core	F12_TEMPORAL_ASSOCIATIVE_CUE	Longfellow	CUE_RESET_LOCAL_V1	SMALL	1	NA	NA	0.000000	0	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=0/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_rotation_index	M_RESTRICTED_ROTATION_INDEX	Astafiev	CUE_RESET_GLOBAL_V1	LARGE	0	0.550498	0.550498	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_rotation_index	M_RESTRICTED_ROTATION_INDEX	Astafiev	CUE_RESET_GLOBAL_V1	LARGE	1	0.550498	0.550498	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_rotation_index	M_RESTRICTED_ROTATION_INDEX	Astafiev	CUE_RESET_GLOBAL_V1	MEDIUM	0	0.587385	0.587385	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_rotation_index	M_RESTRICTED_ROTATION_INDEX	Astafiev	CUE_RESET_GLOBAL_V1	MEDIUM	1	0.587385	0.587385	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_rotation_index	M_RESTRICTED_ROTATION_INDEX	Astafiev	CUE_RESET_GLOBAL_V1	SMALL	0	0.644895	0.644895	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_rotation_index	M_RESTRICTED_ROTATION_INDEX	Astafiev	CUE_RESET_GLOBAL_V1	SMALL	1	0.644895	0.644895	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_rotation_index	M_RESTRICTED_ROTATION_INDEX	Astafiev	CUE_RESET_LOCAL_V1	LARGE	0	1.261052	1.261052	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_rotation_index	M_RESTRICTED_ROTATION_INDEX	Astafiev	CUE_RESET_LOCAL_V1	LARGE	1	1.261052	1.261052	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_rotation_index	M_RESTRICTED_ROTATION_INDEX	Astafiev	CUE_RESET_LOCAL_V1	MEDIUM	0	1.261052	1.261052	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_rotation_index	M_RESTRICTED_ROTATION_INDEX	Astafiev	CUE_RESET_LOCAL_V1	MEDIUM	1	1.261052	1.261052	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_rotation_index	M_RESTRICTED_ROTATION_INDEX	Astafiev	CUE_RESET_LOCAL_V1	SMALL	0	1.261052	1.261052	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_rotation_index	M_RESTRICTED_ROTATION_INDEX	Astafiev	CUE_RESET_LOCAL_V1	SMALL	1	1.261052	1.261052	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_rotation_index	M_RESTRICTED_ROTATION_INDEX	Doyle	CUE_RESET_GLOBAL_V1	LARGE	0	0.550498	0.550498	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_rotation_index	M_RESTRICTED_ROTATION_INDEX	Doyle	CUE_RESET_GLOBAL_V1	LARGE	1	0.550498	0.550498	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_rotation_index	M_RESTRICTED_ROTATION_INDEX	Doyle	CUE_RESET_GLOBAL_V1	MEDIUM	0	0.587385	0.587385	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_rotation_index	M_RESTRICTED_ROTATION_INDEX	Doyle	CUE_RESET_GLOBAL_V1	MEDIUM	1	0.587385	0.587385	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_rotation_index	M_RESTRICTED_ROTATION_INDEX	Doyle	CUE_RESET_GLOBAL_V1	SMALL	0	0.644895	0.644895	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_rotation_index	M_RESTRICTED_ROTATION_INDEX	Doyle	CUE_RESET_GLOBAL_V1	SMALL	1	0.644895	0.644895	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_rotation_index	M_RESTRICTED_ROTATION_INDEX	Doyle	CUE_RESET_LOCAL_V1	LARGE	0	1.261052	1.261052	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_rotation_index	M_RESTRICTED_ROTATION_INDEX	Doyle	CUE_RESET_LOCAL_V1	LARGE	1	1.261052	1.261052	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_rotation_index	M_RESTRICTED_ROTATION_INDEX	Doyle	CUE_RESET_LOCAL_V1	MEDIUM	0	1.261052	1.261052	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_rotation_index	M_RESTRICTED_ROTATION_INDEX	Doyle	CUE_RESET_LOCAL_V1	MEDIUM	1	1.261052	1.261052	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_rotation_index	M_RESTRICTED_ROTATION_INDEX	Doyle	CUE_RESET_LOCAL_V1	SMALL	0	1.261052	1.261052	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_rotation_index	M_RESTRICTED_ROTATION_INDEX	Doyle	CUE_RESET_LOCAL_V1	SMALL	1	1.261052	1.261052	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_rotation_index	M_RESTRICTED_ROTATION_INDEX	Longfellow	CUE_RESET_GLOBAL_V1	LARGE	0	0.550498	0.550498	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_rotation_index	M_RESTRICTED_ROTATION_INDEX	Longfellow	CUE_RESET_GLOBAL_V1	LARGE	1	0.550498	0.550498	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_rotation_index	M_RESTRICTED_ROTATION_INDEX	Longfellow	CUE_RESET_GLOBAL_V1	MEDIUM	0	0.587385	0.587385	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_rotation_index	M_RESTRICTED_ROTATION_INDEX	Longfellow	CUE_RESET_GLOBAL_V1	MEDIUM	1	0.587385	0.587385	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_rotation_index	M_RESTRICTED_ROTATION_INDEX	Longfellow	CUE_RESET_GLOBAL_V1	SMALL	0	0.644895	0.644895	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_rotation_index	M_RESTRICTED_ROTATION_INDEX	Longfellow	CUE_RESET_GLOBAL_V1	SMALL	1	0.644895	0.644895	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_rotation_index	M_RESTRICTED_ROTATION_INDEX	Longfellow	CUE_RESET_LOCAL_V1	LARGE	0	1.261052	1.261052	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_rotation_index	M_RESTRICTED_ROTATION_INDEX	Longfellow	CUE_RESET_LOCAL_V1	LARGE	1	1.261052	1.261052	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_rotation_index	M_RESTRICTED_ROTATION_INDEX	Longfellow	CUE_RESET_LOCAL_V1	MEDIUM	0	1.261052	1.261052	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_rotation_index	M_RESTRICTED_ROTATION_INDEX	Longfellow	CUE_RESET_LOCAL_V1	MEDIUM	1	1.261052	1.261052	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_rotation_index	M_RESTRICTED_ROTATION_INDEX	Longfellow	CUE_RESET_LOCAL_V1	SMALL	0	1.261052	1.261052	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_rotation_index	M_RESTRICTED_ROTATION_INDEX	Longfellow	CUE_RESET_LOCAL_V1	SMALL	1	1.261052	1.261052	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Astafiev	CUE_RESET_GLOBAL_V1	LARGE	0	0.550498	0.550498	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Astafiev	CUE_RESET_GLOBAL_V1	LARGE	1	0.550498	0.550498	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Astafiev	CUE_RESET_GLOBAL_V1	MEDIUM	0	0.587385	0.587385	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Astafiev	CUE_RESET_GLOBAL_V1	MEDIUM	1	0.587385	0.587385	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Astafiev	CUE_RESET_GLOBAL_V1	SMALL	0	0.644895	0.644895	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Astafiev	CUE_RESET_GLOBAL_V1	SMALL	1	0.644895	0.644895	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Astafiev	CUE_RESET_LOCAL_V1	LARGE	0	1.261052	1.261052	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Astafiev	CUE_RESET_LOCAL_V1	LARGE	1	1.261052	1.261052	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Astafiev	CUE_RESET_LOCAL_V1	MEDIUM	0	1.261052	1.261052	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Astafiev	CUE_RESET_LOCAL_V1	MEDIUM	1	1.261052	1.261052	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Astafiev	CUE_RESET_LOCAL_V1	SMALL	0	1.261052	1.261052	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Astafiev	CUE_RESET_LOCAL_V1	SMALL	1	1.261052	1.261052	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Doyle	CUE_RESET_GLOBAL_V1	LARGE	0	0.550498	0.550498	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Doyle	CUE_RESET_GLOBAL_V1	LARGE	1	0.550498	0.550498	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Doyle	CUE_RESET_GLOBAL_V1	MEDIUM	0	0.587385	0.587385	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Doyle	CUE_RESET_GLOBAL_V1	MEDIUM	1	0.587385	0.587385	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Doyle	CUE_RESET_GLOBAL_V1	SMALL	0	0.644895	0.644895	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Doyle	CUE_RESET_GLOBAL_V1	SMALL	1	0.644895	0.644895	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Doyle	CUE_RESET_LOCAL_V1	LARGE	0	1.261052	1.261052	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Doyle	CUE_RESET_LOCAL_V1	LARGE	1	1.261052	1.261052	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Doyle	CUE_RESET_LOCAL_V1	MEDIUM	0	1.261052	1.261052	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Doyle	CUE_RESET_LOCAL_V1	MEDIUM	1	1.261052	1.261052	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Doyle	CUE_RESET_LOCAL_V1	SMALL	0	1.261052	1.261052	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Doyle	CUE_RESET_LOCAL_V1	SMALL	1	1.261052	1.261052	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Longfellow	CUE_RESET_GLOBAL_V1	LARGE	0	0.550498	0.550498	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Longfellow	CUE_RESET_GLOBAL_V1	LARGE	1	0.550498	0.550498	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Longfellow	CUE_RESET_GLOBAL_V1	MEDIUM	0	0.587385	0.587385	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Longfellow	CUE_RESET_GLOBAL_V1	MEDIUM	1	0.587385	0.587385	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Longfellow	CUE_RESET_GLOBAL_V1	SMALL	0	0.644895	0.644895	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Longfellow	CUE_RESET_GLOBAL_V1	SMALL	1	0.644895	0.644895	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	m_restricted_storage_associate	M_RESTRICTED_STORAGE_ASSOCIATION	Longfellow	CUE_RESET_LOCAL_V1	LARGE	0	1.261052	1.261052	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
